"","Median","low-CI","high-CI","p-value"
"Phanerochaete chrysosporium",0.141259817124452,-0.0401971963729029,0.322841843045561,0.129013399958226
"Wolfiporia cocos",-0.134524899892307,-0.284752389898285,0.00806898083978335,0.0638896699484742
"Laetiporus sulphureus",-0.175600442717363,-0.263797409003949,-0.0866491588871092,0.000109796016175079
"Ganoderma sinense",0.235650273367762,0.15295338275436,0.317139917917426,1.09677864541108e-07
"Dichomitus squalens",0.317425677139886,0.178015333825102,0.453891329789226,8.60579724951254e-06
"Trametes pubescens",-0.247870305980518,-0.363289849854769,-0.123162270971398,0.000126811183434456
"Trametes coccinea",0.396406248699059,0.239330940683704,0.552381927077693,6.37888524431907e-07
"Trametes cinnabarina",0.194975403125084,0.0142920697733132,0.376522531886183,0.0340692629970146
"Trametes versicolor",0.144696149435101,0.0178402540835663,0.270894003530474,0.0245240661313236
"Jaapia argillacea",0.722805010792606,0.577898366827442,0.866474754304496,3.07359219148334e-21
"Plicaturopsis crispa",-0.337385302324998,-0.490583899329386,-0.180972271375016,2.91610364090556e-05
"Piloderma croceum",0.461332019342593,0.356589281221028,0.566661542612828,6.01608096203736e-16
"Fibularhizoctonia sp. CBS 109695",0.0874054206151454,-0.0166819146544864,0.19342474049228,0.100349755597275
"Serpula lacrymans",-0.00737598679048579,-0.0315834390099437,0.0169950934790767,0.546849652383559
"Coniophora puteana",0.129785483923388,-0.0171272235072337,0.277576462993303,0.0856698673255586
"Hydnomerulius pinastri",0.472766582442784,0.342342043033506,0.608832928732771,8.23519161346343e-12
"Paxillus involutus",-0.0626218758223121,-0.215580150251597,0.0925154162117328,0.402853684445234
"Paxillus rubicundulus",1.07636652561864,0.957229947315528,1.20332424972818,1.2801876155172e-54
"Pisolithus tinctorius",0.305914044779461,0.172610386798057,0.439285022246061,4.53033908325905e-06
"Pisolithus microcarpus",-0.295428267488652,-0.426156750469409,-0.164238353441261,1.07064541651528e-05
"Scleroderma citrinum",0.666550419680939,0.525563578605608,0.815636280003883,2.70156039999276e-19
"Suillus luteus",0.14462957062915,0.00457278834827643,0.286976366728087,0.0437844448879583
"Rhizopogon vinicolor",1.16771801849824,0.926204501121488,1.42110398616459,1.93533883667966e-20
"Rhizopogon vesiculosus",0.359640411622215,0.160670308854379,0.558001728317294,0.000434770539964494
"Schizophyllum commune",0.0837613806849787,-0.0490088388691,0.219816073374931,0.21810686897785
"Amanita muscaria",-0.366597599479191,-0.561005071421905,-0.17591561441909,0.000183054650567146
"Amanita thiersii",0.626912856210926,0.484202973991226,0.771809583142785,1.42004650278698e-18
"Hebeloma cylindrosporum",-0.241143181196728,-0.407267874669784,-0.0693510614456251,0.00721259603791069
"Fistulina hepatica",-0.490123612161223,-0.6102848055138,-0.371274642219891,6.46278714636802e-15
"Laccaria bicolor",0.506315927190852,0.367976418885806,0.652536647836778,3.82334382584415e-12
"Laccaria amethystina",0.576592950896342,0.411520363890357,0.747537816627871,4.58554332798602e-11
"Pleurotus ostreatus",0.445873670451944,0.330946296992992,0.565334386166928,5.27056378460873e-13
"Coprinopsis cinerea",0.158266274316572,0.0192296269869202,0.296290840803231,0.0238651135450254
"Moniliophthora perniciosa",0.367039065085956,0.186482960512744,0.553059890981828,6.69285266586584e-05
"Moniliophthora roreri",0.265602625052339,0.122946189717433,0.402805907014817,0.000265561849071929
"Hypsizygus marmoreus",0.755718515609208,0.595740128670324,0.918386649415416,3.91117183785786e-19
"Termitomyces sp. J132",0.339122426550994,0.206398416283894,0.472134284388074,3.22546916080177e-07
"Gymnopus luxurians",0.0496627812555956,-0.0847772615918168,0.188288923737185,0.481301014363599
"Lentinula edodes",0.0190065064489533,-0.111144275940563,0.150291695443752,0.758870753932464
"Cylindrobasidium torrendii",0.00331874240846967,-0.103489260046907,0.112632869866599,0.959435467390982
"Armillaria solidipes",-0.0857073961872518,-0.232996282377232,0.0566244366212686,0.251518099595491
"Armillaria ostoyae",0.646461070792167,0.457116256898878,0.844072645220804,2.25372912912219e-11
"Armillaria gallica",0.322279133600637,0.21971853246717,0.428583125239914,1.70542840241006e-09
"Hypholoma sublateritium",0.459984445791936,0.329755207670955,0.589730518054851,1.88407704534466e-12
"Galerina marginata",0.57601136906918,0.434212410305582,0.721524947740486,8.6327556455469e-16
"Agaricus bisporus",0.533547456960123,0.353121407418748,0.726839413935806,2.15815931587827e-08
"Leucoagaricus sp. SymC.cos",0.0970456319663209,-0.00796683785684565,0.208562325677106,0.0662565331780638
"Protomyces lactucaedebilis",-1.06968654074343,-1.35350085368954,-0.799913762360731,3.23965360363264e-14
"Neolecta irregularis",0.519143562978922,0.273576993025836,0.77770940823355,2.98039900917855e-05
"Saitoella complicata",1.12415072081565,0.894260829370121,1.35235645914247,2.3594230309831e-19
"Schizosaccharomyces pombe",1.01449646115775,0.799786514156869,1.234349571263,1.27934769398248e-19
"Pneumocystis jirovecii",0.613283333940411,0.22297134403099,1.35908436711377,0.000159506720775563
"Pneumocystis murina",0.79273875776666,0.537913724715583,1.06234373491199,1.34708663957594e-09
"Pneumocystis carinii",1.14435104535905,0.855043877679429,1.44797411206989,3.74317941480274e-14
"Tortispora caseinolytica",0.357818537485669,0.114076184566835,0.61329803132442,0.00439762015963901
"Yarrowia lipolytica",-0.0232251748905137,-0.218934100944909,0.106628277929557,0.738394523306468
"Sugiyamaella lignohabitans",1.91030020736523,1.58685339787766,2.31113697552052,1.59511322419827e-44
"Lipomyces starkeyi",-0.0327368255056623,-0.179324406916754,0.110276075485874,0.653676268144527
"Metschnikowia bicuspidata",0.3157690436752,0.190441324764207,0.438942478043534,9.0480730942389e-07
"Clavispora lusitaniae",0.589121848978488,0.394303320451519,0.782965047827899,1.9898744671005e-08
"[Candida] intermedia",1.06226988876568,0.900053736626431,1.22884182464462,3.61428521673879e-32
"Kuraishia capsulata",0.227401343953582,0.0487356948859462,0.405357231701484,0.0129927157951304
"Nadsonia fulvescens",-0.307752945086857,-0.478691019374536,-0.130358345729737,0.00093977817298871
"Ascoidea rubescens",1.31870055818668,1.08010020751245,1.55107252384554,1.07700948014022e-24
"Komagataella phaffii",-0.0347787487342455,-0.0525439165559468,-0.0164674698551043,0.000255218529662304
"Komagataella pastoris",0.850919982238862,0.471483853127385,1.23929652581487,4.44151628681331e-06
"Wickerhamomyces anomalus",1.13273615299836,0.885778071209199,1.39709443207086,2.77660754972148e-20
"Cyberlindnera jadinii",-0.0198139703653518,-0.19127597213687,0.158372360769634,0.833509918348406
"Cyberlindnera fabianii",0.810675897332109,0.609390250946591,1.01733248044198,5.90909348626152e-15
"Hanseniaspora osmophila",0.350242179387762,0.205979488275603,0.495756532928671,4.74425802878382e-06
"Hanseniaspora opuntiae",1.05384708075804,0.801881901971252,1.31343342498838,1.63577652443409e-17
"Hanseniaspora uvarum",-0.501178422943206,-0.765333619105171,-0.249443082227621,0.000172317053252839
"Hanseniaspora guilliermondii",0.741528308250096,0.52794773492519,0.965828370187907,1.88742909969724e-11
"Hanseniaspora valbyensis",0.265166701339801,-0.0584957545664011,0.612383050235522,0.108710848209713
"Brettanomyces nanus",0.531854413295021,0.337746238425524,0.745820907943979,4.49134201902419e-08
"Brettanomyces bruxellensis",0.388368757696047,0.130743374073039,0.707088232791967,0.00213428336769826
"Ogataea parapolymorpha",-0.159631280219924,-0.31605352709956,-0.0016179085341673,0.0473291035643575
"[Candida] arabinofermentans",0.780840894891331,0.607360833818027,0.965495589394783,6.3838436132907e-18
"Pichia membranifaciens",0.654901082988107,0.47222229824647,0.836450607759,3.44714038484047e-12
"Pichia kudriavzevii",1.83797288326293,1.58698223033088,2.08565735499307,1.24906594013802e-34
