"","Median","low-CI","high-CI","p-value"
"Grifola frondosa",0.14979564027745,0.0966933686741757,0.203299025055311,4.30453975780934e-08
"Postia placenta",-0.0256935962703166,-0.0810700386448206,0.0292169855736431,0.358377352249215
"Phlebiopsis gigantea",0.357520269696818,0.30543265311304,0.409588023083358,1.58312715158557e-40
"Phanerochaete carnosa",0.043238578059574,-0.00343297385815766,0.090628416632151,0.0694465237847921
"Phanerochaete chrysosporium",0.265654632080695,0.208894178441775,0.32298220223152,9.39429680416734e-20
"Wolfiporia cocos",0.437130728192726,0.383269982358805,0.491099490384617,1.44964054317657e-55
"Laetiporus sulphureus",-0.053512823927104,-0.105204643775404,-0.00183232257857444,0.0424939806308332
"Ganoderma sinense",0.0116269740305307,-0.0373229212877575,0.0604060929899439,0.64082476576476
"Dichomitus squalens",0.0537314424384826,0.00474986723435046,0.102385360384766,0.0316395667987528
"Trametes pubescens",0.170653911700279,0.110069111106849,0.231241095021898,3.39492269389495e-08
"Trametes coccinea",0.0903355384126159,0.0352591831102157,0.145620636831284,0.00135437163460031
"Trametes cinnabarina",0.464297041506864,0.394295276628916,0.534318206928122,1.44622180256381e-39
"Trametes versicolor",0.393922788437455,0.339450788990947,0.448655736233682,4.93582778803685e-44
"Jaapia argillacea",-0.149704228924634,-0.200818211556943,-0.0987502496136389,8.04562082118525e-09
"Plicaturopsis crispa",0.0442432530828911,-0.00654078002498848,0.0950326787447366,0.0874554238935053
"Piloderma croceum",-0.294271310716684,-0.344438494314205,-0.244807322356748,2.28540488791737e-31
"Fibularhizoctonia sp. CBS 109695",0.0547836251087577,0.00974695097149036,0.0998072496544992,0.0168793646968227
"Serpula lacrymans",0.0169511543045133,0.00822690163037062,0.0257158621185812,0.000136078383278892
"Coniophora puteana",0.129953585425131,0.0790529480395595,0.180567400717435,6.25769563625763e-07
"Hydnomerulius pinastri",0.0980915990146509,0.0375249673109607,0.159373191090357,0.00152727993321331
"Paxillus involutus",-0.186203343779639,-0.242273848650804,-0.130267362043994,8.89140100548128e-11
"Paxillus rubicundulus",0.196418150474179,0.15180897975754,0.241044006238459,6.09203663073578e-18
"Pisolithus tinctorius",0.146170203059685,0.0955392310015909,0.196324683804667,1.45010907957751e-08
"Pisolithus microcarpus",-0.122022006010518,-0.181236761117497,-0.0628803619592433,5.66742061686064e-05
"Scleroderma citrinum",-0.21747032579738,-0.266630039971328,-0.167718647200501,8.48787510215875e-18
"Suillus luteus",0.0025598736776353,-0.0476029031138608,0.0525119511769523,0.920901479259743
"Rhizopogon vinicolor",0.154803211657346,0.0869489500357742,0.223428785777138,8.76811485821755e-06
"Rhizopogon vesiculosus",-0.646286987991483,-0.721650061510304,-0.570862180308946,8.3313843409331e-61
"Schizophyllum commune",0.303532029739627,0.250803468074078,0.356177262568347,1.38368709288564e-28
"Amanita muscaria",-0.463289111035696,-0.531457348344885,-0.396551858433451,1.91536307619264e-41
"Amanita thiersii",-0.309913506523017,-0.352722150022438,-0.267813921808702,1.95487637690676e-47
"Hebeloma cylindrosporum",0.0349875302838972,-0.018356338564349,0.0882677052244675,0.197559381102213
"Fistulina hepatica",-0.363113157872772,-0.419730884412614,-0.306657783180534,5.06720694226032e-35
"Laccaria bicolor",0.219472324449181,0.174462461651705,0.264347372209942,3.99863799437599e-21
"Laccaria amethystina",-0.182517858570936,-0.235504758358305,-0.130251729124443,6.18781413767364e-12
"Pleurotus ostreatus",-0.0201569670662815,-0.0765150319004031,0.0365092807845408,0.483565345173245
"Coprinopsis cinerea",0.0994921715939494,0.0439718459447248,0.155269763946838,0.00044951612075894
"Moniliophthora perniciosa",1.13807804142361,1.0702063928924,1.20642913815684,1.15446134918397e-194
"Moniliophthora roreri",-0.357606653656533,-0.40161122039101,-0.313858936415379,1.36359068537305e-54
"Hypsizygus marmoreus",0.0190548108843556,-0.0358439914747053,0.0739204943424066,0.494979168012923
"Termitomyces sp. J132",-0.327764852649637,-0.368622039409697,-0.287119688004967,4.09209268648742e-54
"Gymnopus luxurians",-0.0246732393168499,-0.0692752110521458,0.0202311255506155,0.282208100008067
"Lentinula edodes",-0.21294875957557,-0.25815241766094,-0.168612935632373,1.11055058811715e-20
"Cylindrobasidium torrendii",-0.196680689701048,-0.249450080500905,-0.144411563040031,2.17782293222608e-13
"Armillaria solidipes",0.1397513691394,0.0740173826767621,0.206040543421084,2.85015030565393e-05
"Armillaria ostoyae",0.0222413958228328,-0.0487636760392665,0.092824010948685,0.537120997143273
"Armillaria gallica",-0.255950465344468,-0.301720173001138,-0.210113399128163,3.80059798496455e-27
"Hypholoma sublateritium",0.141190602752253,0.103790738700041,0.178470656656929,1.2038296403174e-13
"Galerina marginata",-0.173145660085255,-0.219335135738101,-0.126975803228757,3.04193203988517e-13
"Agaricus bisporus",-0.25151473249211,-0.318738481747745,-0.184341139472206,2.15799478586508e-13
"Leucoagaricus sp. SymC.cos",-0.498314891474215,-0.541932161502756,-0.454639497727563,6.19852863807815e-104
"Protomyces lactucaedebilis",0.386398774004528,0.264704398621443,0.511507114184751,2.09986671061554e-10
"Neolecta irregularis",-0.555354503749178,-0.623126665628874,-0.48785791059083,7.07491743371324e-57
"Saitoella complicata",-0.649507162473667,-0.733988723808409,-0.565136641597993,1.85143728347978e-49
"Schizosaccharomyces pombe",-0.836285604390017,-0.896209346079928,-0.776953773644652,1.27379145557954e-144
"Pneumocystis jirovecii",-0.40131780070001,-0.488712531883319,-0.314879513388,9.38807157985008e-20
"Pneumocystis murina",-0.979882437537752,-1.05144621258208,-0.908748791713074,3.6151801083068e-155
"Pneumocystis carinii",-0.607176451756098,-0.675172554473209,-0.538684839077357,1.90579906878143e-64
"Tortispora caseinolytica",0.000752612655796007,-0.0563861006431672,0.0577889909087962,0.979780176356032
"Yarrowia lipolytica",-0.232790000585328,-0.330770837369623,-0.144565233634843,3.96605628302663e-08
"Sugiyamaella lignohabitans",-1.17348610110697,-1.25847717999035,-1.08918787482741,6.00398449962665e-156
"Lipomyces starkeyi",-0.646049457140178,-0.709131319735827,-0.582536081066195,1.83148527944513e-79
"Metschnikowia bicuspidata",-0.24624034478495,-0.30282108851064,-0.190181651566558,1.13516817373432e-17
"Clavispora lusitaniae",-0.273641600971851,-0.338034574832395,-0.209761399269885,5.78664407386117e-17
"[Candida] intermedia",-0.251177224523078,-0.314474182036348,-0.187931199627754,7.29453097070822e-15
"Kuraishia capsulata",0.133240980084533,0.0662401849727021,0.200957469618172,9.55573694009603e-05
"Nadsonia fulvescens",-0.130526468449915,-0.19334650805212,-0.0682442388032775,4.06953912836106e-05
"Ascoidea rubescens",-0.841002645886004,-0.895620882092759,-0.785811540122135,3.24800213591877e-161
"Komagataella phaffii",-0.0922528909300059,-0.104413011065094,-0.0807300153811817,1.10040868711085e-67
"Komagataella pastoris",-0.806322683251642,-0.880221006867257,-0.733524277980357,2.19451066096782e-105
"Wickerhamomyces anomalus",-0.138189583936718,-0.193488988123312,-0.0828293762334969,1.04326984599352e-06
"Cyberlindnera jadinii",0.243198007806235,0.18164553301545,0.304679477161438,1.79387810341765e-14
"Cyberlindnera fabianii",-0.803126305566244,-0.859133774856214,-0.747195760629867,2.59849184329934e-152
"Hanseniaspora osmophila",-0.414599945858255,-0.479175483400085,-0.349921131836391,2.07041749079012e-34
"Hanseniaspora opuntiae",-0.569639510398731,-0.660899660140253,-0.478407284830241,1.29198634648805e-32
"Hanseniaspora uvarum",-0.801281133906631,-0.88105141357211,-0.722896573911719,1.97593626573744e-86
"Hanseniaspora guilliermondii",-0.969076747318952,-1.04089248620309,-0.898099413309208,7.05349820435284e-140
"Hanseniaspora valbyensis",-0.579981830283672,-0.657119306255649,-0.50341707720281,6.22515573394754e-49
"Brettanomyces nanus",-0.270746319654354,-0.326115101187255,-0.215649028699843,1.69323016885565e-21
"Brettanomyces bruxellensis",-0.481294402471004,-0.543020713269072,-0.42031980119841,3.07123252991844e-53
"Ogataea parapolymorpha",-0.0076402982874332,-0.0802928483275038,0.0655078583821737,0.835885934334503
"[Candida] arabinofermentans",-0.824390909048076,-0.880803956997586,-0.768951547334966,6.05133142835039e-161
"Pichia membranifaciens",0.0896614926459737,0.0370377314416922,0.141995535074601,0.000859190095203876
"Pichia kudriavzevii",-0.812416264567095,-0.874375213917685,-0.750755831036466,5.53197535337103e-140
"Millerozyma farinosa",-0.16690791421779,-0.222335018059192,-0.111617908266565,2.77779707431155e-09
"Yamadazyma tenuis",-0.215577977009486,-0.273171145872863,-0.15807991862191,3.22356569315644e-13
"Scheffersomyces stipitis",-0.0709636144045056,-0.116486185206281,-0.0257315108263045,0.00208576027445111
"Debaryomyces hansenii",-0.812526832753455,-0.8846656775324,-0.740252624700284,8.61739635512006e-97
"Suhomyces tanzawaensis",-0.306667102750723,-0.375008061470736,-0.23851754970256,2.10556430502628e-18
"Babjeviella inositovora",-0.166337187131661,-0.224596012834693,-0.108599978142147,2.41198122319523e-08
"Meyerozyma guilliermondii",-0.530333498452063,-0.616168385242459,-0.445160370639766,1.47946633140827e-34
"Hyphopichia burtonii",-0.999775627124427,-1.06361103087059,-0.936966726314602,9.89035922707752e-186
"Spathaspora passalidarum",-0.352489271456849,-0.401451912744486,-0.303705999867101,5.63210458457782e-42
"Lodderomyces elongisporus",-0.0908725725321811,-0.138041638733385,-0.0435504502679687,0.000182802853047969
"Candida dubliniensis",-0.0426697756788456,-0.0970280104542238,0.0120960427317731,0.126559741030273
"Candida maltosa",-0.498232228410861,-0.556734100227409,-0.439167637794112,3.83822789151053e-57
