"","Median","low-CI","high-CI","p-value"
"Encephalitozoon cuniculi",-0.0658756872651028,-0.0905771587635468,-0.0422289350769182,4.24438381939598e-08
"Encephalitozoon hellem",-2.06635092234637,-2.24307267199203,-1.85313865429692,1.53641769222599e-59
"Encephalitozoon romaleae",0.173159579885789,0.00404428933901497,0.372810609215515,0.0446155010266439
"Vittaforma corneae",0.661839948923585,0.41591556052583,0.915518997964012,1.37107466505443e-11
"Nosema apis",-0.0284830193211631,-0.104235295852307,0.0476578746336514,0.462134509727051
"Nosema ceranae",0.392832981785687,0.266187972252916,0.520681443255734,7.00096057159889e-10
"Nosema bombycis",-0.0721190345883157,-0.155347157397156,0.0118594664062034,0.0932066840412958
"Enterospora canceri",-0.355548937990544,-0.568290565081876,-0.162265968851284,8.95026149061888e-05
"Hepatospora eriocheir",-0.0781864196590752,-0.190610853779734,0.0337369553128306,0.169963903891961
"Enterocytozoon hepatopenaei",0.397890787603008,0.257041347389471,0.540172758810672,1.78902676320851e-08
"Enterocytozoon bieneusi",-0.493933288111216,-0.56511192346925,-0.422307207480773,7.39677115924234e-39
"Wallemia mellicola",-0.0924663965654167,-0.211681403761209,0.0232050905549662,0.117290183568328
"Wallemia ichthyophaga",-0.962978080221917,-1.07248653856454,-0.853785682057043,1.45446482557601e-59
"Mixia osmundae",-0.401797556729767,-0.53672756104199,-0.266480435461659,2.66607436084355e-08
"Microbotryum intermedium",-0.503828068429051,-0.632315311320918,-0.377432114278458,5.21377506562202e-15
"Leucosporidium creatinivorum",-0.153893668224376,-0.239378790007158,-0.0681465058243262,0.000435023406576847
"Rhodotorula taiwanensis",-0.0449754236929637,-0.150464254145653,0.063238831249615,0.405892033575584
"Rhodotorula graminis",-0.206468059270403,-0.282844586358761,-0.129876821426229,2.42527255132279e-07
"Rhodotorula toruloides",0.106926650589695,0.0125431745194171,0.201598198395401,0.0261210231678784
"Rhodotorula sp. JG-1b",-0.656609130859563,-0.766939850532978,-0.544562126293162,1.69838672817996e-29
"Puccinia coronata",-0.198843612801683,-0.245391422937869,-0.151495127857068,8.94233456435936e-16
"Puccinia striiformis",0.208939916945429,0.127144731324734,0.289750720618941,3.99260466253685e-07
"Puccinia graminis",-0.403063088086026,-0.466395447563294,-0.339777819023112,2.02211581995221e-33
"Puccinia sorghi",-0.192813492217111,-0.250687128510708,-0.134867228596047,1.15611548371059e-10
"Malassezia globosa",1.25983125559924,1.14725159162681,1.372413215923,8.25764538742221e-90
"Malassezia restricta",-1.68820589272064,-1.96343872033621,-1.40992633219339,6.0928092751753e-43
"Malassezia sympodialis",0.378063807123089,0.267051393245985,0.490130363213113,2.08405152499272e-11
"Malassezia vespertilionis",0.105896148548972,0.0117067853749604,0.200219539580914,0.0273104786218699
"Tilletiaria anomala",-0.237073361694959,-0.299134596476069,-0.174112218877943,1.32374985528203e-12
"Ceraceosorus bombacis",-0.472285912381133,-0.599524666540752,-0.345490409512028,9.15429050125822e-13
"Tilletia controversa",2.7064337748485,2.46129383160959,2.93494906964012,1.02339243337428e-111
"Tilletia walkeri",0.372365285274354,0.204248980462758,0.541117950212348,8.91073126967495e-06
"Tilletia indica",-0.565151203322583,-0.684925120408232,-0.444683648676536,5.57288404056693e-19
