"","Aspergillus_rambellii","Rhizophagus_irregularis","Moniliophthora_perniciosa","Erysiphe_pulchra","Sphaerulina_musiva","Phytophthora_capsici","Trichophyton_mentagrophytes","Aspergillus_kawachii","Pneumocystis_murina","Debaryomyces_hansenii","Trichoderma_atroviride","Pseudocercospora_musae","Cordyceps_sp_RAO_2017","Rhizophagus_clarus","Pichia_kudriavzevii","Paracoccidioides_brasiliensis","Albugo_candida","Lipomyces_starkeyi","Naumovozyma_dairenensis","Phytopythium_vexans","Aspergillus_ochraceoroseus","Colletotrichum_fioriniae","Coniochaeta_ligniaria","Leucoagaricus_sp_SymC_cos","Colletotrichum_salicis","Candida_arabinofermentans","Baudoinia_panamericana","Hyaloscypha_variabilis","Schizosaccharomyces_pombe","Tuber_magnatum","Thielaviopsis_punctulata","Edhazardia_aedis","Choanephora_cucurbitarum","Fusobacterium_nucleatum","Parvimonas_micra","Gemella_morbillorum","Anaerostipes_hadrus","Pseudobutyrivibrio_xylanivorans","Butyrivibrio_proteoclasticus","Roseburia_intestinalis","Dialister_pneumosintes","Lactococcus_garvieae","Brachyspira_pilosicoli","Romboutsia_ilealis","Porphyromonas_asaccharolytica","Eubacterium_eligens","Clostridium_beijerinckii","Fusobacterium_periodonticum","Streptococcus_anginosus","Bifidobacterium_catenulatum","Lactobacillus_ruminis","Bifidobacterium_angulatum","Streptococcus_salivarius","Bifidobacterium_pseudocatenulatum","Streptococcus_equinus","Streptococcus_milleri","Bifidobacterium_bifidum","Prevotella_intermedia","Streptococcus_thermophilus","Bifidobacterium_adolescentis","Adlercreutzia_equolifaciens","Ruminococcus_bicirculans","Bifidobacterium_longum","Escherichia_coli"
"Mean",51.2699655142803,30.2071652685076,41.8496077685926,27.0539739641546,38.7096419918924,41.5317337545318,5.42562552985434,36.0719347510678,50.3574677764849,53.779062455543,17.0278384360785,47.4608848818454,35.080918920069,54.0309597761016,52.3611194818596,57.2602341603207,32.888608302205,46.6039518469688,49.6174729527828,15.8513237040185,36.8903232785976,36.1555883460737,29.716430897285,45.6101741730644,46.4825548295005,45.7937717302662,58.9791010686728,23.7826281845472,23.7140586443653,17.4522071455455,81.0646578623702,56.2206839931054,50.0752030895772,59.0365860489165,81.5969711270817,99.53561346486,77.3299500864039,73.0439379275356,56.6546293107216,60.638337489494,51.5389117965202,61.5150583602811,81.7738472890848,90.1651971722141,38.2881562342393,56.777416547936,74.6517819630697,55.0212642944176,16.8669566613667,37.4822170789504,81.4234711611926,31.3843654117153,25.9095540991151,24.218890575438,40.6021251115413,21.8854242273749,46.3837936373959,73.6620437291491,25.3730123925594,27.8130292002805,15.7652711187854,38.1468030366003,47.7676794948812,14.5546334455632
"CRC.1",34.5859246130996,29.6631997824543,43.5031261132375,10.0885787184891,57.7837495746173,39.484303466307,3.41409893877336,46.9769065182563,40.2644962824647,44.9098945799653,14.7793577698995,50.8507726020739,35.4174751862493,57.4164412721764,61.7949637964087,55.7612261676068,46.5995011635157,40.9539247270444,58.5052556622495,1.18271077778096,35.3262307751728,31.4341035166963,37.8933962881594,25.9465364510128,37.5757159692458,39.9718859408152,55.0746454441704,32.233983311656,14.14482878805,17.0939597349831,78.6420461926317,53.7873716718275,51.5938948324792,57.3410456720335,88.4961896929467,98.8390336621501,74.3383100663931,67.1659042145483,50.8781023877322,54.4682004854713,54.4312670452432,51.056630766167,79.2589639305907,100,42.1053156283969,51.8461108287715,71.5802111688917,46.8410278211584,10.6634192765435,21.3411793078887,78.47338211315,22.5540929421658,24.2674713265731,21.3963274349758,38.3167970644874,23.8718402387052,61.4922311318242,71.0510031548755,0,26.7186584022255,22.3382318521141,37.8664718909093,52.1246244023769,10.8971167493306
"CRC.2",53.9163740007395,26.044385053348,37.3224188293567,46.9415053394285,35.2737561085461,53.9168534538718,10.5824949732779,42.5635019122778,59.0443166216562,68.8686605635838,12.0237585602062,55.4073678341158,21.9600925516927,48.9822559942115,42.7404169331775,55.1906755846774,35.3695479275222,55.3315425232411,51.5766693223233,29.529631265453,45.5704479283808,39.6007577919982,38.7609746983501,60.8726584210475,44.1125697502452,54.2777470577195,57.2967972052144,36.2967828662827,36.6646304755653,0,83.1003382927315,58.0512469593252,52.3375579769409,52.4185112354349,79.0058268319211,100,72.1329701507497,61.9712406745046,55.1350433337985,70.5306986627293,48.8968666744125,64.3400085199839,79.5328276306985,76.5377235346622,28.9870521060516,44.5044017581795,70.6951440979296,61.0849921857622,6.25246202472639,44.0663962701411,80.5676182016181,30.8059027444857,12.1192862734492,20.8081452756441,37.0405735851596,18.3305026550515,49.427942617341,60.6165313063678,51.3184274676346,27.754621848235,19.6241443865113,45.9809714962413,41.3486532003972,29.0788617126081
"CRC.3",70.8689448960622,35.0952327984049,44.1721055816353,29.7869695831014,16.7133844316056,31.8765211061583,2.95079154120542,15.0404052336066,55.1279142566738,50.5150215149392,25.0298925335228,34.9945516359368,47.7530036002048,54.565688229892,49.4033629444763,61.3284700595826,12.1264781951403,45.409730663929,35.8078996372867,21.7311667109008,30.2956553000474,39.0057320059857,9.76926657505392,56.5658735544834,60.728325055762,45.0723107887475,65.8673457648012,0,23.522459954919,35.3820775051741,82.2591263249935,57.6345374552562,45.7879258783441,67.9153813649088,74.9891573344223,100,86.5157833820725,91.9540134645496,65.8762511849637,58.9728256549555,50.3244832536641,72.6346783260636,87.3680447587963,90.6796003727181,42.4997145035504,75.6255056299118,82.7038475537805,59.8645183674187,35.7528344777713,52.4194215825087,86.212776184824,43.736524705011,41.8892656215039,31.3930533958481,47.2107807006615,22.7917911179244,23.1950613315463,90.1889435842953,33.2582805075634,29.3305976163992,3.14245020662122,30.6864094378805,48.3774459127044,4.90709410682846
"CRC.4",34.5859246130996,29.6631997824543,43.5031261132375,10.0885787184891,57.7837495746173,39.484303466307,3.41409893877336,46.9769065182563,40.2644962824647,44.9098945799653,14.7793577698995,50.8507726020739,35.4174751862493,57.4164412721764,61.7949637964087,55.7612261676068,46.5995011635157,40.9539247270444,58.5052556622495,1.18271077778096,35.3262307751728,31.4341035166963,37.8933962881594,25.9465364510128,37.5757159692458,39.9718859408152,55.0746454441704,32.233983311656,14.14482878805,17.0939597349831,78.6420461926317,53.7873716718275,51.5938948324792,57.3410456720335,88.4961896929467,98.8390336621501,74.3383100663931,67.1659042145483,50.8781023877322,54.4682004854713,54.4312670452432,51.056630766167,79.2589639305907,100,42.1053156283969,51.8461108287715,71.5802111688917,46.8410278211584,10.6634192765435,21.3411793078887,78.47338211315,22.5540929421658,24.2674713265731,21.3963274349758,38.3167970644874,23.8718402387052,61.4922311318242,71.0510031548755,0,26.7186584022255,22.3382318521141,37.8664718909093,52.1246244023769,10.8971167493306
"CRC.5",53.9163740007395,26.044385053348,37.3224188293567,46.9415053394285,35.2737561085461,53.9168534538718,10.5824949732779,42.5635019122778,59.0443166216562,68.8686605635838,12.0237585602062,55.4073678341158,21.9600925516927,48.9822559942115,42.7404169331775,55.1906755846774,35.3695479275222,55.3315425232411,51.5766693223233,29.529631265453,45.5704479283808,39.6007577919982,38.7609746983501,60.8726584210475,44.1125697502452,54.2777470577195,57.2967972052144,36.2967828662827,36.6646304755653,0,83.1003382927315,58.0512469593252,52.3375579769409,52.4185112354349,79.0058268319211,100,72.1329701507497,61.9712406745046,55.1350433337985,70.5306986627293,48.8968666744125,64.3400085199839,79.5328276306985,76.5377235346622,28.9870521060516,44.5044017581795,70.6951440979296,61.0849921857622,6.25246202472639,44.0663962701411,80.5676182016181,30.8059027444857,12.1192862734492,20.8081452756441,37.0405735851596,18.3305026550515,49.427942617341,60.6165313063678,51.3184274676346,27.754621848235,19.6241443865113,45.9809714962413,41.3486532003972,29.0788617126081
"CRC.6",70.8689448960622,35.0952327984049,44.1721055816353,29.7869695831014,16.7133844316056,31.8765211061583,2.95079154120542,15.0404052336066,55.1279142566738,50.5150215149392,25.0298925335228,34.9945516359368,47.7530036002048,54.565688229892,49.4033629444763,61.3284700595826,12.1264781951403,45.409730663929,35.8078996372867,21.7311667109008,30.2956553000474,39.0057320059857,9.76926657505392,56.5658735544834,60.728325055762,45.0723107887475,65.8673457648012,0,23.522459954919,35.3820775051741,82.2591263249935,57.6345374552562,45.7879258783441,67.9153813649088,74.9891573344223,100,86.5157833820725,91.9540134645496,65.8762511849637,58.9728256549555,50.3244832536641,72.6346783260636,87.3680447587963,90.6796003727181,42.4997145035504,75.6255056299118,82.7038475537805,59.8645183674187,35.7528344777713,52.4194215825087,86.212776184824,43.736524705011,41.8892656215039,31.3930533958481,47.2107807006615,22.7917911179244,23.1950613315463,90.1889435842953,33.2582805075634,29.3305976163992,3.14245020662122,30.6864094378805,48.3774459127044,4.90709410682846
"CRC.7",34.5859246130996,29.6631997824543,43.5031261132375,10.0885787184891,57.7837495746173,39.484303466307,3.41409893877336,46.9769065182563,40.2644962824647,44.9098945799653,14.7793577698995,50.8507726020739,35.4174751862493,57.4164412721764,61.7949637964087,55.7612261676068,46.5995011635157,40.9539247270444,58.5052556622495,1.18271077778096,35.3262307751728,31.4341035166963,37.8933962881594,25.9465364510128,37.5757159692458,39.9718859408152,55.0746454441704,32.233983311656,14.14482878805,17.0939597349831,78.6420461926317,53.7873716718275,51.5938948324792,57.3410456720335,88.4961896929467,98.8390336621501,74.3383100663931,67.1659042145483,50.8781023877322,54.4682004854713,54.4312670452432,51.056630766167,79.2589639305907,100,42.1053156283969,51.8461108287715,71.5802111688917,46.8410278211584,10.6634192765435,21.3411793078887,78.47338211315,22.5540929421658,24.2674713265731,21.3963274349758,38.3167970644874,23.8718402387052,61.4922311318242,71.0510031548755,0,26.7186584022255,22.3382318521141,37.8664718909093,52.1246244023769,10.8971167493306
"CRC.8",53.9163740007395,26.044385053348,37.3224188293567,46.9415053394285,35.2737561085461,53.9168534538718,10.5824949732779,42.5635019122778,59.0443166216562,68.8686605635838,12.0237585602062,55.4073678341158,21.9600925516927,48.9822559942115,42.7404169331775,55.1906755846774,35.3695479275222,55.3315425232411,51.5766693223233,29.529631265453,45.5704479283808,39.6007577919982,38.7609746983501,60.8726584210475,44.1125697502452,54.2777470577195,57.2967972052144,36.2967828662827,36.6646304755653,0,83.1003382927315,58.0512469593252,52.3375579769409,52.4185112354349,79.0058268319211,100,72.1329701507497,61.9712406745046,55.1350433337985,70.5306986627293,48.8968666744125,64.3400085199839,79.5328276306985,76.5377235346622,28.9870521060516,44.5044017581795,70.6951440979296,61.0849921857622,6.25246202472639,44.0663962701411,80.5676182016181,30.8059027444857,12.1192862734492,20.8081452756441,37.0405735851596,18.3305026550515,49.427942617341,60.6165313063678,51.3184274676346,27.754621848235,19.6241443865113,45.9809714962413,41.3486532003972,29.0788617126081
"CRC.9",70.8689448960622,35.0952327984049,44.1721055816353,29.7869695831014,16.7133844316056,31.8765211061583,2.95079154120542,15.0404052336066,55.1279142566738,50.5150215149392,25.0298925335228,34.9945516359368,47.7530036002048,54.565688229892,49.4033629444763,61.3284700595826,12.1264781951403,45.409730663929,35.8078996372867,21.7311667109008,30.2956553000474,39.0057320059857,9.76926657505392,56.5658735544834,60.728325055762,45.0723107887475,65.8673457648012,0,23.522459954919,35.3820775051741,82.2591263249935,57.6345374552562,45.7879258783441,67.9153813649088,74.9891573344223,100,86.5157833820725,91.9540134645496,65.8762511849637,58.9728256549555,50.3244832536641,72.6346783260636,87.3680447587963,90.6796003727181,42.4997145035504,75.6255056299118,82.7038475537805,59.8645183674187,35.7528344777713,52.4194215825087,86.212776184824,43.736524705011,41.8892656215039,31.3930533958481,47.2107807006615,22.7917911179244,23.1950613315463,90.1889435842953,33.2582805075634,29.3305976163992,3.14245020662122,30.6864094378805,48.3774459127044,4.90709410682846
