"","Median","low-CI","high-CI","p-value"
"Sporisorium reilianum",-0.220928561088169,-0.282534616425005,-0.159390731059881,1.82394889637126e-12
"Dacryopinax primogenitus",-0.365693694811829,-0.426277284461225,-0.305155683800752,1.33780584072422e-31
"Calocera viscosa",-0.340664150438846,-0.39132012344055,-0.29034070325075,3.92192199825933e-39
"Calocera cornea",-0.286785884086838,-0.342427750696008,-0.231302867514985,6.73811374216026e-24
"Xanthophyllomyces dendrorhous",-0.657581555541654,-0.712046859701123,-0.603042746052815,1.96788894577213e-116
"Trichosporon asahii",0.337085906439563,0.294171652876649,0.380097427603776,8.11503987348268e-52
"Naematelia encephala",-0.691644274189203,-0.754641154817359,-0.628832897479369,1.34393450080131e-101
"Tremella mesenterica",-0.319878485615262,-0.369826261956534,-0.269868457322253,3.37319048562054e-35
"Kwoniella heveanensis",0.0749647172746514,0.0124523318090913,0.137886674992966,0.0189487665135541
"Kwoniella bestiolae",-0.67346816382575,-0.732555290122171,-0.614533200632621,6.30798733606453e-107
"Kwoniella dejecticola",-0.0381685165336461,-0.092804340420906,0.0163757575761064,0.169826928416279
"Kwoniella pini",-0.564136022581465,-0.616177158375501,-0.512410205952206,3.6541212651836e-97
"Kwoniella mangrovensis",-0.210561462895767,-0.341713705502154,-0.0838743206013068,0.00205532299742145
"Cryptococcus wingfieldii",-0.177316827505531,-0.270427724086573,-0.0835059052739188,0.000201302151241016
"Cryptococcus amylolentus",0.302139500250048,0.173118704494143,0.439891389459218,9.25411924412753e-06
"Cryptococcus gattii VGII",-2.06609526467646,-2.32292643193893,-1.76003605618399,5.80032138388622e-95
"Cryptococcus gattii VGIII",-0.55770241115108,-0.72395727859244,-0.379926883347426,6.23984489033984e-11
"Cryptococcus gattii VGIV",-2.21336013543097,-2.34234345981323,-2.08599748446862,3.37041718266597e-239
"Cryptococcus gattii VGI",-1.40257550084203,-1.72919007614237,-1.11638033291526,4.8740509585884e-23
"Cryptococcus depauperatus",-0.401704637122622,-0.480925405021872,-0.322759767830909,3.73801490675396e-23
"Cryptococcus neoformans",0.407222439279934,0.353236059901027,0.461283050099209,2.41701142790425e-49
"Sphaerobolus stellatus",-0.264304647435072,-0.307948122141741,-0.220708591137256,5.09409061097532e-32
"Punctularia strigosozonata",-0.423412211338307,-0.485130950256445,-0.361626364437685,1.0213918095767e-39
