"","Median","low-CI","high-CI","p-value"
"Rhodotorula sp. JG-1b",-0.3832761019247,-0.474199578232398,-0.292605315839875,1.6305810629643e-16
"Puccinia coronata",-0.251412162271063,-0.295394901086731,-0.206799913350068,7.15921253261837e-28
"Puccinia striiformis",-0.0589381398814604,-0.124207686385805,0.00598682649226192,0.0755465946330825
"Puccinia graminis",-0.365366727689534,-0.42040433328952,-0.310552113063508,1.53545531309804e-37
"Puccinia sorghi",-0.103266826824746,-0.162337388154603,-0.0427444972676849,0.000809289007075961
"Malassezia globosa",0.976893019748307,0.882634906848299,1.0714627515901,3.27579747189899e-80
"Malassezia restricta",-1.03554057384128,-1.29917487938211,-0.798282943125655,1.91755610693251e-24
"Malassezia sympodialis",0.24703063539603,0.143846321016645,0.35153131635072,2.59150080832178e-06
"Malassezia vespertilionis",-0.0429939499086473,-0.125088407287872,0.0402535283132448,0.316238233045553
"Tilletiaria anomala",-0.279679158122112,-0.343045746188207,-0.215683471999047,7.65707699575332e-17
"Ceraceosorus bombacis",-0.23307555212615,-0.352739231127713,-0.11280691571027,0.000148214356869286
"Tilletia controversa",2.71349216552228,2.47683528058922,2.93475769028422,5.49865118905126e-137
"Tilletia walkeri",0.0415808439584063,-0.110158559966932,0.199928070936786,0.580597866255005
"Tilletia indica",-0.318293546554521,-0.43367850344538,-0.201791960940835,1.06600568300664e-07
"Tilletia caries",-0.562261101901644,-0.729389827564667,-0.342537442896227,1.15467298999564e-06
"Violaceomyces palustris",-0.10859121430998,-0.186597896418936,-0.0310473775668246,0.00626463643207675
"Testicularia cyperi",-0.175343042416434,-0.297000249039713,-0.0573796745495152,0.00353621686607426
"Pseudozyma hubeiensis",-0.161538997680434,-0.278686554771858,-0.0448336994915203,0.00667568225854912
"Kalmanozyma brasiliensis",0.335676022537306,0.256741098408031,0.41394457083168,1.47917345782272e-16
"Moesziomyces aphidis",-0.21999712721363,-0.440126775040193,0.0039908603806257,0.0547715162756952
"Moesziomyces antarcticus",-0.117793951209853,-0.267871871408406,0.0290121557376069,0.114971978179232
"Ustilago hordei",0.255533502056093,0.161888311469073,0.348959163244015,1.07122892319523e-07
"Ustilago bromivora",0.377010137115816,0.184918582127094,0.56812002653316,9.76363737723458e-05
"Ustilago maydis",-0.0446629511180108,-0.133351392109581,0.0438419952933233,0.324374915010162
"Anthracocystis flocculosa",0.00271263734729494,-0.0906432064235695,0.0956440190924953,0.954865039972032
"Sporisorium graminicola",-0.248060319482645,-0.346372376457138,-0.14971627814714,7.89967293286365e-07
"Sporisorium reilianum",-0.0313472072903681,-0.123854363064014,0.0616684487765169,0.513324761724527
