"","Bacteroidetes","Firmicutes","Actinobacteria","Proteobacteria","Verrucomicrobia","Cohort","Stage","SampleName"
"CCMD29706695ST",46.5891276388355,43.5327246524981,3.9133113265967,5.18010876342569,0.0819920386139311,"2019_WirbelJ","CTRL","CCMD29706695ST"
"CCMD85661207ST",40.8587833008079,48.9766692641859,6.81381765041189,2.66752072663908,0.389791352339203,"2019_WirbelJ","CTRL","CCMD85661207ST"
"CCMD41521570ST",25.7564251332097,63.5853955283718,8.43924710143677,1.85438181586615,0.0253092052243528,"2019_WirbelJ","CTRL","CCMD41521570ST"
"CCMD51154251ST",40.2033272727372,49.0810096047629,8.74144165817038,1.74418065486078,0.0215384822397985,"2019_WirbelJ","CTRL","CCMD51154251ST"
"CCMD56948710ST",53.0791413224143,35.9140372689542,8.35785345481251,1.34541970244877,1.09478202643761,"2019_WirbelJ","CTRL","CCMD56948710ST"
"CCMD67373733ST",37.2803931710381,51.0255571654806,5.68346556743594,4.87849454161294,0.27222600739918,"2019_WirbelJ","CTRL","CCMD67373733ST"
"CCMD99929634ST",35.0494576899786,52.4669963671535,8.03497079224944,2.91016333415854,1.13515329816505,"2019_WirbelJ","CTRL","CCMD99929634ST"
"CCMD37575804ST",42.9774538573955,44.5240058468295,11.4390732439888,0.843289863947405,0.0721357264519476,"2019_WirbelJ","CTRL","CCMD37575804ST"
"CCMD27867141ST",53.0189365485132,34.2045698493496,4.97449026581096,2.75153143805977,4.59273175193299,"2019_WirbelJ","CTRL","CCMD27867141ST"
"CCMD89643949ST",23.4736484619635,63.6838477389943,5.35060554429913,6.65698678393811,0.0929470206299503,"2019_WirbelJ","CTRL","CCMD89643949ST"
"CCMD31134579ST",53.77924935748,33.0121965734278,2.26381243886531,7.37824423957378,2.82147427342946,"2019_WirbelJ","CTRL","CCMD31134579ST"
"CCMD76409700ST",40.4837619109747,45.2021056598028,7.74280446094116,2.16114872625861,4.00707051494664,"2019_WirbelJ","CTRL","CCMD76409700ST"
"CCMD32288175ST",54.435060982985,30.7054729373755,0.98011847437747,13.5991210863284,0.0469363363454651,"2019_WirbelJ","CTRL","CCMD32288175ST"
"CCMD18579000ST",36.925296563262,45.9103016442801,6.29173933257997,4.73249031281037,5.76492505098605,"2019_WirbelJ","CTRL","CCMD18579000ST"
"CCMD89967135ST",29.2061146510556,52.8131547511507,13.0811710583563,3.31846685630697,1.02224273669172,"2019_WirbelJ","CTRL","CCMD89967135ST"
"CCMD31009081ST",30.6312187981486,51.2551966751036,14.45874266532,3.14587962069135,0.133573469615999,"2019_WirbelJ","CTRL","CCMD31009081ST"
"CCMD41202658ST",30.8700545288357,50.8980191743134,2.20780855837786,13.3836028721255,2.24836719652913,"2019_WirbelJ","CTRL","CCMD41202658ST"
"CCMD50529145ST",29.4532475103126,51.8105363843192,11.2033746028582,6.86298312196654,0.0955219685470149,"2019_WirbelJ","CTRL","CCMD50529145ST"
"CCMD45004878ST",27.4029956651347,53.6159015744981,8.21220450124581,4.85341793728922,4.90832759021454,"2019_WirbelJ","CTRL","CCMD45004878ST"
"CCMD89107682ST",19.4183175323244,58.443432468082,21.2597915992738,0.749092285096513,0.0096968045283229,"2019_WirbelJ","CTRL","CCMD89107682ST"
"CCMD10191450ST",16.478934571673,61.2635894379365,14.0711327962534,5.65729806592789,2.16427476026118,"2019_WirbelJ","CTRL","CCMD10191450ST"
"CCMD49025643ST",38.3797205607573,38.436399983342,15.7633026758809,7.18669154580821,0.0266681399594806,"2019_WirbelJ","CTRL","CCMD49025643ST"
"CCMD30626189ST",36.5591470038549,36.2047816070788,23.4523268326649,3.15039773195916,0.0524299021798691,"2019_WirbelJ","CTRL","CCMD30626189ST"
"CCMD72666896ST",49.37664313322,21.9282718598609,27.2317414538468,1.25314733192314,0.0187486579165728,"2019_WirbelJ","CTRL","CCMD72666896ST"
"CCMD51228890ST",37.6200331585785,32.1109339695039,27.1934112672491,2.21043883491626,0.622713227062035,"2019_WirbelJ","CTRL","CCMD51228890ST"
"CCMD25475945ST",27.2655672103089,33.3823404001937,1.4651685418585,37.1825670085703,0.502618280969592,"2019_WirbelJ","CTRL","CCMD25475945ST"
"CCMD15562448ST",22.9431359912779,29.7651644489824,2.31367571617819,44.649154548193,0.0368197635712468,"2019_WirbelJ","CTRL","CCMD15562448ST"
