"Gene1","Gene2","CRC_cor","CRC_pVal","adenoma_cor","adenoma_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Adlercreutzia equolifaciens","Paracoccidioides brasiliensis",0.0564723645412832,0.229784718274695,0.013767272118113,0.797446763630656,-0.598871496195842,0.549258580483,0.455208333333333,0.564944551030216,"0/0"
"Lactococcus garvieae","Pseudocercospora musae",0.0151854523389316,0.746932119475418,0.0577926333394335,0.280928990099162,0.59755673093687,0.550135742711683,0.45639880952381,0.564944551030216,"0/0"
"Escherichia coli","Sphaerulina musiva",-0.0399040923274634,0.396303529618719,0.00273882625047148,0.959281258859459,0.597467677461957,0.550195180801352,0.45639880952381,0.564944551030216,"0/0"
"Clostridium beijerinckii","Trichophyton mentagrophytes",0.0239125162543218,0.611328075989551,-0.018743462600284,0.726763238723953,-0.597448179845868,0.550208194764447,0.45639880952381,0.564944551030216,"0/0"
"Bifidobacterium adolescentis","Rhizophagus clarus",-0.0410175637978235,0.383246475575276,0.00162178032528982,0.975881857808062,0.597443115378282,0.550211575140672,0.45639880952381,0.564944551030216,"0/0"
"Streptococcus thermophilus","Colletotrichum fioriniae",0.0427266953021561,0.36372261885796,0.000124682787213095,0.998145512956223,-0.596962347883057,0.550532519208735,0.456597222222222,0.564944551030216,"0/0"
"Porphyromonas asaccharolytica","Cordyceps sp. RAO-2017",0.0358869114642836,0.445588611832755,-0.00653157663807114,0.903090059459964,-0.594244981082227,0.552348271576894,0.458482142857143,0.56561841513733,"0/0"
"Bifidobacterium pseudocatenulatum","Pseudocercospora musae",0.0991764655717618,0.0346379816693987,0.0570792135835629,0.286919979787804,-0.593240072207636,0.553020498300858,0.459424603174603,0.56561841513733,"+/0"
"[Eubacterium] eligens","Edhazardia aedis",0.107333429475691,0.0221789380304087,0.0653048598368484,0.222968420951862,-0.59307630056107,0.553130090192251,0.459474206349206,0.56561841513733,"+/0"
"Streptococcus equinus","Paracoccidioides brasiliensis",0.0278561440319675,0.55383909140743,-0.0144290661907264,0.787936266423593,-0.592276320822067,0.553665569595519,0.459871031746032,0.56562837708924,"0/0"
"Bifidobacterium adolescentis","Aspergillus ochraceoroseus",-0.00515978277658156,0.912696029069776,0.0370169692511339,0.490016032637503,0.590880111258652,0.554600752931027,0.460664682539683,0.566125994007656,"0/0"
"Lactobacillus ruminis","Rhizophagus irregularis",0.0545326168784569,0.246211178913834,0.0124896545065948,0.815890894441487,-0.589518177934757,0.555513721645071,0.461755952380952,0.566988216258855,"0/0"
"Adlercreutzia equolifaciens","Erysiphe pulchra",-0.0332288253668683,0.48002712180951,0.00858225103196526,0.872890691721054,0.585695918686007,0.558079877239631,0.464186507936508,0.568055199426203,"0/0"
"Adlercreutzia equolifaciens","Coniochaeta ligniaria",-0.0147949329119662,0.753226466941949,0.026887534821642,0.616152333533143,0.583826448358596,0.559337082077447,0.465376984126984,0.568555703048275,"0/0"
"Romboutsia ilealis","Cordyceps sp. RAO-2017",-0.0515323030279822,0.273203898490107,-0.0100459807277368,0.85144464307425,0.581608828640947,0.560830194790911,0.46656746031746,0.568826910167035,"0/0"
"Roseburia intestinalis","Phytopythium vexans",-0.0475125969960291,0.312426453164168,-0.00603836427707644,0.910375943697807,0.58130476087097,0.561035072497282,0.46671626984127,0.568826910167035,"0/0"
"Streptococcus thermophilus","Baudoinia panamericana",0.0474742826004605,0.312817267674293,0.00601590438391079,0.91070791154237,-0.581081533119144,0.561185504093071,0.467063492063492,0.568826910167035,"0/0"
"Fusobacterium periodonticum","Rhizophagus irregularis",-0.0564019824056395,0.230366812665085,-0.0149748655809129,0.780116254167037,0.580968103336317,0.561261951095288,0.467162698412698,0.568826910167035,"0/0"
"Parvimonas micra","Schizosaccharomyces pombe",-0.0653335823459903,0.164611459003299,-0.0239827216586185,0.654777657443123,0.5803174510548,0.561700561249899,0.46765873015873,0.56895477584023,"0/0"
"Lactobacillus ruminis","Edhazardia aedis",0.0486501181591154,0.300969600399237,0.00740887569918742,0.890150774865425,-0.578078012569076,0.563211450916722,0.46860119047619,0.569530814118174,"0/0"
"Clostridium beijerinckii","Phytopythium vexans",-0.000569666821860778,0.990342172857008,-0.0417548003913451,0.436152923681165,-0.577096069657232,0.563874559264714,0.469196428571429,0.569530814118174,"0/0"
"Butyrivibrio proteoclasticus","Debaryomyces hansenii",0.0349184976648706,0.457970220130903,-0.00622552992267075,0.907610158164166,-0.576380263873032,0.564358181480316,0.469543650793651,0.569530814118174,"0/0"
"Adlercreutzia equolifaciens","Aspergillus kawachii",-0.0126529455672121,0.788031777219145,-0.0536936593566386,0.316514771883479,-0.575447839979428,0.564988457379222,0.470089285714286,0.569530814118174,"0/0"
"Bifidobacterium adolescentis","Colletotrichum fioriniae",0.0298799106639327,0.525398309531866,0.0707588300331326,0.186602458193958,0.574001825639188,0.56596656586705,0.47093253968254,0.569603898578513,"0/0"
"Streptococcus milleri","Thielaviopsis punctulata",0.0167291404812544,0.72221907404662,-0.0242522806511941,0.651152247938716,-0.573991577683669,0.565973500656999,0.47093253968254,0.569603898578513,"0/0"
"Butyrivibrio proteoclasticus","Lipomyces starkeyi",0.332784787700372,3.34399175017097e-13,0.368644339205956,1.04449782156735e-12,0.572716947827392,0.566836360398245,0.471775793650794,0.569676740434835,"+/+"
"Pseudobutyrivibrio xylanivorans","Choanephora cucurbitarum",0.0828317897788514,0.0778861432158142,0.122852148392052,0.021513696205973,0.566514989971939,0.571043745816663,0.475644841269841,0.572922314085582,"0/+"
"Bifidobacterium bifidum","Trichoderma atroviride",0.0512890355075031,0.27547764342826,0.011046187973313,0.836851631754871,-0.564184642442457,0.572628478433032,0.477083333333333,0.573535801065067,"0/0"
"Gemella morbillorum","Colletotrichum fioriniae",0.0167352687877755,0.722121519295536,0.0569578794575917,0.287947373534584,0.56411910518068,0.572673076648302,0.477132936507937,0.573535801065067,"0/0"
"Clostridium beijerinckii","Thielaviopsis punctulata",-0.0878060058132204,0.0615726051139094,-0.0477347217796542,0.373279133700388,0.563823953648794,0.572873948187195,0.477380952380952,0.573535801065067,"0/0"
"Streptococcus milleri","Tuber magnatum",0.0682945555227987,0.14626373421298,0.0282491866102369,0.598396080112308,-0.562180465513131,0.57399306937285,0.478125,0.573535801065067,"0/0"
"Romboutsia ilealis","Pseudocercospora musae",0.182256275131529,9.40552467709743e-05,0.143251314784072,0.00726911874745939,-0.561168362040348,0.574682768624257,0.478571428571429,0.57359843947422,"+/+"
"Anaerostipes hadrus","Colletotrichum fioriniae",0.110938214472913,0.0180506428688441,0.0716081762818634,0.181356406189274,-0.555478769369913,0.578567227838157,0.482142857142857,0.575981228374323,"+/0"
"Gemella morbillorum","Thielaviopsis punctulata",0.0750719134282865,0.110171435891771,0.114254526490672,0.0326092132312443,0.553748256527666,0.579751144671364,0.483134920634921,0.576692899647697,"0/+"
"Bifidobacterium catenulatum","[Candida] arabinofermentans",0.0239415025656039,0.610896056572019,0.063069349144052,0.239247197146275,0.549055480853686,0.58296737585404,0.485763888888889,0.577226648102695,"0/0"
"Bifidobacterium catenulatum","Pseudocercospora musae",0.0327307372665831,0.486637612695398,-0.00646352252171685,0.904094906645575,-0.549040778904427,0.582977465016364,0.485763888888889,0.577226648102695,"0/0"
"Brachyspira pilosicoli","Pichia kudriavzevii",-0.00961670460135792,0.838083423771653,-0.0484333590632131,0.366316802181616,-0.54411470167577,0.586362544213451,0.489087301587302,0.579519296200525,"0/0"
