"Gene1","Gene2","CRC_cor","CRC_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Paracoccidioides brasiliensis","Coniochaeta ligniaria",0.126474232265203,0.00697081921964715,0.0117864566798104,0.787600880939596,-1.79453916155189,0.0727271537841226,0.105208333333333,0.508506452349248,"+/0"
"Cordyceps sp. RAO-2017","Colletotrichum fioriniae",0.236790935635638,3.32145642989445e-07,0.127781231775444,0.00335824292293396,-1.75596227250586,0.0790948507152675,0.110515873015873,0.524480030872468,"+/+"
"Phytophthora capsici","Pneumocystis murina",-0.0274831788774758,0.559161342647003,0.0842572656350342,0.0536803738656251,1.74133338844635,0.0816251568895327,0.11235119047619,0.528709784040822,"0/0"
"Trichophyton mentagrophytes","Trichoderma atroviride",0.127218549039767,0.00664271298557106,0.016292318351616,0.709566142502763,-1.73620412035752,0.0825277489851109,0.113095238095238,0.529402671105126,"+/0"
"Pneumocystis murina","Aspergillus ochraceoroseus",0.092939240806826,0.0478038325468249,-0.0167329740464177,0.702080500863702,-1.71014825550235,0.0872384613724358,0.115972222222222,0.533239574502512,"+/0"
"Moniliophthora perniciosa","Aspergillus ochraceoroseus",0.0908325851253521,0.0531058629734922,-0.017592716192987,0.687558860482213,-1.69047755051421,0.0909366295995492,0.118105158730159,0.534040071607092,"0/0"
"Coniochaeta ligniaria","Schizosaccharomyces pombe",0.10706069452967,0.0225222057101702,-0.00117658237456865,0.978543768630562,-1.69002629625467,0.09102292392394,0.118105158730159,0.534040071607092,"+/0"
"Pseudocercospora musae","Thielaviopsis punctulata",-0.139465288285582,0.0029013614360891,-0.0317576009461865,0.467773305802825,1.6894472750533,0.0911337478361271,0.118105158730159,0.534040071607092,"-/0"
"Pneumocystis murina","Hyaloscypha variabilis",0.0720683397478765,0.125191838036085,0.178195049400924,4.02329322763961e-05,1.67875313490163,0.0932001656613173,0.119890873015873,0.535767832258554,"0/+"
"Phytopythium vexans","Leucoagaricus sp. SymC.cos",0.0397609292388807,0.39800152895693,-0.0676252424244453,0.121726431000885,-1.67231485532647,0.0944622518313587,0.121180555555556,0.538954976873146,"0/0"
"Rhizophagus clarus","Choanephora cucurbitarum",0.138226908754973,0.00316440634048165,0.24133002651949,2.1515035530939e-08,1.6654380544753,0.0958253925718135,0.122123015873016,0.538954976873146,"+/+"
"Rhizophagus clarus","Schizosaccharomyces pombe",0.315454253400172,6.01185767834522e-12,0.219560841874249,3.75636375338217e-07,-1.60831809370233,0.107765529880686,0.130952380952381,0.552047943715145,"+/+"
"Sphaerulina musiva","Trichoderma atroviride",-0.0934812445863733,0.0465138153592992,0.0091185091233517,0.83488728200355,1.60019038582071,0.109556354323262,0.13219246031746,0.554846868788482,"-/0"
"Trichoderma atroviride","Thielaviopsis punctulata",-0.0819356136991266,0.0811686651021351,0.0206435778715427,0.636979146048659,1.59851788660595,0.109927767944982,0.132291666666667,0.554846868788482,"0/0"
"Albugo candida","Colletotrichum fioriniae",0.165064604885979,0.000412997923770586,0.064085889937451,0.142539380672204,-1.59305298883802,0.111148304309235,0.132986111111111,0.556443980374097,"+/0"
"Albugo candida","Baudoinia panamericana",0.00981082378485805,0.834861490326982,0.111524905472725,0.0105504062470394,1.58939338074425,0.11197160807872,0.133630952380952,0.557826513589043,"0/+"
"Phytophthora capsici","Cordyceps sp. RAO-2017",0.201025030275838,1.59155043029102e-05,0.296475816635043,4.10826928032293e-12,1.58427899837268,0.113130242859886,0.134771825396825,0.559804950415074,"+/+"
"Sphaerulina musiva","Choanephora cucurbitarum",-0.0752302132614531,0.109420997275525,0.0263501890219404,0.546891812509106,1.58238260017308,0.113562254418897,0.135168650793651,0.559804950415074,"0/0"
"Naumovozyma dairenensis","Tuber magnatum",0.111110907137486,0.0178709362529623,0.0106295562771646,0.808020836882775,-1.57013625022692,0.116383416725618,0.136607142857143,0.560655255219248,"+/0"
"Debaryomyces hansenii","Tuber magnatum",-0.0484651248096686,0.302813569316714,0.0522674658458383,0.231867974442208,1.56821758887089,0.116830360937275,0.136855158730159,0.560655255219248,"0/0"
"Lipomyces starkeyi","Thielaviopsis punctulata",-0.112909822571644,0.0160899126023486,-0.0149584512561308,0.732393516171434,1.53112709259398,0.125737985149202,0.142559523809524,0.572506921299518,"-/0"
"Aspergillus ochraceoroseus","[Candida] arabinofermentans",0.107686155729986,0.0217417241078812,0.00983798555951688,0.822068960489198,-1.52853335380357,0.126380168868172,0.142956349206349,0.572506921299518,"+/0"
"Colletotrichum salicis","Baudoinia panamericana",-0.0384610317774584,0.413618107667193,0.0586353515897429,0.179772214658418,1.51166678719695,0.130618651885531,0.14578373015873,0.573847694080409,"0/0"
"Sphaerulina musiva","Naumovozyma dairenensis",-0.0685742590355208,0.144614579869568,0.0282207637937138,0.518793578197569,1.50742977636462,0.131700531188854,0.146478174603175,0.573847694080409,"0/0"
"Colletotrichum salicis","Hyaloscypha variabilis",0.00295629087224368,0.949912236577899,0.0992235807895446,0.0229845010224632,1.50252277830736,0.132962149763914,0.147172619047619,0.573847694080409,"0/+"
"Rhizophagus irregularis","Pneumocystis murina",0.130348798309289,0.00540920301394121,0.223662330905444,2.23947233646271e-07,1.49969931931888,0.133692306981256,0.147668650793651,0.574519115461012,"+/+"
"Pseudocercospora musae","Baudoinia panamericana",0.123239811901753,0.00857136581233853,0.21657600327019,5.43916216955154e-07,1.49624576361174,0.13458962291993,0.148363095238095,0.575957853022562,"+/+"
"Coniochaeta ligniaria","[Candida] arabinofermentans",0.0311161923110502,0.50839834553192,-0.0643529617331141,0.140879531308904,-1.4865542932118,0.137132567198793,0.149652777777778,0.577366916541578,"0/0"
"Moniliophthora perniciosa","Cordyceps sp. RAO-2017",0.0200164166560996,0.670572681693045,-0.075362141599437,0.0845091628949248,-1.48587195370855,0.137312993300651,0.149702380952381,0.577366916541578,"0/0"
"Hyaloscypha variabilis","Choanephora cucurbitarum",0.161487412610127,0.000552198252930403,0.0683083878862373,0.117996746887023,-1.46991635405391,0.141584409719943,0.152083333333333,0.578027500712572,"+/0"
"Moniliophthora perniciosa","Leucoagaricus sp. SymC.cos",-0.0364657314934811,0.438279848347351,0.0578544213470756,0.185649071545176,1.46839782909143,0.141996190945362,0.15218253968254,0.578027500712572,"0/0"
"Pseudocercospora musae","Pichia kudriavzevii",0.141065257919551,0.00259098883765141,0.0487140573775702,0.265201820057678,-1.45064412629144,0.146878981300104,0.155009920634921,0.579571511098097,"+/0"
"Rhizophagus clarus","Lipomyces starkeyi",0.158753626605452,0.000686699070545416,0.0669369322627824,0.125576632968253,-1.44770448251981,0.14769971578125,0.155406746031746,0.579571511098097,"+/0"
"Pneumocystis murina","Tuber magnatum",0.247096143931856,9.64147219839617e-08,0.158759057030803,0.000260059767787535,-1.43422893578229,0.151506942212326,0.157490079365079,0.579571511098097,"+/+"
"Lipomyces starkeyi","Edhazardia aedis",0.222900946797431,1.61221129579836e-06,0.133866584534779,0.0021134861018004,-1.4315438461289,0.152274410113399,0.157787698412698,0.579571511098097,"+/+"
"Pneumocystis murina","Colletotrichum fioriniae",-0.00326238575748003,0.944734026553088,0.0871993298569805,0.0458218599232523,1.41057633473162,0.158369573648446,0.162103174603175,0.58148330593526,"0/+"
"Leucoagaricus sp. SymC.cos","Tuber magnatum",0.107629636090645,0.0218112747195551,0.0175408602545852,0.688431558988813,-1.40780342428616,0.159189286136821,0.162748015873016,0.58148330593526,"+/0"
"Coniochaeta ligniaria","Baudoinia panamericana",0.0650087094256709,0.166725295330894,-0.0253793302521015,0.561765662255661,-1.40748943461262,0.1592823079964,0.162847222222222,0.58148330593526,"0/0"
"Pseudocercospora musae","Choanephora cucurbitarum",0.175050923244326,0.000177853695489727,0.0861825191712005,0.0484208555427612,-1.40734016782704,0.159326543850945,0.162896825396825,0.58148330593526,"+/+"
"Colletotrichum salicis","Choanephora cucurbitarum",0.0259517704677973,0.581270390548414,0.115284391809351,0.00819273623349992,1.39747723286606,0.162270108380826,0.165376984126984,0.584456737585659,"0/+"
"Rhizophagus irregularis","Tuber magnatum",0.20483652486953,1.08646594942918e-05,0.117618042025961,0.00697753726233374,-1.39388602143344,0.163352026115299,0.166170634920635,0.584931165908367,"+/+"
"Rhizophagus clarus","Hyaloscypha variabilis",0.176051055313977,0.000163041342523762,0.259522037991861,1.58035629027609e-09,1.36403016135892,0.172558073172779,0.171775793650794,0.596378643152438,"+/+"
"Albugo candida","Edhazardia aedis",0.241070075726013,2.00082827639392e-07,0.157876988587313,0.000281676258238273,-1.34862871759091,0.177456251801939,0.175049603174603,0.597820818916478,"+/+"
"Pichia kudriavzevii","Schizosaccharomyces pombe",0.222686762186096,1.65068798096968e-06,0.139958069655696,0.00130428074774391,-1.33147541234028,0.183032630101162,0.178571428571429,0.597820818916478,"+/+"
"Trichoderma atroviride","Aspergillus ochraceoroseus",-0.0319493973275076,0.497105366428746,0.0531974260018879,0.223656503572379,1.32540106123178,0.18503816522275,0.18015873015873,0.597820818916478,"0/0"
"Hyaloscypha variabilis","Edhazardia aedis",0.202313561485563,1.39996082633154e-05,0.119487382894918,0.00612337532306828,-1.32345293435331,0.185684798251815,0.180406746031746,0.597820818916478,"+/+"
"Aspergillus kawachii","Cordyceps sp. RAO-2017",-0.0574454246882099,0.221843730317274,0.0272709839646454,0.532966959705896,1.31884496096767,0.187220949630343,0.180902777777778,0.597820818916478,"0/0"
"Erysiphe pulchra","Phytopythium vexans",-0.123973191983486,0.00818219745561022,-0.0405709443642857,0.353530322629456,1.3069381508848,0.191233717783693,0.18328373015873,0.599156275123317,"-/0"
"Tuber magnatum","Edhazardia aedis",0.276792527581998,1.98488780966954e-09,0.198319907910196,4.67638251988589e-06,-1.2945102684556,0.195489224730807,0.18640873015873,0.600947756284269,"+/+"
"Trichoderma atroviride","Leucoagaricus sp. SymC.cos",0.17421471897721,0.000191196797453053,0.0925449814132774,0.0340086678178184,-1.29415945646627,0.195610347871497,0.18655753968254,0.600947756284269,"+/+"
"Aspergillus kawachii","Hyaloscypha variabilis",0.0298246426548154,0.526165005865647,-0.0531033341379573,0.224477771002142,-1.29085141566643,0.196755205071131,0.187202380952381,0.600947756284269,"0/0"
"Trichoderma atroviride","Schizosaccharomyces pombe",0.118650984125295,0.0114029073853019,0.0364798553948567,0.404199934647569,-1.2866461576508,0.198217647694611,0.187698412698413,0.600947756284269,"+/0"
"Sphaerulina musiva","Schizosaccharomyces pombe",-0.067965153139053,0.148224264414541,0.0145481658691423,0.739463860626343,1.28513437532616,0.198745331052083,0.187896825396825,0.600947756284269,"0/0"
"Coniochaeta ligniaria","Leucoagaricus sp. SymC.cos",0.024053111885018,0.609233864095789,-0.0579135463550553,0.18519923234475,-1.27606415901244,0.201932839983893,0.190079365079365,0.603572704062215,"0/0"
"Rhizophagus clarus","Albugo candida",0.174975047894137,0.000179027432132273,0.253129030981235,4.04963129696512e-09,1.27486314592065,0.202357685513625,0.190376984126984,0.603572704062215,"+/+"
"Moniliophthora perniciosa","Lipomyces starkeyi",0.00964448161522304,0.837622221771525,0.0912362719568512,0.0366300955886767,1.27310467120578,0.202980901596408,0.190922619047619,0.603572704062215,"0/+"
"Hyaloscypha variabilis","Tuber magnatum",0.231651427146793,6.02877746391783e-07,0.153659413887024,0.000410261776186305,-1.26068746627315,0.207421471457326,0.193799603174603,0.605320757232926,"+/+"
"Cordyceps sp. RAO-2017","Edhazardia aedis",-0.119744148398416,0.0106621217488612,-0.0393965691217953,0.367648424380321,1.25846068793518,0.208225195893269,0.194494047619048,0.605975822152361,"-/0"
"Coniochaeta ligniaria","Tuber magnatum",0.20136754256786,1.53832420424216e-05,0.125053758663544,0.00410750992317066,-1.22021402537775,0.222383751395846,0.20406746031746,0.620682407522894,"+/+"
"Aspergillus ochraceoroseus","Edhazardia aedis",0.0175862990655416,0.708618589211295,0.0954721338099794,0.0287187563153326,1.21601473355012,0.223979309495389,0.204960317460317,0.621398942648582,"0/+"
"Erysiphe pulchra","Trichoderma atroviride",-0.0961658544290874,0.0405470146081859,-0.0186220742175912,0.670322667011569,1.21078881852795,0.225976351636018,0.205803571428571,0.621398942648582,"-/0"
"Moniliophthora perniciosa","Naumovozyma dairenensis",-0.0690563553126525,0.14180548775046,0.00812764088472253,0.852611932170487,1.20230417841276,0.229245698638258,0.208333333333333,0.627380422752732,"0/0"
"Debaryomyces hansenii","[Candida] arabinofermentans",0.0445849316015654,0.343212996256223,-0.0321762979111739,0.461922529494543,-1.19464582275643,0.232225438030986,0.21031746031746,0.627380422752732,"0/0"
"Trichoderma atroviride","Colletotrichum salicis",0.120319501291893,0.0102896292570569,0.0451266321766854,0.302052306687626,-1.17825081404678,0.238696630172581,0.214831349206349,0.632064447559598,"+/0"
"Cordyceps sp. RAO-2017","Aspergillus ochraceoroseus",-0.0279982422578844,0.55181785911541,0.0470725985487805,0.281661346310606,1.16837448562601,0.242655742009145,0.217113095238095,0.633814042644551,"0/0"
"Phytophthora capsici","Lipomyces starkeyi",-0.0819223760454199,0.0812179781817246,-0.00799287982875446,0.855028490383395,1.1528251995004,0.248982138978082,0.222619047619048,0.638464743607336,"0/0"
"Pneumocystis murina","Choanephora cucurbitarum",0.0179582018172975,0.702746013032942,0.0912028749374818,0.0366991777195398,1.14323639210795,0.252940456366791,0.224801587301587,0.638464743607336,"0/+"
"Aspergillus kawachii","Colletotrichum salicis",-0.0738340177306128,0.116180405089646,-0.000498978763247818,0.990899694304345,1.14281269760963,0.253116365710061,0.22485119047619,0.638464743607336,"0/0"
"Paracoccidioides brasiliensis","Thielaviopsis punctulata",-0.0800529462286302,0.0884290880881466,-0.00698574058729092,0.873130121883759,1.13922124380178,0.254610887117562,0.225595238095238,0.638464743607336,"0/0"
"Rhizophagus irregularis","Sphaerulina musiva",-0.11559331196166,0.0137221842028201,-0.0429846074793314,0.325603551033071,1.13708175674618,0.255504109582343,0.226041666666667,0.638464743607336,"-/0"
"Aspergillus rambellii","Colletotrichum fioriniae",-0.113829478298227,0.0152409828960351,-0.0421604131441146,0.334974441806082,1.12212319648621,0.261810062353159,0.230555555555556,0.64278224335419,"-/0"
"Aspergillus rambellii","Naumovozyma dairenensis",-0.0839394719657379,0.0739786745791315,-0.0120800033637078,0.782442087691076,1.12083693598131,0.262357278760389,0.230952380952381,0.64278224335419,"0/0"
"Pseudocercospora musae","Coniochaeta ligniaria",0.129708968312691,0.00564313602487143,0.0588630058060586,0.178085246747651,-1.11237251468397,0.265978017138509,0.233184523809524,0.64411702291506,"+/0"
"Trichoderma atroviride","[Candida] arabinofermentans",-0.00109080957737527,0.981508196946528,0.0701831848600004,0.108219670812006,1.1104573114783,0.266802013519093,0.233878968253968,0.64411702291506,"0/0"
"Moniliophthora perniciosa","Pseudocercospora musae",-0.0314378670058515,0.504022645650865,0.0398035774842914,0.362716292502101,1.10864171932068,0.267584773073756,0.234176587301587,0.64411702291506,"0/0"
"Phytophthora capsici","Trichoderma atroviride",0.113298679827746,0.0157260322904555,0.0431192763181786,0.324088713901958,-1.09881662259516,0.271848060189671,0.236805555555556,0.648059428730813,"+/0"
"Pichia kudriavzevii","Tuber magnatum",0.165630435370446,0.000394237442577827,0.0965270304771447,0.0269938384849679,-1.09416178248248,0.27388402966691,0.238343253968254,0.648059428730813,"+/+"
"Phytophthora capsici","Naumovozyma dairenensis",-0.0964081073863714,0.0400419247078518,-0.0267127124621749,0.541388125481249,1.08867788263264,0.276295958470319,0.239980158730159,0.648059428730813,"-/0"
"Moniliophthora perniciosa","[Candida] arabinofermentans",-0.0718247856313007,0.126476361690079,-0.00259156870097613,0.95276185707861,1.07884252756726,0.280657932932546,0.242857142857143,0.648059428730813,"0/0"
"Rhizophagus irregularis","Lipomyces starkeyi",0.0384996785077838,0.413148665126916,-0.0306768804466139,0.483062580168951,-1.07648007118431,0.281712608989508,0.243551587301587,0.648059428730813,"0/0"
"Colletotrichum fioriniae","Leucoagaricus sp. SymC.cos",0.15216898467071,0.00114464004022419,0.084256282811893,0.0536831756513374,-1.07178784597516,0.283815333387097,0.244593253968254,0.648059428730813,"+/0"
"Trichoderma atroviride","Baudoinia panamericana",0.0793678954717565,0.0911970072053483,0.147270503072969,0.000712245606797612,1.07039602520889,0.284441087663753,0.244742063492063,0.648059428730813,"0/+"
"Pseudocercospora musae","Hyaloscypha variabilis",0.170300981690215,0.000267070444841533,0.103496257495401,0.0176864418422396,-1.05941960737704,0.289408723944784,0.248859126984127,0.652147634788505,"+/+"
"Moniliophthora perniciosa","Paracoccidioides brasiliensis",-0.0855627494513889,0.0685423432347319,-0.0182641429206599,0.676297052018827,1.05005342898611,0.293693548701432,0.251785714285714,0.654922479238375,"0/0"
"Rhizophagus irregularis","Debaryomyces hansenii",0.0355047787131892,0.450451497104309,-0.031889680103656,0.465923253682366,-1.0487142663939,0.29430964617753,0.252083333333333,0.654922479238375,"0/0"
"Phytopythium vexans","Aspergillus ochraceoroseus",-0.032707053433631,0.486953154728771,0.0346842216949282,0.427743021025195,1.04866228206986,0.294333579633499,0.252132936507937,0.654922479238375,"0/0"
"Rhizophagus irregularis","Edhazardia aedis",0.297092291892443,1.05268682659698e-10,0.357104421427739,0,1.04584549428344,0.295632372773011,0.253075396825397,0.6554512166755,"+/+"
"Phytopythium vexans","Edhazardia aedis",-0.0495884183596542,0.29173184729511,-0.115442542882293,0.00810477691555267,-1.03176232611732,0.30218347199943,0.257093253968254,0.661716361046267,"0/-"
"Trichoderma atroviride","Tuber magnatum",0.0522629924792657,0.266451436836809,-0.0138441575838708,0.75164687187026,-1.02904496156845,0.303458547415188,0.257936507936508,0.661716361046267,"0/0"
"Aspergillus kawachii","Tuber magnatum",0.0255326264570564,0.587391880405951,-0.0405823471176658,0.353394938136765,-1.02884473965781,0.303552639243211,0.257936507936508,0.661716361046267,"0/0"
"Debaryomyces hansenii","Naumovozyma dairenensis",0.0573263734992298,0.222804630741978,-0.00865971272970506,0.843084408569105,-1.02738879233812,0.304237426801793,0.258531746031746,0.661716361046267,"0/0"
"Moniliophthora perniciosa","Phytopythium vexans",-0.0130822459844583,0.781019674300069,0.0522040431688904,0.232435665778666,1.0162718980348,0.309499926849058,0.262549603174603,0.664511963745046,"0/0"
"Albugo candida","Coniochaeta ligniaria",-0.0683930496782555,0.145681376429377,-0.00340345992200178,0.937989205775177,1.01256950745913,0.31126583076932,0.26359126984127,0.664511963745046,"0/0"
"Paracoccidioides brasiliensis","Albugo candida",0.0668994452403769,0.15470428879838,0.00230947167705642,0.957898763913781,-1.0062468527332,0.314296839302438,0.266617063492063,0.666089340210125,"0/0"
"Cordyceps sp. RAO-2017","Leucoagaricus sp. SymC.cos",-0.120098027771451,0.0104316257336574,-0.0561245017517669,0.199169650377804,1.00324326922327,0.315743500691432,0.26765873015873,0.666089340210125,"-/0"
"Cordyceps sp. RAO-2017","Phytopythium vexans",0.340373054166083,8.90398865749376e-14,0.396019297536669,0,1.00180564795562,0.316437468887161,0.268501984126984,0.666089340210125,"+/+"
"Aspergillus rambellii","Albugo candida",-0.0910058664732667,0.0526520132973656,-0.0268725275365592,0.538970665331411,1.00141426547764,0.316626570155157,0.268700396825397,0.666089340210125,"0/0"
"Colletotrichum salicis","Schizosaccharomyces pombe",-0.0555154193762014,0.237788708508413,0.00876309248057901,0.841235851702294,1.00073780746159,0.316953583969978,0.26889880952381,0.666089340210125,"0/0"
"Rhizophagus irregularis","Choanephora cucurbitarum",0.073027772635418,0.120230102890428,0.136294924142067,0.00174756557877132,0.995363985428992,0.319559268041044,0.27093253968254,0.666089340210125,"0/+"
"Pneumocystis murina","Baudoinia panamericana",-0.016179589180033,0.730985352688869,0.0477466595652888,0.274820505944554,0.994953250933322,0.319759001808977,0.271130952380952,0.666089340210125,"0/0"
"Aspergillus kawachii","Phytopythium vexans",-0.0620505485527689,0.186916721807269,0.00177463135541017,0.967642667833209,0.994035659921352,0.320205506901933,0.271626984126984,0.666089340210125,"0/0"
"Phytophthora capsici","Baudoinia panamericana",0.0780122101969303,0.0968790249839153,0.0159520395682277,0.715365864432264,-0.967789147982828,0.333149684635248,0.280704365079365,0.677089307757811,"0/0"
"Debaryomyces hansenii","Leucoagaricus sp. SymC.cos",0.0100864779677081,0.830291018267858,-0.0519062019892617,0.235114771319122,-0.965021273421611,0.334534156621907,0.281994047619048,0.677089307757811,"0/0"
"Aspergillus rambellii","Rhizophagus clarus",-0.0994682692408361,0.0341063489385958,-0.037772466584388,0.387741022859439,0.96452530559142,0.334782627578222,0.28219246031746,0.677089307757811,"-/0"
"Naumovozyma dairenensis","Leucoagaricus sp. SymC.cos",0.115544876360484,0.0137620426464597,0.176052998672952,4.99227320425177e-05,0.961965443392799,0.336066962778099,0.282837301587302,0.677089307757811,"+/+"
"Rhizophagus clarus","Paracoccidioides brasiliensis",0.165807604919931,0.000388528418595824,0.105155667384732,0.0159367000339175,-0.961398148282261,0.336352014987277,0.283184523809524,0.677089307757811,"+/+"
"Lipomyces starkeyi","Tuber magnatum",0.156835267325118,0.000798558195842514,0.096248462685417,0.0274404441456588,-0.958075175199388,0.338024852460199,0.284176587301587,0.677089307757811,"+/+"
"Phytophthora capsici","Aspergillus kawachii",-0.0867738075619842,0.0647033718649452,-0.025470474602927,0.560361048783697,0.956884380554409,0.338625615759411,0.28452380952381,0.677089307757811,"0/0"
"Trichophyton mentagrophytes","Choanephora cucurbitarum",-0.00816447278803769,0.862269443502183,-0.0688399646305893,0.115156890236387,-0.945494432203911,0.344406512013598,0.28859126984127,0.677089307757811,"0/0"
"Aspergillus kawachii","Pseudocercospora musae",0.0173991896519357,0.711579730251016,-0.043315078079467,0.321894395109702,-0.94485325991467,0.344733796587382,0.288988095238095,0.677089307757811,"0/0"
"Pseudocercospora musae","Naumovozyma dairenensis",0.0436046889931588,0.353938603039059,-0.016693599714046,0.70274821411688,-0.938388083745539,0.348045007531596,0.291468253968254,0.677089307757811,"0/0"
"Lipomyces starkeyi","Schizosaccharomyces pombe",0.128977334441549,0.0059217509803271,0.0693678506427117,0.112390074439909,-0.936720606439342,0.34890229365277,0.291964285714286,0.677089307757811,"+/0"
"Paracoccidioides brasiliensis","Edhazardia aedis",0.198655502988781,2.01063181282102e-05,0.140449640045669,0.00125339929320556,-0.932487885168178,0.351084444718061,0.293700396825397,0.677089307757811,"+/+"
"Aspergillus rambellii","[Candida] arabinofermentans",-0.0830794150300593,0.0769983878755365,-0.0234597511753477,0.591735333885374,0.930296271656178,0.352217707687223,0.294494047619048,0.677089307757811,"0/0"
"Pneumocystis murina","Paracoccidioides brasiliensis",0.136106993168094,0.00366541576708879,0.0776816776132006,0.075345352065352,-0.919580936119696,0.35779179274512,0.298462301587302,0.677089307757811,"+/0"
"Pseudocercospora musae","Cordyceps sp. RAO-2017",-0.0300806523307879,0.522618354021832,0.0290015236342606,0.507289586401348,0.919284825345096,0.35794661285454,0.298710317460317,0.677089307757811,"0/0"
"Trichoderma atroviride","Pichia kudriavzevii",0.086077419894727,0.066888664119493,0.0276293109429199,0.52759685821558,-0.912366448942563,0.361575845179215,0.301537698412698,0.677089307757811,"0/0"
"Phytopythium vexans","Baudoinia panamericana",0.0782117727528328,0.0960253191241849,0.134107295199928,0.00207431208132158,0.879601505077599,0.379075223238167,0.313888888888889,0.684526609799153,"0/+"
"Debaryomyces hansenii","Colletotrichum salicis",-0.0369101744943589,0.432714796075906,0.0193995451886302,0.657417378621712,0.876190616905288,0.380926416629879,0.315228174603175,0.684526609799153,"0/0"
"Colletotrichum fioriniae","Choanephora cucurbitarum",0.121396246079456,0.00962342960788787,0.0657807464167881,0.132256125194481,-0.872972513633597,0.382678059672031,0.316666666666667,0.684526609799153,"+/0"
"Aspergillus rambellii","Pichia kudriavzevii",-0.0628647407611076,0.18118786843103,-0.00701276638602421,0.872643468962828,0.870061061097743,0.384267035883934,0.318005952380952,0.684526609799153,"0/0"
"Aspergillus kawachii","[Candida] arabinofermentans",0.0339626567376432,0.470377481884725,-0.0215964934140395,0.621506808946624,-0.86447228513329,0.387328498797484,0.320684523809524,0.684526609799153,"0/0"
"Albugo candida","Tuber magnatum",0.225578051386152,1.19822043709306e-06,0.17236480406908,7.19603898753363e-05,-0.862093512876358,0.388636060885112,0.32172619047619,0.684526609799153,"+/+"
"Aspergillus kawachii","Edhazardia aedis",0.0662386150235883,0.158828841822897,0.0112202671718506,0.797577207049992,-0.857308198163857,0.39127457892574,0.323611111111111,0.684526609799153,"0/0"
"Trichophyton mentagrophytes","Phytopythium vexans",-0.0338399636185488,0.471983385413616,0.0210754646077958,0.629946570579291,0.854453370562069,0.392853835248803,0.324603174603175,0.684759058353061,"0/0"
"Trichophyton mentagrophytes","Tuber magnatum",0.00317143654073354,0.946272382180563,-0.0516187318061855,0.237721191656457,-0.85296978811898,0.3936760584592,0.325347222222222,0.685348831778989,"0/0"
"Colletotrichum salicis","Tuber magnatum",-0.00197713219615105,0.966489765335866,-0.0564650927491184,0.19645248954404,-0.848489729948277,0.396165289604344,0.327480158730159,0.686745224548474,"0/0"
"Rhizophagus irregularis","Leucoagaricus sp. SymC.cos",0.139611848219476,0.00287158421405831,0.085814797956619,0.0493906628244756,-0.847793157708538,0.396553174328726,0.327876984126984,0.686765611148662,"+/+"
"Trichophyton mentagrophytes","Rhizophagus clarus",0.00235076825242967,0.960161872117925,-0.0513774700317556,0.239924304353458,-0.83644149963891,0.402906574355189,0.332043650793651,0.689705984584793,"0/0"
"Sphaerulina musiva","Albugo candida",-0.0683320597670216,0.146041777187887,-0.014702813171073,0.736796246514178,0.835839823110714,0.403245019833994,0.332291666666667,0.689705984584793,"0/0"
"Pseudocercospora musae","Paracoccidioides brasiliensis",0.163407505628182,0.000472829734299074,0.110972190159535,0.0109435889174239,-0.831480373694515,0.405702311008577,0.334871031746032,0.690960296230895,"+/+"
"Rhizophagus clarus","Colletotrichum salicis",-0.0375617311850499,0.424630526527511,-0.0906220064274001,0.0379185265213786,-0.828949911778627,0.407132750643967,0.335763888888889,0.690960296230895,"0/-"
"Moniliophthora perniciosa","Edhazardia aedis",-0.027521415034848,0.558614572149852,0.0255601197213859,0.558981197020347,0.825872484332264,0.408876430745869,0.337053571428571,0.691295682948173,"0/0"
"Rhizophagus irregularis","Naumovozyma dairenensis",0.13934171444036,0.00292668644732097,0.0869639155390532,0.0464129201486698,-0.825499082263133,0.409088303507086,0.337053571428571,0.691295682948173,"+/+"
"Leucoagaricus sp. SymC.cos","Colletotrichum salicis",0.0128947706429432,0.784079711496138,0.0655887114565526,0.133391644383282,0.821104383318879,0.411586813485799,0.338640873015873,0.691354219159727,"0/0"
"Rhizophagus irregularis","Cordyceps sp. RAO-2017",-0.220331268654406,2.13621178568602e-06,-0.169882461033063,9.16536936403922e-05,0.815988425752389,0.414506755531481,0.340674603174603,0.692346179152598,"-/-"
"Aspergillus kawachii","Schizosaccharomyces pombe",0.054616491018061,0.245484359432992,0.00224258192042835,0.959117071123203,-0.815516876677052,0.414776508236068,0.340972222222222,0.692346179152598,"0/0"
"Trichoderma atroviride","Albugo candida",0.0920366711111211,0.0500184893489182,0.0398512372235695,0.36214146536615,-0.815473487012158,0.414801334788132,0.340972222222222,0.692346179152598,"0/0"
"Pneumocystis murina","Lipomyces starkeyi",0.0350895620996309,0.455769193503169,0.0869427058449016,0.0464664846859817,0.80976917147505,0.41807285402236,0.343998015873016,0.696679209544593,"0/+"
"Leucoagaricus sp. SymC.cos","Thielaviopsis punctulata",-0.0955155222272036,0.0419296288095357,-0.0438655203710677,0.315777604610029,0.807515363407772,0.419369626769433,0.34469246031746,0.697036331866944,"-/0"
"Colletotrichum salicis","[Candida] arabinofermentans",-0.0314902902433971,0.503311420617006,-0.0830435110067467,0.0572344624915149,-0.804724670734673,0.42097857972248,0.346081349206349,0.697036331866944,"0/0"
