"Gene1","Gene2","CRC_cor","CRC_pVal","adenoma_cor","adenoma_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Streptococcus sp. HSISS2","Moniliophthora perniciosa",-0.0244176680812603,0.603818572477156,-0.0097899771734132,0.85518809599338,0.204909531448949,0.837642808209995,0.769657657657658,0.638768925853813,"0/0"
"Streptococcus sp. HSISS2","Phytophthora capsici",-0.0611627853356065,0.193313992354238,-0.0755657964323729,0.158342833873952,-0.202650207447502,0.839408444235803,0.772324324324324,0.639877906928506,"0/0"
"Bifidobacterium pseudocatenulatum","Paracoccidioides brasiliensis",-0.000816263694527831,0.986161855839871,-0.0151339986297626,0.777840380380983,-0.200521491151064,0.841072751799394,0.774882882882883,0.641042683492041,"0/0"
"Streptococcus sp. HSISS2","Erysiphe pulchra",-0.01222569803129,0.795027390460498,0.00206681581294869,0.969266466544964,0.200160687290017,0.841354911960138,0.775063063063063,0.641042683492041,"0/0"
"Bifidobacterium angulatum","Coniochaeta ligniaria",-0.00533303852691816,0.909776809052608,0.00886775203563568,0.868699813213908,0.198871587375546,0.842363195551242,0.776540540540541,0.641556442810001,"0/0"
"Streptococcus sp. HSISS2","Aspergillus ochraceoroseus",-0.00898919510510489,0.84851690129098,0.00520289310427338,0.922734599582653,0.198749804778146,0.842458462531343,0.776540540540541,0.641556442810001,"0/0"
"Fusobacterium nucleatum","Debaryomyces hansenii",-0.0172718612081764,0.713597279952501,-0.00308957800945705,0.954071966816191,0.198632365671349,0.842550333909227,0.776684684684685,0.641556442810001,"0/0"
"Porphyromonas asaccharolytica","Trichophyton mentagrophytes",-0.00794092573647354,0.86600453213894,-0.0220911114419342,0.680443020891232,-0.198206956592343,0.842883144890151,0.777153153153153,0.641660287008401,"0/0"
"Bifidobacterium bifidum","Paracoccidioides brasiliensis",-0.0178534126394927,0.704398929171284,-0.031794791453607,0.553282806522403,-0.195358385324931,0.845112392583825,0.779963963963964,0.641878614967078,"0/0"
"Ruminococcus bicirculans","Aspergillus ochraceoroseus",0.00723605336631236,0.877800903819033,-0.00669648851104667,0.900655711515884,-0.195114244575609,0.845303511328759,0.780216216216216,0.641878614967078,"0/0"
"Streptococcus milleri","Erysiphe pulchra",0.01783402908633,0.704704832925608,0.00390334172743659,0.941994013088574,-0.195111308504533,0.845305809805159,0.780216216216216,0.641878614967078,"0/0"
"Streptococcus sp. A12","Trichophyton mentagrophytes",-0.00697140403173034,0.882237073452486,-0.0207831960127682,0.698409084582299,-0.1934604290358,0.846598393650475,0.782126126126126,0.641878614967078,"0/0"
"Streptococcus sp. I-P16","Sphaerulina musiva",-0.0447326984102525,0.341614303203562,-0.0309551233029554,0.56381517531245,0.193220719473836,0.846786112692603,0.78227027027027,0.641878614967078,"0/0"
"Parvimonas micra","Aspergillus kawachii",-0.0294839576304918,0.530903651771631,-0.0157492461043505,0.769059294177997,0.192442128969759,0.847395894916185,0.782810810810811,0.641878614967078,"0/0"
"Streptococcus salivarius","Choanephora cucurbitarum",0.0234618975524839,0.618061479668749,0.00981404511853736,0.854836019019311,-0.191180181808937,0.848384429864226,0.783675675675676,0.641878614967078,"0/0"
"Streptococcus thermophilus","Aspergillus ochraceoroseus",-0.00454576554942213,0.923050916984711,0.00899528490127306,0.86682893307781,0.189632471249236,0.849597140498004,0.785513513513514,0.64277747527476,"0/0"
"Longibaculum sp. KGMB06250","Colletotrichum salicis",0.015164661104639,0.747266810773258,0.00172779082391263,0.974305859465347,-0.188185954883106,0.850730882170767,0.787207207207207,0.643363664886129,"0/0"
"Streptococcus sp. I-P16","Choanephora cucurbitarum",0.00643198142332896,0.891290377306085,0.0198603840461008,0.71118793787901,0.188086450583424,0.850808882409525,0.787351351351351,0.643363664886129,"0/0"
"Adlercreutzia equolifaciens","Moniliophthora perniciosa",-0.0423347009517129,0.36814476946481,-0.0289297851895796,0.589608466247776,0.18796368550009,0.850905118511844,0.787567567567568,0.643363664886129,"0/0"
"Dialister pneumosintes","Rhizophagus clarus",-0.0617882751368257,0.188790241458888,-0.0750605885160106,0.161151604926287,-0.186742348139205,0.851862651091013,0.788792792792793,0.64338949629677,"0/0"
"Porphyromonas asaccharolytica","Colletotrichum salicis",0.0269467352407397,0.566859572281024,0.013621355891005,0.799547781939132,-0.186687959019973,0.851905297432599,0.788936936936937,0.64338949629677,"0/0"
"Streptococcus anginosus","Phytophthora capsici",0.0085765550938763,0.855392350132189,0.0218688353504526,0.683483928620386,0.186190751566164,0.85229517633019,0.78954954954955,0.643616256392822,"0/0"
"[Eubacterium] eligens","Pseudocercospora musae",0.0172509063607683,0.713929506359398,0.00437050864064881,0.935066097916599,-0.180400444579291,0.856838205327144,0.795783783783784,0.64760058229709,"0/0"
"Romboutsia ilealis","Aspergillus kawachii",0.00112351515981019,0.980953863389953,-0.0115908380355738,0.82892830312197,-0.178058857200146,0.858676752829331,0.798594594594595,0.648662659776097,"0/0"
"Streptococcus sp. I-P16","Phytophthora capsici",-0.0839575115709293,0.0739163846986965,-0.0965496167991216,0.0712261286882361,-0.177790276298774,0.858887684078262,0.798774774774775,0.648662659776097,"0/0"
"Roseburia intestinalis","Trichophyton mentagrophytes",-0.00810555119415581,0.863253628202308,0.00428518539497546,0.936331060676495,0.173522512951491,0.862240733514058,0.803279279279279,0.650946756839665,"0/0"
"Dialister pneumosintes","Rhizophagus irregularis",-0.0607536900480996,0.196315321708125,-0.04852234161981,0.365435865542579,0.171802642825358,0.863592687745809,0.805153153153153,0.651252026072382,"0/0"
"Streptococcus sp. HSISS1","Cordyceps sp. RAO-2017",-0.0185258804448382,0.693816110277226,-0.00628755840750242,0.906693794727595,0.171413774907738,0.863898424268819,0.805441441441441,0.651252026072382,"0/0"
"Bifidobacterium bifidum","Cordyceps sp. RAO-2017",0.071705465079474,0.127109389128565,0.0595433303326499,0.26658784822017,-0.171057136565149,0.864178839107624,0.805657657657658,0.651252026072382,"0/0"
"Bifidobacterium bifidum","Pneumocystis murina",-0.0168101829333055,0.720929346976911,-0.00467327660778655,0.930578739613591,0.169986726581995,0.865020575382398,0.806702702702703,0.651252026072382,"0/0"
"Bifidobacterium bifidum","Tuber magnatum",0.0350182476427035,0.456686050037416,0.0231087871833899,0.666587041416673,-0.166922854508369,0.86743075014064,0.809801801801802,0.651769512073593,"0/0"
"Lactobacillus ruminis","Choanephora cucurbitarum",0.00331288009986418,0.943880031024136,0.0150933904505453,0.778420967087617,0.16498994508518,0.868951896255452,0.811567567567568,0.652714297088837,"0/0"
"Anaerostipes hadrus","Phytopythium vexans",-0.069426600594637,0.139676642235844,-0.0577554664978101,0.281238997503442,0.164107874619541,0.86964622281017,0.812828828828829,0.652996655362734,"0/0"
"Streptococcus sp. A12","Colletotrichum salicis",-0.0253713114744436,0.589755743153851,-0.0136607390999752,0.798980568020751,0.164059015614583,0.869684685383964,0.812828828828829,0.652996655362734,"0/0"
"Dialister pneumosintes","Baudoinia panamericana",-0.0249807831852893,0.595496448020653,-0.0132833865765345,0.804419661347641,0.163871993092402,0.869831915290005,0.812936936936937,0.652996655362734,"0/0"
"Bifidobacterium adolescentis","Tuber magnatum",-0.038081335065744,0.418247001262198,-0.0496157086813925,0.354719155674214,-0.16184014450794,0.87143173899972,0.814846846846847,0.653563448600444,"0/0"
"Bifidobacterium bifidum","Phytophthora capsici",0.00500106103431762,0.915371394647186,0.0165012328794981,0.758366632921085,0.161068599944952,0.87203937091593,0.815459459459459,0.653563448600444,"0/0"
"Streptococcus salivarius","Cordyceps sp. RAO-2017",-0.0138185389639013,0.769034732548432,-0.0252974831530963,0.637173046426293,-0.16081421727737,0.872239727214575,0.815855855855856,0.653563448600444,"0/0"
