"","Median","low-CI","high-CI","p-value"
"Puccinia striiformis",-0.383445956442943,-0.441675379075145,-0.324760248885363,1.10049665052272e-36
"Puccinia graminis",0.143851210386403,0.0923900953372669,0.195090406523626,5.00496080758691e-08
"Puccinia sorghi",0.573735628879086,0.522044320049009,0.626016752646446,2.01967022835827e-90
"Malassezia globosa",0.288075488908811,0.195633218473617,0.379807572405819,1.02990912305598e-09
"Malassezia restricta",0.363632591045469,0.250699171242059,0.479972823249452,1.41209560813219e-10
"Malassezia sympodialis",0.916220470932888,0.804586962912427,1.02996243640091,8.51869269333606e-58
"Malassezia vespertilionis",-0.253691577198286,-0.320852339171361,-0.18720247229193,8.23273332842256e-14
"Tilletiaria anomala",0.142816897100124,0.0744990926110777,0.212848509015069,5.55949924265136e-05
"Ceraceosorus bombacis",-0.439144520258979,-0.520647399392094,-0.357942057086884,3.99283476884104e-26
"Tilletia controversa",-0.00242791484890668,-0.316823394577337,0.294719217931292,0.815238367033829
"Tilletia walkeri",-0.0885724430387284,-0.24443169756345,0.0679893283791405,0.267258179033262
"Tilletia indica",0.179125351125533,0.0646568613634564,0.295905228361842,0.00218604327480843
"Tilletia caries",0.382367235743104,0.276146911772655,0.466682696644608,9.19973591079835e-09
"Violaceomyces palustris",0.360010836243723,0.288799231537861,0.432658249060551,3.23343474036219e-23
"Testicularia cyperi",0.503695189222033,0.41411501986127,0.594743694383355,4.00735403426327e-28
"Pseudozyma hubeiensis",0.180656408126201,0.0613142414049542,0.300935775978623,0.00316257286527942
"Kalmanozyma brasiliensis",0.0156851720417957,-0.0458942941174879,0.077625071681697,0.617416084083952
"Moesziomyces aphidis",0.615658827867571,0.360889373217773,0.874800348866514,3.84727827731635e-07
"Moesziomyces antarcticus",1.00818164805513,0.806944437284209,1.22360490828727,2.37299412880188e-27
"Ustilago hordei",-0.4156792433002,-0.548770232236232,-0.282846391323278,1.02792116954754e-09
"Ustilago bromivora",0.16128606320119,-0.00106563678237811,0.330332312299204,0.0523863420559848
"Ustilago maydis",-0.0415789734309362,-0.113779703104999,0.0314066171889791,0.262569282725553
"Anthracocystis flocculosa",0.201060694631074,0.127849866177692,0.273948113913169,7.24163156385956e-08
"Sporisorium graminicola",-0.0104778955959307,-0.106991632505886,0.0852959902187788,0.831194903499042
"Sporisorium reilianum",0.541694017833285,0.473342178105963,0.610920234313724,4.65939188390072e-51
"Dacryopinax primogenitus",0.375965106178206,0.278194789340302,0.475524042199035,1.32786547052768e-14
"Calocera viscosa",-0.253190076560232,-0.321426515487439,-0.184386195432505,1.26458812588196e-12
"Calocera cornea",0.229604778708989,0.170304488559749,0.289375109561316,8.01386540876044e-14
"Xanthophyllomyces dendrorhous",0.0729166727340819,-0.011814533576692,0.158680148009604,0.0919046792599313
"Trichosporon asahii",0.562323388076677,0.474264560239279,0.651716614788615,9.35577883997677e-36
"Naematelia encephala",0.173888091268606,0.0823483813551968,0.266348612248213,0.000200341108763708
"Tremella mesenterica",0.776945757440889,0.673653471527423,0.88170270184343,2.29322352674226e-46
"Kwoniella heveanensis",0.970537065976372,0.770028246696539,1.17022822474123,5.8727192292374e-23
"Kwoniella bestiolae",0.17483937290263,0.105850200001173,0.243907751133928,6.85537568783647e-07
"Kwoniella dejecticola",0.572278470162746,0.442623450286322,0.710099274433897,1.86817606260443e-20
"Kwoniella pini",0.441114893526004,0.352393045615534,0.530248350152031,1.38038294462392e-21
"Kwoniella mangrovensis",0.205714206586926,0.0222045587587073,0.357339926371656,0.0329317953424814
"Cryptococcus wingfieldii",-0.116803778887335,-0.249408242014101,0.018495806429942,0.0930871351310513
"Cryptococcus amylolentus",2.17651336585058,1.66795922832196,2.83041015762301,3.69166823919545e-32
"Cryptococcus gattii VGII",0.190914487585299,-0.162438672114291,0.538697732685757,0.498729095985585
"Cryptococcus gattii VGIII",0.0821430684711597,-0.239800157555022,0.450596873295132,0.695666394762979
"Cryptococcus gattii VGIV",0.142244079884338,-0.0824750844710226,0.353482367816866,0.197595255582854
"Cryptococcus gattii VGI",0.120291548843526,0.0629110427951947,0.784618874945742,0.000297792438778306
"Cryptococcus depauperatus",0.636996678213723,0.461900670377218,0.862659391005209,1.64315899739272e-14
"Cryptococcus neoformans",-0.444032784755575,-0.518693471454448,-0.369494496431049,1.86340091045148e-30
"Sphaerobolus stellatus",0.242363652640084,0.201626501577825,0.28327789274804,4.68699158016006e-31
"Punctularia strigosozonata",0.012596331687065,-0.0634396570864071,0.0886705357033518,0.742563940326331
"Gloeophyllum trabeum",0.10770994878402,0.0462626947456324,0.169333548716587,0.000526795239692185
"Neolentinus lepideus",0.252494145592174,0.174152138632,0.33216737372118,1.3656885598108e-10
"Sistotremastrum niveocremeum",0.657017941193327,0.531279405294193,0.79084471957963,1.8385215322094e-27
"Sistotremastrum suecicum",0.293009170358646,0.188914232880913,0.399544973144213,4.2635301760223e-08
"Serendipita vermifera",0.170221463694437,0.0796890847114442,0.26191423575339,0.000223529841148631
"Serendipita indica",-0.328566542345788,-0.419210954750622,-0.238191270523753,1.10878307767183e-12
"Exidia glandulosa",0.097536434896474,0.0345315066069084,0.161757103638078,0.00226458643621403
"Schizopora paradoxa",-0.0265281444011492,-0.0903723830934336,0.0368730820337509,0.414625057615771
"Fomitiporia mediterranea",0.511674177818383,0.446918197664147,0.576074691676918,1.66416100372104e-52
"Pyrrhoderma noxium",0.326603521684803,0.253653942786868,0.400194745623012,4.80267025613802e-18
"Botryobasidium botryosum",-0.309924849529401,-0.381007547905697,-0.239694054748612,1.50895170404864e-17
"Rhizoctonia solani",-0.0954265561695523,-0.13360367401231,-0.0569628336610813,1.24257718228361e-06
"Peniophora sp. CONT",-0.0480977948799312,-0.100736188866638,0.00466676669322035,0.073890362318086
"Stereum hirsutum",-0.098002685545547,-0.167669959713527,-0.0268083547887539,0.00707996252685589
"Heterobasidion irregulare",0.351560811374217,0.269948788187628,0.433897462855001,1.62322953738572e-17
"Phlebia centrifuga",0.0133432501942736,-0.0629421679203208,0.0904919010861742,0.730660123076534
"Gelatoporia subvermispora",-0.308223324246755,-0.393004138711915,-0.223483989468106,1.09040558064335e-12
"Fomitopsis pinicola",0.329125784533616,0.252629135313477,0.405032148081397,6.13818430288398e-17
"Daedalea quercina",0.654530137161346,0.568337921994663,0.743923946757331,5.66079347940016e-54
"Grifola frondosa",0.526687964652771,0.451274913803715,0.601567637065237,2.92736259989834e-41
"Postia placenta",0.0531351430642811,-0.062292471197471,0.176630900920596,0.372848241374257
"Phlebiopsis gigantea",0.269885581409876,0.208078058636217,0.332003940423236,7.34603459188912e-18
"Phanerochaete carnosa",-0.00996117138449408,-0.0757585090314888,0.0556715818665937,0.763288240229648
"Phanerochaete chrysosporium",0.0858237519953648,0.0072793994023309,0.163509762222146,0.032201512461716
"Wolfiporia cocos",-0.108068409864256,-0.188094914034882,-0.0289908506141603,0.00799318867821846
"Laetiporus sulphureus",-0.0419217075537077,-0.0941884031073656,0.0109225114852444,0.119967454577088
"Ganoderma sinense",0.130091013082798,0.0755218821032227,0.184229274087297,3.61628335893519e-06
