"","Median","low-CI","high-CI","p-value"
"Moesziomyces aphidis",0.0872457723295961,0.0134070249251794,0.159791067116112,0.0204181408208886
"Moesziomyces antarcticus",0.455323045732835,0.405186462599552,0.505720874601123,3.3539209764357e-72
"Ustilago hordei",-0.103068033583879,-0.164714375078273,-0.0410995494770187,0.0011371199490323
"Ustilago bromivora",0.189817473400708,0.105996133913175,0.273198491017368,8.91771929227187e-06
"Ustilago maydis",-0.454802410026376,-0.496597356862093,-0.413099963008643,2.22799317371351e-99
"Anthracocystis flocculosa",0.192648229233472,0.157462960867854,0.227929033193717,6.23822176417059e-27
"Sporisorium graminicola",-0.013996755513098,-0.0533586509235255,0.0253023574406515,0.484546662332653
"Sporisorium reilianum",0.0614520994480275,0.0244288891162958,0.0983500999729046,0.00114280801267054
"Dacryopinax primogenitus",-0.477658174745516,-0.517759888698085,-0.437546024743704,4.87448216574029e-116
"Calocera viscosa",-0.575864816805661,-0.613673277880084,-0.538021153003215,3.80206051871537e-183
"Calocera cornea",0.0503821986465801,0.0159937184916214,0.0847825061134444,0.00410823115826898
"Xanthophyllomyces dendrorhous",-0.646847054788256,-0.681516450032025,-0.612252460884621,2.58372578219776e-280
"Trichosporon asahii",-0.175929429710094,-0.216930384904443,-0.13501982312268,3.04147731443424e-17
"Naematelia encephala",-0.450864923529434,-0.489882495783549,-0.411836227795891,1.34604347889146e-111
"Tremella mesenterica",-0.391626145665966,-0.427363638217234,-0.355907008961525,2.28965818878656e-100
"Kwoniella heveanensis",-0.61501966948481,-0.681540617327807,-0.54878056953505,7.46497166140814e-75
"Kwoniella bestiolae",-0.414225956552088,-0.451166955497017,-0.377311105638288,3.13832526478791e-103
"Kwoniella dejecticola",0.019904421851314,-0.0190891996775874,0.0588710609139751,0.316164914286449
"Kwoniella pini",-0.379676801516405,-0.406863406794454,-0.352479318787196,4.02314834609906e-157
"Kwoniella mangrovensis",-0.785960342902671,-0.927823680347125,-0.650326050416663,5.3430077176149e-43
"Cryptococcus wingfieldii",-0.206296710552759,-0.249976233365501,-0.162581477794489,3.74176755778964e-20
"Cryptococcus amylolentus",-1.01198291863773,-1.11447236810029,-0.895426059179805,2.08015800225684e-78
"Cryptococcus gattii VGII",-0.534637023739707,-0.618423245564033,-0.454420760754217,3.61259370753606e-33
"Cryptococcus gattii VGIII",0.148089312570089,0.0543465817951789,0.248693927042743,0.00230708289247502
"Cryptococcus gattii VGIV",-0.680311632268072,-0.773014476718789,-0.588455665916448,4.29053493274626e-53
"Cryptococcus gattii VGI",-0.0499706173693046,-0.21043854219675,0.0657064365143689,0.319898152087003
"Cryptococcus depauperatus",-0.823545708879056,-0.868600752623154,-0.778430250131752,9.5248023767547e-261
"Cryptococcus neoformans",0.590149735839705,0.52854586759719,0.651925404892159,6.54511039343679e-78
"Sphaerobolus stellatus",-0.331124433971747,-0.353661388839319,-0.308612339108335,2.22325648576293e-175
