"","Median","low-CI","high-CI"
"Rhodotorula sp. JG-1b",0.648796459463836,0.59398035355407,0.708361065866779
"Puccinia coronata",0.421182321553159,0.40309055539499,0.439572484725934
"Puccinia striiformis",0.813325039985074,0.760654731225084,0.871214788446699
"Puccinia graminis",0.586162920377375,0.557373905761957,0.616157365316376
"Puccinia sorghi",0.602460748340413,0.569948632608063,0.636424861849267
"Malassezia globosa",1.59998726436844,1.45230826110405,1.74997664420333
"Malassezia restricta",1.5555404618316,1.30003522486358,1.91916856534269
"Malassezia sympodialis",1.46670263134589,1.30502913354368,1.63995865555358
"Malassezia vespertilionis",0.80958933325681,0.749972077522253,0.875015545766799
"Tilletiaria anomala",0.721912783203291,0.670591130181807,0.77383580864166
"Ceraceosorus bombacis",0.655616369618933,0.61508732640595,0.699992081214973
"Tilletia controversa",17.0513233802682,15.266606502858,18.8333508391187
"Tilletia walkeri",0.942264280938859,0.820054155100942,1.07139521382986
"Tilletia indica",0.462673332367199,0.420440580121502,0.5061255327485
"Tilletia caries",0.589292246270527,0.537477474172686,0.659145572561528
"Violaceomyces palustris",0.594251304597833,0.555186202905583,0.63692493064407
"Testicularia cyperi",0.684459875786837,0.625005511962483,0.757122051638319
"Pseudozyma hubeiensis",0.553568010591048,0.51583515862544,0.595274259882048
"Kalmanozyma brasiliensis",0.631024385678234,0.573632097206133,0.69557649268886
"Moesziomyces aphidis",1.35749474335747,1.11385872902031,1.59717039369394
"Moesziomyces antarcticus",0.559165446393798,0.520224439317985,0.599724728293825
"Ustilago hordei",0.595925314966364,0.540051958343046,0.654829394609375
"Ustilago bromivora",1.2916405290729,1.14580456023206,1.45833517802674
"Ustilago maydis",1.01778784711906,0.930806458763827,1.11502092936938
"Anthracocystis flocculosa",0.678330677263395,0.621316832784347,0.742268761795034
"Sporisorium graminicola",1.64825673849883,1.4279661865114,1.88409650076639
"Sporisorium reilianum",0.904795634896277,0.835972162138783,0.980296312362907
"Dacryopinax primogenitus",0.647746119774179,0.599952338585269,0.701742151085366
"Calocera viscosa",0.436314339547963,0.406055248825241,0.46665058438435
"Calocera cornea",0.672649218833128,0.625045569883064,0.722037431807414
"Xanthophyllomyces dendrorhous",0.464718129741212,0.425907599392412,0.50549737317736
"Trichosporon asahii",0.897081640389485,0.838926560676882,0.958325566303285
"Naematelia encephala",0.555551866339306,0.512387565357359,0.604162395811446
"Tremella mesenterica",0.476199897687752,0.442897300965617,0.512887026076978
"Kwoniella heveanensis",0.824971058987827,0.742158956154621,0.906213665454701
"Kwoniella bestiolae",0.602045372816294,0.55190401460815,0.655499045159555
"Kwoniella dejecticola",0.600009427134054,0.566664911327613,0.640680039269029
"Kwoniella pini",0.500268969783457,0.465949920536479,0.533541880531386
"Kwoniella mangrovensis",0.999984958645964,0.999959237169065,0.999988126922178
"Cryptococcus wingfieldii",0.512564808450051,0.501995713546978,0.547547444813858
"Cryptococcus amylolentus",1.00007332720225,0.999969552142215,1.00005349712065
"Cryptococcus gattii VGII",0.999961457867883,0.999974809803872,1.00002994019256
"Cryptococcus gattii VGIII",0.999920354840802,0.999967583207457,0.999939543969096
"Cryptococcus gattii VGIV",0.507095441874698,0.504141956136805,0.516617601277989
"Cryptococcus gattii VGI",0.999945952663228,0.999975222188715,0.999970749331402
"Cryptococcus depauperatus",0.519947988522915,0.508334447776976,0.571445415118775
"Cryptococcus neoformans",1.05950856202362,0.95703857437519,1.18007609770497
"Sphaerobolus stellatus",0.553262013404047,0.527847510069051,0.579187359664185
"Punctularia strigosozonata",0.474330235258572,0.438264042175411,0.513506047628647
"Gloeophyllum trabeum",0.449989301451382,0.423228294365123,0.478448876638578
"Neolentinus lepideus",0.450612163736483,0.422839062774698,0.48211749589732
"Sistotremastrum niveocremeum",0.397006453490782,0.365157603098342,0.430679482003217
"Sistotremastrum suecicum",0.569453084124584,0.512577489826402,0.633328942302441
"Serendipita vermifera",0.482201511904689,0.443688504437004,0.520747229548964
"Serendipita indica",0.448790988581152,0.420040700103642,0.473257842798056
"Exidia glandulosa",0.64319036482603,0.605295825536554,0.684072459242567
"Schizopora paradoxa",0.54422441037808,0.509959948830748,0.582161619495721
"Fomitiporia mediterranea",0.505664787865365,0.47794277992183,0.535660647284088
"Pyrrhoderma noxium",0.591167866645076,0.554214871297,0.629303674849977
"Botryobasidium botryosum",0.70458418360619,0.660715627358124,0.749943653751096
"Rhizoctonia solani",0.614548559814233,0.587279912045137,0.644970595368873
"Peniophora sp. CONT",0.576488644082303,0.545164986392933,0.609628420555878
"Stereum hirsutum",0.687463861834932,0.637498714859351,0.739939111958193
"Heterobasidion irregulare",0.81666008962979,0.752286001333026,0.883836871979652
"Phlebia centrifuga",0.555568872403255,0.520804582419533,0.593802247059413
"Gelatoporia subvermispora",0.575908661560616,0.532964178918027,0.621825208890311
"Fomitopsis pinicola",0.75836345195102,0.689580625027265,0.836290529857886
"Daedalea quercina",0.791700811379892,0.735716096924942,0.85669279196745
"Grifola frondosa",0.630328615327553,0.581707385983702,0.685641093688963
"Postia placenta",0.581887994002067,0.536073369500307,0.627976333057006
"Phlebiopsis gigantea",0.585295010241571,0.548194697414006,0.624938276099174
"Phanerochaete carnosa",0.6515836074727,0.608308023207077,0.697975080048137
"Phanerochaete chrysosporium",0.824146472891766,0.751760333116903,0.9047193941237
"Wolfiporia cocos",1.09470796401665,1.00456121140777,1.19545002360923
"Laetiporus sulphureus",0.407352774666961,0.383635072118938,0.431755855870308
"Ganoderma sinense",0.596464941632753,0.562540376440497,0.631438889846658
"Dichomitus squalens",1.1323901944134,1.06251359331817,1.20635548363013
"Trametes pubescens",0.467950507889755,0.432898377786261,0.505455976735279
"Trametes coccinea",0.837502111434622,0.77501254516325,0.90341863595567
"Trametes cinnabarina",0.909178507848995,0.815116620827824,1.01895835984938
"Trametes versicolor",0.725708655850552,0.668492943513665,0.791633373882086
"Jaapia argillacea",0.961052924436907,0.888913638928968,1.03941948158853
"Plicaturopsis crispa",0.423355329345396,0.394304235342406,0.452772491964177
"Piloderma croceum",0.483493277547687,0.454778718219954,0.514293868087262
"Fibularhizoctonia sp. CBS 109695",0.552554244692726,0.519449072010049,0.587538613421418
"Serpula lacrymans",1,1,1
"Coniophora puteana",0.722776468799675,0.67273881707602,0.777828946336949
"Hydnomerulius pinastri",0.618303124472428,0.562467937964448,0.687453393757159
"Paxillus involutus",0.750031529373124,0.691937268684883,0.81702372171176
"Paxillus rubicundulus",0.805022103675873,0.761306443375956,0.852419771234998
"Pisolithus tinctorius",0.563489376987008,0.523273012296542,0.60391834255678
"Pisolithus microcarpus",0.483807404213861,0.451811701992932,0.518759653919455
"Scleroderma citrinum",0.646986712558874,0.610177790503041,0.687209616474492
"Suillus luteus",0.393404408563804,0.371484815218914,0.417829208016373
"Rhizopogon vinicolor",0.588383204152536,0.541588468473767,0.649977007473121
"Rhizopogon vesiculosus",0.452323701766089,0.405338440643886,0.504161062114471
"Schizophyllum commune",0.708276968476178,0.654729345974237,0.76690328783399
"Amanita muscaria",0.456369327830338,0.425639826074962,0.492423223322453
"Amanita thiersii",0.464324586368311,0.439522669609172,0.490496385121155
"Hebeloma cylindrosporum",0.666600232867064,0.59994991484324,0.742364455625696
"Fistulina hepatica",0.45001244113954,0.424107934617778,0.479110739066257
"Laccaria bicolor",0.744025093700498,0.694474848602211,0.796175766252108
"Laccaria amethystina",0.719688566739847,0.666681900073714,0.778084745708545
"Pleurotus ostreatus",0.536999574818293,0.502239029941682,0.574267320226965
"Coprinopsis cinerea",0.483285771810086,0.455314496864102,0.513590761520271
"Moniliophthora perniciosa",0.4741244585441,0.435063748327712,0.520880785327605
"Moniliophthora roreri",0.510438553270011,0.483380052125906,0.539697000504959
"Hypsizygus marmoreus",0.69044491585018,0.645282124156842,0.741533679277092
"Termitomyces sp. J132",0.425555600276429,0.400057667116555,0.452088648697135
"Gymnopus luxurians",0.591077522666986,0.557604380920314,0.625956517809157
"Lentinula edodes",0.516160216271613,0.483302597994631,0.550034226909919
"Cylindrobasidium torrendii",0.544597918270051,0.506912824539757,0.585878941055414
"Armillaria solidipes",1.12502880173299,1.00456264574088,1.29858056371957
"Armillaria ostoyae",0.54171194577846,0.503878584945677,0.583368381947828
"Armillaria gallica",0.619702827276167,0.577950250628629,0.66341437762668
"Hypholoma sublateritium",0.450907385477537,0.427584286069491,0.475897917952795
"Galerina marginata",0.641675548363843,0.598180058014162,0.688881898349815
"Agaricus bisporus",0.854708532150982,0.791659670319883,0.916637125036929
"Leucoagaricus sp. SymC.cos",0.433009071873747,0.410700507417741,0.456839797199191
"Protomyces lactucaedebilis",0.648207749954175,0.565477429905414,0.7558051166789
"Neolecta irregularis",0.526228399600241,0.500046836871627,0.574924510925038
"Saitoella complicata",1.4356544485911,1.25002745596477,1.65396934335935
"Schizosaccharomyces pombe",0.493781245057655,0.453997422360385,0.532023474770204
"Pneumocystis jirovecii",0.601900453366429,0.544089451472034,0.674338993896903
"Pneumocystis murina",0.551489638000031,0.503138425902186,0.61583615046817
"Pneumocystis carinii",0.904589493422033,0.814640433397766,1.00753009574013
"Tortispora caseinolytica",0.934042367990638,0.835365828263751,1.034460127927
"Yarrowia lipolytica",0.649935620860453,0.570925801596034,0.763764573903436
"Sugiyamaella lignohabitans",0.758929969380221,0.688564047180554,0.833330107434068
"Lipomyces starkeyi",0.413947818750443,0.375017808702527,0.458048013267145
"Metschnikowia bicuspidata",0.785769524339982,0.726166604373424,0.849674487804054
"Clavispora lusitaniae",0.749997872930304,0.666680265327423,0.821271311634235
"[Candida] intermedia",0.8863231871234,0.812665661192379,0.970696121735387
"Kuraishia capsulata",0.820059825878753,0.763951226644356,0.880992397137255
"Nadsonia fulvescens",0.750044990006228,0.687492486379357,0.819403046967512
"Ascoidea rubescens",0.800261546907627,0.726127754897404,0.883634648206366
"Komagataella phaffii",1,1,1
"Komagataella pastoris",0.501824625342815,0.429147539953534,0.514181212054335
"Wickerhamomyces anomalus",0.605313812244549,0.551689755701833,0.666672764748837
"Cyberlindnera jadinii",0.415378294791653,0.388827926961382,0.443777470908085
"Cyberlindnera fabianii",0.439907780752504,0.408872632481127,0.477187678498344
"Hanseniaspora osmophila",0.469919329780347,0.419219328563302,0.515918812271543
"Hanseniaspora opuntiae",0.466745862504254,0.416676873864401,0.507095444884576
"Hanseniaspora uvarum",0.429930532390594,0.37171015990625,0.500201291412044
"Hanseniaspora guilliermondii",0.627021573704016,0.584815309511594,0.669269192136547
"Hanseniaspora valbyensis",0.62503630211613,0.554945162678058,0.697517433743426
"Brettanomyces nanus",0.600076330976214,0.55765003670402,0.653884316748145
"Brettanomyces bruxellensis",0.549969867484821,0.508315776859319,0.590939660660934
"Ogataea parapolymorpha",0.633315901099305,0.583324135765749,0.692351192031349
"[Candida] arabinofermentans",0.689394549713585,0.646152512699993,0.731620843864682
"Pichia membranifaciens",0.503326040222462,0.462205911933497,0.541634746828701
"Pichia kudriavzevii",0.544202036058942,0.499314220750524,0.605831993862974
"Millerozyma farinosa",0.400009296381656,0.37507073183386,0.433341874811438
"Yamadazyma tenuis",0.499985807944497,0.455578449536748,0.529410458757829
"Scheffersomyces stipitis",0.396895792924073,0.367660079883731,0.4295023395089
"Debaryomyces hansenii",0.697906350431511,0.605157077459927,0.816647027367619
"Suhomyces tanzawaensis",0.392898412133126,0.357901254765844,0.433265325952216
"Babjeviella inositovora",0.61539926172111,0.567276440138517,0.666650203555102
"Meyerozyma guilliermondii",0.666597918354447,0.599989592437404,0.750015945405908
"Hyphopichia burtonii",0.377833015969148,0.338909045374144,0.416725734546989
"Spathaspora passalidarum",0.626316046188547,0.578943083011074,0.68188030919063
"Lodderomyces elongisporus",0.551305580200913,0.503868721073694,0.603455639725314
"Candida dubliniensis",0.791652032476976,0.743512994603984,0.846454278954616
"Candida maltosa",0.34766709834982,0.321622333112255,0.374974384409788
"Candida parapsilosis",0.521760510300619,0.479168222317166,0.591609329533393
"Candida orthopsilosis",0.562550692466311,0.520841932277094,0.624949837973179
"Candida tropicalis",0.831436842926645,0.765721622671754,0.907109303148539
"Candida albicans",1.66473150341375,1.43425704449728,1.93193932049605
"Saccharomycetaceae sp. 'Ashbya aceri'",1.499973319209,1.30558327433748,1.66671996605083
"[Candida] glabrata",0.478441820887124,0.4375021493184,0.525648081942988
"Kazachstania africana",0.596160750392801,0.550014689672766,0.642836029939118
"Kazachstania naganishii",1.14285116091063,1.04547326783454,1.31821002801055
"Eremothecium gossypii",1.00000292383656,1.00000407640475,1.00002375612472
"Eremothecium cymbalariae",0.799953894232522,0.711966132822405,0.916685957430098
"Eremothecium sinecaudum",0.562474880759293,0.509956660749621,0.628518851078357
"Torulaspora globosa",0.41410676451717,0.377259631740146,0.448481443830475
"Torulaspora delbrueckii",0.50006276839677,0.424999475803345,0.516605458222981
"Zygotorulaspora mrakii",0.875465838986407,0.785667456734164,0.999953976618992
"Pachysolen tannophilus",0.714262139757368,0.65477589987494,0.774909196265796
"Naumovozyma castellii",0.822867213996014,0.745423133653485,0.904797830750594
"Naumovozyma dairenensis",0.653002461932579,0.599947420476059,0.708496455771639
"Zygosaccharomyces bailii",0.503497658068538,0.501819938736056,0.505541952212478
"Zygosaccharomyces parabailii",1,1,1
"Zygosaccharomyces rouxii",0.739336784271081,0.666636858543465,0.812480700548043
"Vanderwaltozyma polyspora",0.750007591786947,0.694861861391456,0.807174673600023
"Lachancea mirantina",1.30002368109037,1.16666812732896,1.46423983165058
"Lachancea thermotolerans",0.439866727408784,0.402826196005848,0.490387254297642
"Lachancea dasiensis",0.555518152496284,0.516742557714052,0.611175053959025
"Lachancea meyersii",0.899941284333825,0.719665897687635,1.08338228831375
"Lachancea sp. PJ-2012a",0.93065069646327,0.825417590983561,1.01246290677344
"Lachancea quebecensis",0.486107075421467,0.428662919576258,0.529805994153331
"Lachancea fermentati",0.666719564819593,0.624928474263426,0.722183558427401
"Lachancea nothofagi",0.52772834302533,0.483378187394557,0.579377708175999
"Kluyveromyces lactis",0.502407486352137,0.429142706665713,0.516638520678998
"Kluyveromyces marxianus",0.752586158433681,0.685233935630267,0.826977749612814
"Kluyveromyces dobzhanskii",0.407299178906001,0.374975929059597,0.458279865772608
"Tetrapisispora phaffii",0.587552257829374,0.551754844729663,0.625018971566192
"Tetrapisispora blattae",0.666690310809354,0.599955177530208,0.737722243007399
"Saccharomyces sp. 'boulardii'",1.0000484241144,1.00004411992166,1.04185517350601
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii",0.736154716807486,0.625319345942709,0.857104180572758
"Saccharomyces kudriavzevii",0.550043636148307,0.550003643337731,0.749962120472115
"Saccharomyces paradoxus",0.39281026580761,0.350566740530467,0.444451761256968
"Saccharomyces arboricola",0.293634547927833,0.267809722828351,0.329374592130386
"Saccharomyces eubayanus",0.683652808323522,0.608418872282202,0.75954629213982
"Saccharomyces cerevisiae",2.39670078999104,2.01628797427608,2.86380603738423
"Drechslerella stenobrocha",0.611130527363087,0.566659116980891,0.666695321625824
"Arthrobotrys oligospora",0.705132703255304,0.652766461503501,0.761518117141655
"Dactylellina haptotyla",0.449048472303858,0.424283867288992,0.474695591017437
"Tuber borchii",0.651474533045827,0.61959689696675,0.684405492387067
"Tuber magnatum",0.38584438788071,0.368691044491596,0.403960756763295
"Umbilicaria pustulata",0.627498254279784,0.568191164006093,0.695012315907601
"Xylona heveae",0.661758532060898,0.607178295475399,0.714352121785031
"Coniosporium apollinis",0.680723489317236,0.631510656137959,0.733300010308096
"Diplodia seriata",0.730803060526285,0.687169889032164,0.777925340626839
"Macrophomina phaseolina",0.66875560033164,0.631232216938513,0.708349904967651
"Neofusicoccum parvum",0.592556565223235,0.557141983827951,0.630802127483401
"Cenococcum geophilum",0.489114051290469,0.463876101189617,0.51618402381329
"Clohesyomyces aquaticus",0.430779708132502,0.40867516750302,0.454129132226825
"Corynespora cassiicola",0.601582168655912,0.560094582640769,0.647627159200634
"Stagonospora sp. SRC1lsM3a",0.660285853540628,0.615121222241798,0.708761135661441
"Periconia macrospinosa",0.704147961797057,0.662817461040507,0.748946092711735
"Pyrenochaeta sp. DS3sAY3a",0.872959626841152,0.802612382494765,0.950034478180303
"Epicoccum nigrum",0.563485495534872,0.516057853375975,0.611176064394201
"Ascochyta rabiei",0.631680931485575,0.587242082554209,0.680405981080047
"Exserohilum turcicum",0.670407975018833,0.620836328204823,0.723847192928183
"Bipolaris victoriae",0.580711901101914,0.519909965592394,0.646980027946597
"Bipolaris zeicola",0.999946978409601,0.857097524408585,1.10379599173323
"Bipolaris maydis",1.0000548910547,1.00004269141897,1.00001413840825
"Bipolaris sorokiniana",0.625035762726349,0.575939536580336,0.683331963246683
"Bipolaris oryzae",0.715874770280626,0.650003826259915,0.805243919517787
"Stemphylium lycopersici",0.919544708264249,0.863610155588946,0.980937782728185
"Elsinoe australis",1.11662292386483,1.01670638172824,1.22726083565064
"Aureobasidium melanogenum",0.601918341478401,0.563091348831483,0.645674342746795
"Aureobasidium namibiae",0.68880362193816,0.642920974515659,0.737513054798681
"Aureobasidium subglaciale",0.58259874284088,0.536345307952899,0.630958517905089
"Acidomyces richmondensis",0.63720962907705,0.596142652840821,0.68059892891082
"Rachicladosporium sp. CCFEE 5018",0.650027610880658,0.59600760873706,0.725036646802275
"Rachicladosporium antarcticum",0.677566565848838,0.626319452556859,0.731981116933019
"Hortaea werneckii",0.83085559124324,0.769873950659499,0.898812977983619
"Baudoinia panamericana",0.757480945322131,0.707302770538914,0.814886417461491
"Sphaerulina musiva",0.889272147082826,0.823993156423073,0.963640571900131
"Cercospora beticola",0.301696334816252,0.274785284685583,0.331637400383724
"Cercospora zeina",0.611148585805459,0.570663269773426,0.657340698000661
"Cercospora berteroae",0.517832745296638,0.473736630684603,0.565492082106336
"Zymoseptoria brevis",0.477278980875883,0.440305174615939,0.516613973696003
"Zymoseptoria tritici",0.63329944875395,0.574222521986614,0.703190439237546
"Pseudocercospora eumusae",0.802165002316996,0.746762456208048,0.864787844841644
"Pseudocercospora musae",0.409680208564395,0.387829273718996,0.432765728655296
"Pseudocercospora fijiensis",0.526392057066076,0.497529490537372,0.558976250274485
"Phaeomoniella chlamydospora",0.601531505170065,0.565620166845516,0.640615607239253
"Endocarpon pusillum",0.846163111576115,0.791595375594573,0.906887023747722
"Cyphellophora europaea",0.514291252382176,0.4781330183031,0.552103256976206
"Phialophora americana",0.591160689381039,0.546989248199531,0.639725096181502
"Rhinocladiella mackenziei",0.672633801488443,0.627375209136279,0.718726740069733
"Capronia coronata",0.637996667156905,0.595147409299385,0.683287973783922
"Capronia epimyces",0.62145875095068,0.585057444375076,0.660668597189543
"Exophiala dermatitidis",0.697667235853394,0.646799032903019,0.754387609484371
"Exophiala aquamarina",0.599379592375731,0.566355381580237,0.633292579999459
"Exophiala sideris",0.694397836049388,0.649729703194387,0.745263210247295
"Fonsecaea multimorphosa",0.424961421734697,0.401207682806618,0.449309525588683
"Fonsecaea pedrosoi",0.621886834508495,0.58624738759669,0.661103472670703
"Cladophialophora yegresii",0.810550288211707,0.749953586341711,0.876942118777486
"Cladophialophora carrionii",0.588803881531649,0.547642636403012,0.636408943747307
"Cladophialophora bantiana",0.583343844709956,0.544467772092341,0.627717572723642
"Cladophialophora psammophila",0.777738167233035,0.713719756275603,0.849950986046992
"Ascosphaera apis",0.849962331912405,0.78753744584152,0.917235414005224
"Uncinocarpus reesii",0.749970870377342,0.689576724835596,0.820467274425886
"Nannizzia gypsea",0.700013446539147,0.650041649301792,0.758417746129953
"Microsporum canis",0.562452838923748,0.52503100699251,0.596151914591366
"Trichophyton tonsurans",0.999939300219504,0.999932761716483,1.00005624115415
"Trichophyton interdigitale",0.999946133477299,0.892817224384873,0.999955023195708
"Trichophyton soudanense",1,1,1
"Trichophyton rubrum",0.999984308040589,0.999970643611018,0.999968868478924
"Trichophyton equinum",0.99995763869474,0.99999213920626,0.99997529278244
"Trichophyton mentagrophytes",0.999950151608569,0.999971244485283,0.999986905770769
"Trichophyton verrucosum",1.33329783223931,1.10006707830596,1.68008436182377
"Trichophyton benhamiae",1.29994783863125,1.14279621399475,1.50096446371658
"Coccidioides immitis",0.706947188029302,0.611080728423017,0.857178469326351
"Coccidioides posadasii",0.904831799607263,0.724961812556381,1.00001724808154
"Paracoccidioides brasiliensis",0.448367856785364,0.419234763834871,0.479015591834065
"Paracoccidioides lutzii",0.52407277662329,0.496563227068327,0.554929715098652
"Emergomyces pasteurianus",0.477493144551833,0.456013745940986,0.500006016566403
"Polytolypa hystricis",0.51784737652536,0.487703425437641,0.549633585983724
"Helicocarpus griseus",0.579028361395108,0.53789241672328,0.624219671426507
"Histoplasma capsulatum",0.518383378506812,0.489630051466856,0.548434916582981
"Emmonsia sp. CAC-2015a",0.389011606083423,0.36577227835596,0.413385436943346
"Emmonsia crescens",0.50832772391761,0.482559258979543,0.534829709317628
"Blastomyces parvus",0.658115881280442,0.609122361759542,0.709839707704801
"Blastomyces percursus",0.52070209554306,0.486848167046824,0.555559674615906
"Blastomyces gilchristii",0.693768019982581,0.635034896586034,0.757135858124185
"Blastomyces dermatitidis",0.619935583190305,0.582104436937074,0.660571615299596
"Blastomyces silverae",0.341678909399508,0.322075462411446,0.364556662135494
"Byssochlamys spectabilis",0.536275087794547,0.508456607233911,0.566656350871842
"Elaphomyces granulatus",0.69700740481907,0.666241710371627,0.730082957928988
"Rasamsonia emersonii",0.522040910312252,0.486900576791425,0.559979182036423
"Talaromyces marneffei",1.00004113586015,0.999946010926437,1.0000555686409
"Talaromyces cellulolyticus",0.633330000702777,0.548773289469262,0.725863756007402
"Talaromyces stipitatus",0.638443643324861,0.59476954458806,0.684037586633787
"Talaromyces islandicus",2.53125550101569,2.23989145621743,2.86588384801895
"Talaromyces rugulosus",0.507343338034833,0.47500573151248,0.540746141685534
"Penicilliopsis zonata",0.688569635267999,0.630170717344633,0.75003993017304
"Penicillium chrysogenum",1,1,1
"Penicillium rubens",1,1,1
"Penicillium flavigenum",0.645077241222656,0.566653351569143,0.747068563846105
"Penicillium solitum",0.830303123607427,0.700004159367631,0.983310037596852
"Penicillium digitatum",1.00001320728106,0.999986369580234,1.00006700064492
"Penicillium roqueforti",1.16664381399931,1.04552979223978,1.31671332649399
"Penicillium nordicum",0.252666308082141,0.231166914268179,0.276327918391632
"Penicillium nalgiovense",0.400750348777237,0.374969340393907,0.429787279069899
"Penicillium sp. 'occitanis'",0.524977617638831,0.507220715226455,0.581284852424054
"Penicillium griseofulvum",0.612530846822641,0.566708683195163,0.666641054080527
"Penicillium antarcticum",0.542016678926837,0.500075645925826,0.589837403913407
"Penicillium brasilianum",0.599034317400029,0.561707521825451,0.637983655551327
"Penicillium vulpinum",1.11929119823845,1.01660714720823,1.23575692880642
"Penicillium freii",0.29168408269759,0.258301434190945,0.336230875845499
"Penicillium camemberti",1.40104592274513,1.20244463987585,1.59089403344265
"Penicillium polonicum",0.615385064523127,0.556354148499722,0.700864654733722
"Penicillium decumbens",0.415853419040781,0.383231485625851,0.45015153447816
"Penicillium italicum",0.297655990574163,0.27380534054216,0.325424408121846
"Penicillium coprophilum",0.9826287385462,0.899971693893096,1.07499880221131
