"","Median","low-CI","high-CI"
"Penicillium polonicum",1.64958083659743,1.61170439962363,1.68702757504326
"Penicillium decumbens",2.55560736583331,2.49993428058748,2.62508854486652
"Penicillium italicum",1.94938342327951,1.91436888537922,1.99170133235514
"Penicillium coprophilum",1.34843754292036,1.32852677471799,1.37223582915409
"Penicillium oxalicum",1.86671761303021,1.82604363466552,1.91003348521288
"Penicillium steckii",1.20916304123073,1.18986287283658,1.23016497065811
"Penicillium subrubescens",1.27742006584147,1.25915648709493,1.29546297812657
"Aspergillus violaceofuscus",1.23083406992942,1.1667044225615,1.28124999461967
"Aspergillus parasiticus",2.3124321485104,2.24999179446452,2.40000315651429
"Aspergillus flavus",2.17361328037331,2.04541852663367,2.32839532808479
"Aspergillus ochraceoroseus",1.00001011165468,1.00001478811695,1.00005609393763
"Aspergillus tubingensis",2.37501614904608,2.25002725577509,2.50008639783472
"Aspergillus kawachii",1.24749681136943,1.18516302222844,1.31105702431377
"Aspergillus arachidicola",2.621985330329,2.5554932936869,2.68338135075715
"Aspergillus oryzae",1.00001368273207,1.00002691695107,1.00005776468071
"Aspergillus glaucus",1.84414125061281,1.81253910365905,1.87778091356132
"Aspergillus novofumigatus",1.66660634371855,1.63056711579712,1.6999744409617
"Aspergillus japonicus",1.50000409978815,1.40617371339101,1.62503390748408
"Aspergillus piperis",2.57277630578094,2.50004338976936,2.74999084101735
"Aspergillus luchuensis",5.04995214070705,5.00562064688904,5.16660821694331
"Aspergillus indologenus",1.58335931003404,1.55072541569508,1.61907071009584
"Aspergillus brunneoviolaceus",1.8564355338743,1.8174499563248,1.89885800013158
"Aspergillus vadensis",1.20834120568123,1.18687499683147,1.23718576773275
"Aspergillus udagawae",1.81818427850333,1.77772303040998,1.8603439399769
"Aspergillus uvarum",1.3909639169141,1.36837891853612,1.41659943368236
"Aspergillus niger",2.33541820515471,2.18745485619951,2.51252668647434
"Aspergillus ustus",1.64280275067791,1.61163648633024,1.67336011255022
"Aspergillus neoniger",1.5032686503775,1.49999755556028,1.53122951583972
"Aspergillus eucalypticola",1.58337237777102,1.54995534279896,1.62499028700783
"Aspergillus versicolor",1.41668921972777,1.39582973497007,1.44439260628454
"Aspergillus calidoustus",1.37645119602556,1.35045153627008,1.40324188566188
"Aspergillus carbonarius",1.25968736432723,1.24290182184238,1.27851986715764
"Aspergillus sclerotiicarbonarius",1.57696142564689,1.55187573058084,1.6007399356732
"Aspergillus rambellii",7.13522048663109,6.85967721718611,7.45070674620909
"Aspergillus campestris",1.4273634483073,1.40390203833811,1.45000280995789
"Aspergillus cristatus",1.36550727357458,1.34068055731327,1.38892540524595
"Aspergillus ellipticus",1.32852870723596,1.30575718590892,1.35065077008804
"Aspergillus aculeatinus",1.80179377456513,1.75988004902275,1.84996703220019
"Aspergillus turcosus",2.24999285989072,2.18451605648501,2.29995642940731
"Aspergillus aculeatus",1.39997507565331,1.37495476354858,1.43336931242944
"Aspergillus saccharolyticus",1.38554765397104,1.36026930196338,1.41070012327894
"Aspergillus nomius",1.23363932061069,1.21592440966075,1.25133153301823
"Aspergillus wentii",1.4043431723151,1.38232630280591,1.42712455345642
"Aspergillus fumigatus",1.67219052846731,1.61819853099518,1.73434307346877
"Aspergillus ruber",2.24999872588376,2.17948879915843,2.2999865511193
"Aspergillus sydowii",1.66663334220087,1.63636367457203,1.69659756924955
"Aspergillus nidulans",1.64098037571254,1.61052440887788,1.67169094096064
"Aspergillus sclerotioniger",1.4645245826102,1.4401674882067,1.49997539487206
"Aspergillus brasiliensis",1.64282986544124,1.61359149155013,1.66670347752642
"Aspergillus heteromorphus",1.53127730305633,1.50297412075674,1.56027468059069
"Aspergillus steynii",1.16952598123197,1.1538916356907,1.18555127188228
"Aspergillus taichungensis",1.29765068351434,1.27729508373358,1.31745453995672
"Blumeria graminis",1.28670479261201,1.26909448301395,1.30460019639933
"Erysiphe necator",1.40587142692197,1.38610948701428,1.42564258995986
"Erysiphe pulchra",1.23176573968801,1.21657521179467,1.2472950218092
"Amorphotheca resinae",1.52998267622181,1.50458281859079,1.55551290162174
"Oidiodendron maius",1.28886169618055,1.26789018768509,1.30768649188486
"Pseudogymnoascus sp. VKM F-4516 (FW-969)",0.99993515808902,0.999978386130611,0.999999704933037
"Pseudogymnoascus sp. VKM F-4514 (FW-929)",0.999974178001652,0.999983370738292,0.999973744390418
"Pseudogymnoascus sp. VKM F-4517 (FW-2822)",1.0000862955136,1.0000483730223,1.00004257058401
"Pseudogymnoascus sp. VKM F-4515 (FW-2607)",1.49997424579126,1.38895414787301,1.59610794237386
"Pseudogymnoascus sp. VKM F-4246",1.41672666233071,1.37498449396351,1.48752780440385
"Pseudogymnoascus sp. VKM F-4520 (FW-2644)",1.46751389518783,1.4294647990577,1.50159691825104
"Pseudogymnoascus sp. VKM F-3557",1.87496206607517,1.76665747366129,1.99997130102574
"Pseudogymnoascus sp. 05NY08",1.79998801377253,1.75002116602256,1.85500721634653
"Pseudogymnoascus sp. VKM F-4519 (FW-2642)",4.35008230028133,4.1499408332727,4.51004290034935
"Pseudogymnoascus sp. WSF 3629",1.44859609548528,1.41913200183841,1.47863157175749
"Pseudogymnoascus sp. VKM F-3775",1.666660838652,1.62504897484635,1.70001048892299
"Pseudogymnoascus sp. 24MN13",2.46432771483757,2.38035902433949,2.51822920612869
"Pseudogymnoascus sp. VKM F-4281 (FW-2241)",1.32572332882134,1.29170872611853,1.35410937276027
"Pseudogymnoascus sp. VKM F-3808",1.85411729380927,1.80353035946605,1.9090514965488
"Pseudogymnoascus sp. 03VT05",1.6250249648983,1.59895932120624,1.66270513122928
"Pseudogymnoascus sp. 23342-1-I1",1.38331982110854,1.36182680159465,1.40399816382845
"Pseudogymnoascus sp. VKM F-103",2.2505263019986,2.16669153229528,2.35006564072343
"Pseudogymnoascus sp. VKM F-4518 (FW-2643)",2.40293797636134,2.33751016933155,2.49095830861384
"Pseudogymnoascus sp. VKM F-4513 (FW-928)",1.69227205665733,1.65785878323915,1.72724796710384
"Pseudogymnoascus destructans",1.43757857319966,1.40323097098045,1.48336188450823
"Glarea lozoyensis",1.28341535093947,1.25994990142478,1.30453958221623
"Rutstroemia sp. NJR-2017a BBW",1.57976913836781,1.55056898654719,1.60891831789926
"Rutstroemia sp. NJR-2017a BVV2",1.43507726773662,1.41341003839586,1.45828835796043
"Rutstroemia sp. NJR-2017a WRK4",1.227818059025,1.20829850303251,1.24995034017454
"Pezoloma ericae",1.31683106040291,1.29922227915357,1.33500021573615
"Diplocarpon rosae",1.35959685551739,1.33896283719184,1.38059358839011
"Marssonina brunnea",1.86109313700485,1.82326378000297,1.89997547019285
"Hyaloscypha variabilis",1.28941424765157,1.26927333711296,1.30942742407345
"Hyaloscypha bicolor",1.3232271066588,1.30456380984723,1.34235458689242
"Phialocephala subalpina",1.47765719142956,1.45339126855638,1.50190592589156
"Cadophora sp. DSE1049",1.24302214735271,1.22786943745042,1.25846976848475
"Rhynchosporium secalis",1.38703827197896,1.36097324767777,1.41425269686703
"Rhynchosporium commune",1.70833293225425,1.66673295909172,1.75003201737579
"Rhynchosporium agropyri",1.67374816959037,1.63198471576933,1.72219656539144
"Botrytis cinerea",1.69186010261326,1.65912536971999,1.7255200060622
"Sclerotinia sclerotiorum",1.34813693097336,1.32500050032667,1.37355928523543
"Sclerotinia borealis",1.33617503816099,1.31634740451272,1.35689868201007
"Microdochium bolleyi",1.28743380038606,1.26902179687333,1.30651881895763
"Pestalotiopsis fici",1.34374721342568,1.32477757635062,1.3632898198509
"Eutypa lata",1.89814603995514,1.86061716040122,1.93747487802442
"Pseudomassariella vexata",1.56472747080921,1.53635565919739,1.59522214418851
"Rosellinia necatrix",1.38004351993215,1.36107606886877,1.39995011375574
"Daldinia sp. EC12",1.2904789870242,1.2692383800981,1.31249312770801
"Hypoxylon sp. EC38",1.27494582086327,1.25102787599009,1.29823592220875
"Hypoxylon sp. CI-4A",1.13873908099195,1.12223734754711,1.15553602554028
"Hypoxylon sp. CO27-5",1.71593730801714,1.68336408413853,1.75003974678867
"Phaeoacremonium minimum",1.37566572168572,1.35642922508987,1.39620137030988
"Coniochaeta ligniaria",1.69160153131584,1.66658444098609,1.71811125528296
"Pyricularia grisea",1.38797985663936,1.36449079565488,1.41176787825884
"Pyricularia oryzae",1.32409632868359,1.30555181505566,1.34301674592
"Pyricularia pennisetigena",1.57440611809782,1.54728755773965,1.60241116954659
"Coniella lustricola",1.18910352701034,1.17295431146795,1.20583979828336
"Valsa mali",1.27149268202271,1.25389271784181,1.28953238773541
"Diaporthe ampelina",1.20371712031212,1.1874993820972,1.22086661721616
"Diaporthe helianthi",1.97958197768743,1.9444333852956,2.01546678763028
"Grosmannia clavigera",1.22182903770836,1.20398772316919,1.23965405081848
"Ophiostoma piceae",1.29781751591989,1.27781725068082,1.31801871074029
"Sporothrix schenckii",2.10265404533635,1.93235672543256,2.31882201079692
"Sporothrix brasiliensis",1.21664050837641,1.19848592115127,1.2357075787093
"Sporothrix insectorum",1.36153300272368,1.34146300519703,1.38232275090673
"Madurella mycetomatis",1.39996969949446,1.37508052389749,1.42272584618807
"Podospora anserina",1.84094077457257,1.8056037370117,1.87586673862921
"Sordaria macrospora",1.55261764814017,1.52670535183329,1.57978552722521
"Neurospora discreta",1.31473871894124,1.29383116597573,1.33530529906722
"Neurospora tetrasperma",1.39634316148712,1.35697538244953,1.44297394157854
"Neurospora crassa",1.67826071313711,1.64281155699309,1.71430656749577
"Chaetomium thermophilum",1.76388553924598,1.73332454236816,1.7999575365256
"Chaetomium globosum",1.66771236062368,1.63746244206243,1.69997969839531
"Thermothelomyces thermophilus",1.75902119089467,1.72492882458469,1.79371494328685
"Thielavia terrestris",1.86817005386097,1.82853733713407,1.90888544193189
"Lomentospora prolificans",1.58338654564609,1.55957683146806,1.60830162174129
"Thielaviopsis punctulata",1.08283436711478,1.06678877261108,1.09870216626231
"Ceratocystis platani",1.64626904739585,1.61538861457457,1.67803252024899
"Verticillium alfalfae",2.42005029638693,2.36111862952292,2.49997290368586
"Verticillium longisporum",1.48818783611734,1.46173973031251,1.51428697426874
"Colletotrichum sublineola",1.38569028370543,1.361405214945,1.41051983428872
"Colletotrichum incanum",1.23932514284305,1.21898732228714,1.25762452942459
"Colletotrichum nymphaeae",1.87494970794217,1.83336150364787,1.91338012384599
"Colletotrichum higginsianum",1.65803707849275,1.63088329154035,1.68535993679703
"Colletotrichum gloeosporioides",1.42852500637379,1.40505003351584,1.45197517485
"Colletotrichum simmondsii",1.7171229682332,1.67603538097261,1.75995870006694
"Colletotrichum chlorophyti",1.36834466446911,1.34627096445712,1.39068182846263
"Colletotrichum tofieldiae",1.19966695692524,1.17854498458161,1.22076738634789
"Colletotrichum salicis",1.30558039144826,1.2805817415088,1.33326080919511
"Colletotrichum fioriniae",1.16761378755783,1.15026265216294,1.1856979841146
"Stachybotrys chlorohalonata",1.40949562808155,1.38240107736178,1.43752170559409
"Stachybotrys chartarum",1.88070578204353,1.83159261011111,1.92715874086024
"Acremonium chrysogenum",1.21245687494695,1.19094183452467,1.23413204332727
"Ustilaginoidea virens",1.38572206453197,1.36143745475644,1.41302530773031
"Beauveria brongniartii",1.65447866808765,1.62494231179361,1.6860742082025
"Beauveria bassiana",1.56940230885377,1.54134797243354,1.59828873974015
"Cordyceps fumosorosea",1.38463786210759,1.36115257847283,1.40847633753506
"Cordyceps militaris",1.37396265985313,1.35121568103559,1.3957994757242
"Cordyceps sp. RAO-2017",1.77777742640603,1.74694608814323,1.81252856007871
"Cordyceps confragosa",1.15225065167238,1.13813869008473,1.16667351975008
"Drechmeria coniospora",1.36117589001908,1.33880763151086,1.38329095747484
"Hirsutella minnesotensis",1.29075500002055,1.26946432599275,1.3106184743775
"Tolypocladium ophioglossoides",1.46114587153023,1.43233191973316,1.49202544347639
"Tolypocladium capitatum",1.74565215822891,1.68339243676376,1.76664684168136
"Tolypocladium paradoxum",1.62638539427275,1.59898266601707,1.6607188292168
"Ophiocordyceps australis",1.34438189476631,1.32478731023012,1.36429004354645
"Ophiocordyceps sinensis",1.3499756164854,1.33102340371162,1.36808312392734
"Ophiocordyceps unilateralis",1.26685351792074,1.24998979211666,1.29098647800014
"Ophiocordyceps camponoti-rufipedis",1.33500127888387,1.31376119682538,1.3610876098972
"Moelleriella libera",1.54171125954851,1.51387589640268,1.56941901097067
"Claviceps purpurea",1.33337444177909,1.30954686561812,1.35531655001887
"Torrubiella hemipterigena",1.2647086106343,1.24754997482452,1.28575108994781
"Pochonia chlamydosporia",1.25890692149376,1.23812786595683,1.28044027649595
"Metarhizium majus",2.44999723753971,2.3417701029007,2.50500348737103
"Metarhizium brunneum",1.51187342282817,1.50002755480986,1.55132950066833
"Metarhizium guizhouense",2.80186847717445,2.69448198473984,2.93742885365752
"Metarhizium robertsii",2.1666303791235,2.05003543459583,2.2555021898373
"Metarhizium acridum",1.44476007722905,1.41991798512787,1.4705552998919
"Metarhizium anisopliae",1.58330535532409,1.55259210765555,1.61423934238957
"Metarhizium rileyi",1.82687049085218,1.78877374180563,1.86001243021473
"Metarhizium album",1.78947216979445,1.75561240546188,1.82231492781952
"Escovopsis weberi",1.40918847355857,1.38464442693053,1.43340822755378
"Trichoderma parareesei",1.57147448849486,1.54106127988879,1.60709522778451
"Trichoderma asperellum",1.97839672262019,1.93182649129909,2.0227189540801
"Trichoderma longibrachiatum",1.69513901614996,1.66664032104491,1.72501000523615
"Trichoderma reesei",1.66673852279803,1.63157181022713,1.70718522161165
"Trichoderma guizhouense",1.2541889709793,1.23391190763102,1.27476287358753
"Trichoderma atroviride",1.4067911791903,1.38095623798461,1.43235192623624
"Neonectria ditissima",1.70703463522059,1.67601101004607,1.73891444584752
"Fusarium proliferatum",1.61904919417535,1.57974918417118,1.65977092098023
"Fusarium nygamai",1.42707950627416,1.40001793762806,1.45551593478888
"Fusarium mangiferae",1.41245666015941,1.38100435290013,1.4469373717637
"Fusarium verticillioides",1.71616816185846,1.67782793122229,1.75333122877289
"Fusarium fujikuroi",1.42169426196194,1.39086240759307,1.45445987599065
"Fusarium oxysporum",1.30326698956893,1.28559011566478,1.32125146677678
"Fusarium pseudograminearum",1.47473457715596,1.44457923090525,1.50231039339428
"Fusarium poae",1.50465550728468,1.48055746392422,1.53571018708622
"Fusarium graminearum",1.76660948827176,1.73071498240847,1.80556849351983
"Fusarium venenatum",1.54085988006315,1.51186159711107,1.57121862236106
"Fusarium langsethiae",1.43338249686317,1.40582909187601,1.46197678280293
