"","Median","low-CI","high-CI","p-value"
"Lipomyces starkeyi",-0.947599336144004,-1.02326731591767,-0.872287788076811,7.16563296222044e-113
"Metschnikowia bicuspidata",-0.436852414647875,-0.510865687510864,-0.364038690188082,3.57730074989168e-30
"Clavispora lusitaniae",-0.511042184080164,-0.599026469131852,-0.424063891330644,1.52790523948178e-30
"[Candida] intermedia",-0.503760376366056,-0.582854141723746,-0.423978528187947,5.32187808764507e-34
"Kuraishia capsulata",-0.31713326033857,-0.392876987892653,-0.241976937688226,2.31409003372174e-16
"Nadsonia fulvescens",-0.315504309592753,-0.390269848103739,-0.241663103234118,1.65450147830389e-16
"Ascoidea rubescens",0.324673980456691,0.256790560077017,0.392411309569155,3.04562725597934e-20
"Komagataella phaffii",-0.0476997290230137,-0.0578608421008606,-0.0376901189566864,8.69023936586712e-21
"Komagataella pastoris",-0.628649677693544,-0.728875525358531,-0.528380688471839,7.02586914902001e-34
"Wickerhamomyces anomalus",0.0851804449858669,0.0123304530913093,0.15873267084529,0.0214658979340332
"Cyberlindnera jadinii",-0.00589217498800408,-0.0774408848539627,0.0657552874239764,0.869820514375118
"Cyberlindnera fabianii",-1.06907880885382,-1.14447817603868,-0.993396678733396,4.11367304952254e-139
"Hanseniaspora osmophila",-0.578116578238401,-0.67269272386908,-0.483665728167151,9.72598138707946e-31
"Hanseniaspora opuntiae",-0.832210621217756,-0.938938898391101,-0.725855794783622,4.70386434960644e-51
"Hanseniaspora uvarum",-1.04438562566502,-1.17282125723356,-0.913321789562939,1.51581258231501e-45
"Hanseniaspora guilliermondii",-0.0670299939696097,-0.164720070734554,0.030707509263731,0.180914670792471
"Hanseniaspora valbyensis",-0.767687194795436,-0.875885171864444,-0.661197922160892,3.44849303325616e-43
"Brettanomyces nanus",-0.0329022670406888,-0.0881110182132669,0.0229879737244565,0.25257042529462
"Brettanomyces bruxellensis",-0.250292489535687,-0.330552027205413,-0.170111329263927,1.36418738911669e-09
"Ogataea parapolymorpha",-0.126916339120773,-0.211184905544584,-0.0417997328985456,0.00366749599727085
"[Candida] arabinofermentans",-0.169693569097029,-0.247563197760775,-0.0915338947683223,2.32198808391341e-05
"Pichia membranifaciens",-0.0394288041248905,-0.105942245508862,0.0262801845828985,0.240364793489798
"Pichia kudriavzevii",-0.512907427190725,-0.597235262335045,-0.429586419126348,4.4366492816187e-33
"Millerozyma farinosa",-0.152376200402888,-0.217042248675854,-0.0888889903581011,2.34225621620999e-06
"Yamadazyma tenuis",-0.309942411138933,-0.376146024635028,-0.244863089476962,2.49510693094339e-20
"Scheffersomyces stipitis",0.0922256275139461,0.0249564593028641,0.159561929779748,0.00689482898423925
"Debaryomyces hansenii",-1.240093293359,-1.38226854567556,-1.10025712812118,2.39216693668293e-61
"Suhomyces tanzawaensis",-1.02491587602375,-1.11865737490472,-0.931189390579876,1.55266006384117e-83
"Babjeviella inositovora",0.0750445131861179,-0.00907552049539911,0.159412464274908,0.0800975968926283
"Meyerozyma guilliermondii",-0.523815104417296,-0.641995724524748,-0.40655335349786,2.5671379836063e-18
"Hyphopichia burtonii",-1.00122712076465,-1.08932293373281,-0.912136706850854,1.71038334269054e-97
"Spathaspora passalidarum",-0.381627826902804,-0.442715324864661,-0.320537082577301,1.00935706091335e-33
"Lodderomyces elongisporus",-0.360596392204349,-0.42214010372742,-0.299233650629658,6.48954386389338e-29
"Candida dubliniensis",0.26493326499035,0.185430700347274,0.34394700925577,6.65748215886949e-11
"Candida maltosa",-0.45357499660898,-0.526116677145167,-0.38036708158581,4.97114647065317e-32
"Candida parapsilosis",0.267926388058226,0.176989349225972,0.358366548435244,8.69780758738989e-09
"Candida orthopsilosis",-0.169109451710849,-0.240699744150457,-0.099730817776305,2.1549248294873e-06
"Candida tropicalis",-0.0800333377896629,-0.144896113322983,-0.0157845461037091,0.0148489403545941
"Candida albicans",0.0824877971450011,-0.0138959742299256,0.178985947027381,0.0921954658248833
"Saccharomycetaceae sp. 'Ashbya aceri'",-0.335598792226825,-0.432163887967759,-0.238088597426326,3.1754042242107e-11
"[Candida] glabrata",0.294648234282244,0.208223263110473,0.382553482436221,1.4831144982322e-11
"Kazachstania africana",-0.369960380529108,-0.452105754903031,-0.288457306090778,9.39163539553627e-19
"Kazachstania naganishii",-0.882669031183623,-1.02603063050237,-0.74074687256418,6.37821081976265e-33
"Eremothecium gossypii",0.0191375931637378,-0.00219929436687116,0.0409962066216529,0.0794086901121244
"Eremothecium cymbalariae",0.109855954478342,0.0162052238740405,0.202514241583402,0.021233722397809
"Eremothecium sinecaudum",-0.61094202291644,-0.729655721264262,-0.490667708454954,1.01376367108701e-21
"Torulaspora globosa",-0.532216092203976,-0.640776584886735,-0.42352566527066,2.00451578398267e-20
"Torulaspora delbrueckii",-0.388321154716575,-0.483205336303685,-0.29380897975071,3.39055030203231e-15
"Zygotorulaspora mrakii",-0.995290235765751,-1.11979270413161,-0.870342880376681,5.77873697134075e-50
"Pachysolen tannophilus",-0.112778002630499,-0.199280016554413,-0.0262090687161776,0.0107061680468619
"Naumovozyma castellii",0.252057056123065,0.158310848915159,0.347924616325181,2.13426993388296e-07
"Naumovozyma dairenensis",-0.296705171911751,-0.373685075493632,-0.2208169720878,1.25853940397898e-14
"Zygosaccharomyces bailii",-0.354374629536442,-0.583680505110743,-0.167483512732814,3.7806764670294e-05
"Zygosaccharomyces parabailii",-3.22983353710363,-3.32615363184445,-3.13834689558421,3.29123847442355e-120
"Zygosaccharomyces rouxii",-0.0151169707347418,-0.116844932637686,0.0888542889996517,0.776439992335289
"Vanderwaltozyma polyspora",-0.482865246605111,-0.556546420683485,-0.408495956603839,2.82291077718103e-35
"Lachancea mirantina",0.249775824911794,0.143002026055463,0.358302374406828,4.33134789635799e-06
"Lachancea thermotolerans",-0.953560407855295,-1.05357150855912,-0.853464694140474,3.01845214315725e-69
"Lachancea dasiensis",0.0418975646202009,-0.0631414340448461,0.147236302707903,0.435430798471267
"Lachancea meyersii",-0.141882469220933,-0.230238250906392,-0.0526068739954932,0.00178429537569696
"Lachancea sp. PJ-2012a",-0.343774332298345,-0.476449059412962,-0.211275729159026,2.778163447248e-07
"Lachancea quebecensis",0.0478032497995594,-0.079180097263488,0.177063514153965,0.461951294269612
"Lachancea fermentati",-0.4365903559508,-0.54436475231067,-0.330640874823955,3.13708633806198e-16
"Lachancea nothofagi",-0.280693534560404,-0.370235498587742,-0.192142671568888,8.03517596306387e-10
"Kluyveromyces lactis",-1.2937353488867,-1.39631907368479,-1.19133577250906,1.52055159793693e-105
"Kluyveromyces marxianus",0.351130254195281,0.252342198241509,0.449666111373619,6.09165533656213e-12
"Kluyveromyces dobzhanskii",-0.550896207356837,-0.658711654848079,-0.441587965908198,3.26467325160633e-22
"Tetrapisispora phaffii",-0.146265721546109,-0.214161963010214,-0.0785887098309496,2.08763495071473e-05
"Tetrapisispora blattae",-0.168767827291113,-0.262784741393014,-0.0761378773012001,0.000330007670096841
"Saccharomyces sp. 'boulardii'",0.0577127591618062,0.00325697492651785,0.12221780931777,0.0374464757323627
