"Gene1","Gene2","CRC_cor","CRC_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Anaerostipes hadrus","Phytopythium vexans",-0.069426600594637,0.139676642235844,-0.108529054255798,0.0128413546589785,-0.613169715598096,0.539764127018068,0.441837837837838,0.672191976293421,"0/-"
"Streptococcus milleri","Edhazardia aedis",0.0751543123910264,0.109780309943116,0.035879606688792,0.411982584260314,-0.612882699100057,0.539953903653636,0.441945945945946,0.672191976293421,"0/0"
"Romboutsia ilealis","Choanephora cucurbitarum",0.0402905995946332,0.391741143469852,0.0795405593981626,0.0685999846074199,0.612808752023623,0.540002803211733,0.442018018018018,0.672191976293421,"0/0"
"Porphyromonas asaccharolytica","Hyaloscypha variabilis",-0.0480201972662834,0.307279099434198,-0.00886893475053827,0.839344165825812,0.609565121659538,0.542149921951043,0.443423423423423,0.672191976293421,"0/0"
"Fusobacterium periodonticum","Naumovozyma dairenensis",-0.0386969975268701,0.410756734486813,0.000394749145005535,0.992800561437517,0.608368765026357,0.542942922821359,0.444036036036036,0.672191976293421,"0/0"
"Escherichia coli","Coniochaeta ligniaria",-0.0556074795844507,0.237010282952064,-0.016651383909312,0.703464367408208,0.606827268428482,0.543965549682947,0.444936936936937,0.672191976293421,"0/0"
"Bifidobacterium pseudocatenulatum","Albugo candida",0.000675930260777549,0.988540753004574,-0.0383063451771546,0.381063697787855,-0.60665693147807,0.544078609744454,0.445045045045045,0.672191976293421,"0/0"
"Streptococcus equinus","Rhizophagus irregularis",0.0346324186693025,0.461664346781256,0.0734484518378174,0.092728850048178,0.605624933368712,0.544763841642542,0.445405405405405,0.672191976293421,"0/0"
"Clostridium beijerinckii","Trichophyton mentagrophytes",0.0239125162543218,0.611328075989551,-0.0149455079724343,0.732616222513716,-0.604520744332283,0.545497481672431,0.445945945945946,0.672191976293421,"0/0"
"Streptococcus thermophilus","Debaryomyces hansenii",0.0280052764858033,0.551717896806442,-0.0107929038351495,0.805129390844922,-0.603622104230174,0.546094913455163,0.446162162162162,0.672191976293421,"0/0"
"Bifidobacterium pseudocatenulatum","Pichia kudriavzevii",-0.00465421228698224,0.921221057334712,0.0340034896626372,0.436872327387509,0.601521037243955,0.547493004246797,0.447243243243243,0.67229300459978,"0/0"
"Bifidobacterium adolescentis","Paracoccidioides brasiliensis",-0.0399414659211577,0.395860975134706,-0.00130057820979624,0.976283205160041,0.601385664923135,0.547583144289808,0.447315315315315,0.67229300459978,"0/0"
"Roseburia intestinalis","Pichia kudriavzevii",0.189842392128097,4.68213337647683e-05,0.15260533854357,0.000450021755512342,-0.596792309069136,0.550646053407488,0.450342342342342,0.67229300459978,"+/+"
"Escherichia coli","Moniliophthora perniciosa",0.0178588509525414,0.704313112371623,-0.0204729873438916,0.639765990502678,-0.596321787747888,0.550960278555094,0.450666666666667,0.67229300459978,"0/0"
"Dialister pneumosintes","Albugo candida",-0.0431346760934645,0.359155450243555,-0.0813087504178048,0.0626509948064844,-0.596175392522851,0.551058062699503,0.450774774774775,0.67229300459978,"0/0"
"Streptococcus thermophilus","Coniochaeta ligniaria",-0.0146038559406193,0.75631221954714,-0.05283748798518,0.226809778568312,-0.595470132833386,0.551529257850044,0.451171171171171,0.67229300459978,"0/0"
"Dialister pneumosintes","Erysiphe pulchra",0.05122652292839,0.276064001424934,0.0131384028481478,0.763922366196915,-0.593143069273707,0.55308540895366,0.452684684684685,0.672737435838274,"0/0"
"Streptococcus salivarius","Phytophthora capsici",-0.0586122322132384,0.212582377920165,-0.020607982427905,0.637560228562782,0.592152931442898,0.553748184871667,0.453333333333333,0.672737435838274,"0/0"
"Alistipes sp. 3BBH6","Choanephora cucurbitarum",-0.0911070558049612,0.0523884810239248,-0.0532512311551179,0.223187837072791,0.591999806396098,0.553850718038012,0.453369369369369,0.672737435838274,"0/0"
"Lactococcus garvieae","Pichia kudriavzevii",0.0247204119140955,0.599337924734642,-0.0132907477785477,0.761267434110459,-0.591350153171551,0.554285831885368,0.453657657657658,0.672737435838274,"0/0"
"Bifidobacterium angulatum","Rhizophagus clarus",-0.0758773365249749,0.106395042158422,-0.0379995982147309,0.384891596012653,0.591172449373772,0.55440488048263,0.453801801801802,0.672737435838274,"0/0"
"Streptococcus sp. HSISS3","Baudoinia panamericana",0.0398493481990292,0.396952312159146,0.00187153907248657,0.965876770029969,-0.591069239864834,0.55447402907559,0.453837837837838,0.672737435838274,"0/0"
"Streptococcus salivarius","Moniliophthora perniciosa",-0.0315116218884759,0.503022165910303,0.00639561774403498,0.883768072312342,0.589806850539009,0.555320149382365,0.454378378378378,0.672737435838274,"0/0"
"Streptococcus anginosus","Coniochaeta ligniaria",0.0292227832209684,0.534550928724805,-0.00859364042809487,0.844266314824429,-0.588363274185819,0.556288483196844,0.455135135135135,0.672899326360205,"0/0"
"Gemella morbillorum","Rhizophagus clarus",0.0366096303683883,0.436473556858167,0.0742326579581186,0.0892862774288878,0.587095647594144,0.557139470534845,0.456288288288288,0.672899326360205,"0/0"
