"","Median","low-CI","high-CI","p-value"
"Tilletia walkeri",-0.734094948314264,-0.964460318121107,-0.508614446877683,5.21746568649189e-11
"Tilletia indica",-0.851400242664164,-1.03571763132748,-0.671160995419552,1.07140255901237e-19
"Tilletia caries",-2.04135205450258,-2.24244761935623,-1.335429192979,1.93077844991865e-21
"Violaceomyces palustris",-0.0633537577426236,-0.178111483481951,0.0531474218219072,0.284944170472503
"Testicularia cyperi",-0.377266756083677,-0.537174523306783,-0.211380712548159,1.31205626635984e-05
"Pseudozyma hubeiensis",-0.502688127558071,-0.681460339264933,-0.318545928204731,1.37508142972329e-07
"Kalmanozyma brasiliensis",-0.760225865665749,-0.900214823518858,-0.624748883276042,1.18078394955858e-23
"Moesziomyces aphidis",0.256767075390703,-0.0262024262259233,0.547064186108325,0.0746006307448401
"Moesziomyces antarcticus",-0.370788500788561,-0.485283692657964,-0.257141638428522,6.23091031060663e-10
"Ustilago hordei",-0.596288501437738,-0.766243690585606,-0.42784394553063,5.39350392036439e-11
"Ustilago bromivora",0.488436099553832,0.255103778019361,0.734920942505366,2.98596234151464e-05
"Ustilago maydis",-0.0364418897947775,-0.19058608813403,0.117451043714454,0.629679704589666
"Anthracocystis flocculosa",-0.935240242008692,-1.08712370529956,-0.787313554565926,2.94186077380642e-32
"Sporisorium graminicola",0.56927472971744,0.375226071270366,0.76025445175538,1.90354082501887e-08
"Sporisorium reilianum",-0.194146318386271,-0.31015837994744,-0.0785102987874838,0.0010585416587478
"Dacryopinax primogenitus",-0.160932908668064,-0.319543885119117,-0.00389507313407802,0.0438890628913262
"Calocera viscosa",-0.877371678386106,-1.02080803572217,-0.735195925148895,8.23788929109841e-30
"Calocera cornea",-0.106789679241629,-0.220598146940078,0.0114250669299275,0.0760532400041997
"Xanthophyllomyces dendrorhous",-1.08086643605811,-1.27091724745665,-0.898882815623203,1.57446017841878e-28
"Trichosporon asahii",0.110357404724521,0.00468332124367943,0.214967786573703,0.0406922901245105
"Naematelia encephala",-0.507695947623223,-0.670534078029171,-0.344241479134563,3.08059016854636e-09
"Tremella mesenterica",-0.956039960216291,-1.11929566446618,-0.797418579392181,1.89913366969638e-27
"Kwoniella heveanensis",-0.474024327003989,-0.719371897798063,-0.250701837709906,1.77107272900736e-05
"Kwoniella bestiolae",-0.148856913005391,-0.332457668078129,0.0124173371285351,0.0710680820571293
"Kwoniella dejecticola",-0.413126583057467,-0.558294460676555,-0.271204187283962,2.49037004409824e-08
"Kwoniella pini",-0.816012374249212,-0.977979100448555,-0.649123961637116,1.95835450906187e-19
"Kwoniella mangrovensis",0.0427857084948302,-0.0382332298713031,0.120559237249306,0.268618765754969
"Cryptococcus wingfieldii",-1.61075180321443,-1.9260418582972,-1.28978361835831,5.45210211060504e-25
"Cryptococcus amylolentus",-0.55798542437024,-0.894989015912443,-0.24083297735103,8.48761708830219e-10
"Cryptococcus gattii VGII",-0.126000559374663,-0.276323036847931,-0.0618621157528815,1.17996982797783e-05
"Cryptococcus gattii VGIII",-0.057270830881244,-0.157020922628178,0.00854806543765209,0.092538874242548
"Cryptococcus gattii VGIV",-1.86736613361479,-2.34064700932767,-1.39262568489706,9.65331457031043e-17
