"","Median","low-CI","high-CI","p-value"
"Encephalitozoon cuniculi",-0.0970133627541039,-0.118666144097174,-0.0770580289023342,9.38266824885227e-24
"Encephalitozoon hellem",-1.41209046716923,-1.72502321483762,-1.02581644479923,6.4406828373399e-20
"Encephalitozoon romaleae",-0.440881220008543,-0.683244055429882,-0.212157870711774,1.63481685637716e-07
"Vittaforma corneae",-0.683809921498251,-0.977537190965868,-0.392174162541706,3.25091474958871e-07
"Nosema apis",-0.342859156415572,-0.467548135047646,-0.213848296581239,3.17881309731471e-07
"Nosema ceranae",-0.606330624906856,-0.735203747268781,-0.473638815092166,1.50211830917052e-17
"Nosema bombycis",-0.830926580844339,-0.941135066774273,-0.721269497829017,3.11975691530254e-43
"Enterospora canceri",0.735446677150002,0.507496958555465,0.97693891557344,5.97578854324804e-12
"Hepatospora eriocheir",-0.546395074046915,-0.68493195528968,-0.400481604977966,5.56522668216378e-12
"Enterocytozoon hepatopenaei",-0.53096448635033,-0.725652780888943,-0.330224855619834,2.49074396264197e-07
"Enterocytozoon bieneusi",-0.157157462479745,-0.246784507110025,-0.0681612667739541,0.000492953785918383
"Wallemia mellicola",-0.327908337313144,-0.462947108830322,-0.195105933591567,1.33396125304273e-06
"Wallemia ichthyophaga",-0.20559675451168,-0.310023889922908,-0.100333680796972,0.000138717024645077
"Mixia osmundae",-0.595760819293376,-0.703136888434663,-0.491188014759744,2.60952724483426e-29
"Microbotryum intermedium",-0.240410599787203,-0.33258941680843,-0.147439183700109,4.88380474237331e-07
"Leucosporidium creatinivorum",-0.107375954409146,-0.194211668233391,-0.022088802244893,0.0138365020374405
"Rhodotorula taiwanensis",-0.45732645541649,-0.549052111529881,-0.364986979698881,1.02068134678476e-20
"Rhodotorula graminis",-0.0026268222317629,-0.0779305310604029,0.0733233855041498,0.945216677368592
"Rhodotorula toruloides",-0.215561191073103,-0.289655189784804,-0.140897658594502,3.19443072290262e-08
"Rhodotorula sp. JG-1b",-0.167767493870461,-0.270940436829373,-0.0654363364968813,0.00136234328247404
"Puccinia coronata",0.129897290861916,0.0730511963213635,0.187282905326709,8.59556328498083e-06
"Puccinia striiformis",-0.204882612543506,-0.286333667580335,-0.122596907764314,1.03713689314566e-06
"Puccinia graminis",0.117684146459421,0.0586235926257777,0.176749400912919,0.000104382323641525
"Puccinia sorghi",0.194210400645933,0.126079961330914,0.263150586014395,3.08069642104282e-08
"Malassezia globosa",-0.153717598895634,-0.256033388209143,-0.0511855116935185,0.0034826718970925
"Malassezia restricta",-1.03900992233262,-1.1812951172277,-0.896573672502482,1.70125538546679e-41
"Malassezia sympodialis",0.0635172635342662,-0.0921308451495561,0.218147454823221,0.417133051481626
"Malassezia vespertilionis",-0.304127057446669,-0.395814524071706,-0.211724244573585,2.13852614873405e-10
"Tilletiaria anomala",0.00482117488049754,-0.0760637203441108,0.085046003554476,0.902278253454178
"Ceraceosorus bombacis",-0.564893489603382,-0.64734481186191,-0.482318845653858,4.74134867770988e-38
"Tilletia controversa",1.48188170123435,1.12300600322462,2.03987452796868,1.55245935403476e-40
"Tilletia walkeri",-0.29354616186833,-0.467278855009623,-0.116520580804461,0.00140252685486786
"Tilletia indica",0.0103640992741233,-0.107220777376981,0.127268893383308,0.865778120363947
"Tilletia caries",-0.923328547080457,-1.26134107165143,-0.653998761876781,5.32361298764782e-15
"Violaceomyces palustris",-0.204633621114694,-0.269906600430297,-0.140462519524638,8.17953647634817e-10
"Testicularia cyperi",0.345947765824602,0.227036818783973,0.463648160492011,1.75174369794186e-08
"Pseudozyma hubeiensis",0.0465051018741159,-0.0771852862683898,0.172853080459053,0.461246850544021
"Kalmanozyma brasiliensis",-0.16516479582572,-0.265728982598518,-0.0657082978066275,0.0011872063810154
"Moesziomyces aphidis",-0.366271528280013,-0.573063883301582,-0.17177185967099,0.000178713535854112
"Moesziomyces antarcticus",-0.301391856221489,-0.459525010134612,-0.146716043658794,0.000119162976797642
"Ustilago hordei",-0.127144733724949,-0.242441543845196,-0.0160715286919322,0.0252498552046155
"Ustilago bromivora",-0.344410809059972,-0.535738639237172,-0.155188821025525,0.000337252513269714
"Ustilago maydis",0.0296349800003137,-0.0568746993752221,0.116967937451294,0.494721674751857
"Anthracocystis flocculosa",-0.178102957807295,-0.251928970075217,-0.10353974017591,2.52006230305726e-06
"Sporisorium graminicola",-0.408203657875061,-0.512821106119536,-0.303966850524419,7.56593736574627e-14
"Sporisorium reilianum",-0.143842039262487,-0.22998908344281,-0.0578117878089937,0.00108591364078657
"Dacryopinax primogenitus",-0.242192531807047,-0.350731765676081,-0.132385383261746,1.23765160966416e-05
"Calocera viscosa",-0.303812405826667,-0.402607123078482,-0.206323588959971,1.62059200092749e-09
"Calocera cornea",0.219107679261682,0.134804749097734,0.30316675591846,4.21646102650362e-07
"Xanthophyllomyces dendrorhous",-0.204728133922696,-0.31585981516246,-0.0906835318403402,0.000449230188609985
"Trichosporon asahii",-0.0843389225158721,-0.162557075013273,-0.00587069086269854,0.0347724692143891
"Naematelia encephala",-0.156517438523797,-0.286635747997418,-0.0265740505569802,0.0180460622733038
"Tremella mesenterica",0.0984966282412936,-0.00384784049138375,0.198973432014599,0.059224398096167
"Kwoniella heveanensis",0.190588616751569,0.0786092087589115,0.307147807101805,0.000789557107751453
"Kwoniella bestiolae",0.285227305827951,0.156343749501457,0.415118424619077,1.62265281826591e-05
"Kwoniella dejecticola",-0.424998298983902,-0.528052109623826,-0.320676138913148,2.39859658017684e-15
"Kwoniella pini",-0.265911954914902,-0.404013811862182,-0.12966446401695,0.000149536258241373
"Kwoniella mangrovensis",0.508293598432198,0.261855078279757,0.891073979808439,1.06705342578709e-16
"Cryptococcus wingfieldii",0.76894339796984,0.621819804732636,0.917407245987347,5.28263978874391e-24
"Cryptococcus amylolentus",-0.324578385795398,-0.977405810091424,-0.141448332976948,4.82771116061599e-09
"Cryptococcus gattii VGII",-0.127946000223278,-0.327332979736576,0.00734047878600042,0.0672547631305881
"Cryptococcus gattii VGIII",-0.00180139138871039,-0.0507023829454003,0.0478270176622982,0.937740501711989
"Cryptococcus gattii VGIV",-1.61387913791847,-1.91069883368112,-1.31140143771524,3.14589612701575e-33
"Cryptococcus gattii VGI",-0.11758468016696,-0.144018246428991,-0.0944942312178563,7.67048412432253e-30
"Cryptococcus depauperatus",0.208663737249198,0.115092301856199,0.302823546626774,1.79139086409918e-05
"Cryptococcus neoformans",-0.839914853238648,-0.950286665266272,-0.729238481965152,5.26906656754562e-44
"Sphaerobolus stellatus",0.0166284972049212,-0.0371753733264472,0.0710349594434203,0.542438576089469
"Punctularia strigosozonata",-0.35556901662334,-0.467806118508733,-0.244110085275603,6.08565806023794e-10
"Gloeophyllum trabeum",-0.494649682719178,-0.573089509373585,-0.414985572673503,4.05965932148887e-31
"Neolentinus lepideus",0.25985211510222,0.188541933656189,0.328845373112459,1.60722539348714e-12
"Sistotremastrum niveocremeum",-0.222820965610567,-0.370248701382542,-0.0760460463569368,0.00300105572040873
"Sistotremastrum suecicum",0.148309342987526,0.0390928267045865,0.255406140378613,0.00733259954759128
"Serendipita vermifera",0.28098738314175,0.19989386388334,0.360847188865492,1.18948806148031e-11
"Serendipita indica",0.0962110393424267,0.0194256559166915,0.173329104125592,0.0139971997573969
"Exidia glandulosa",-0.155960308125986,-0.224315775972124,-0.0879743756872185,5.17748807609741e-06
"Schizopora paradoxa",-0.0500160533346589,-0.158193913479208,0.0590432603096239,0.367768792489674
"Fomitiporia mediterranea",-0.167967074028767,-0.249292950699474,-0.0867806835594886,5.27245752021029e-05
"Pyrrhoderma noxium",-0.56354265590797,-0.654479507064756,-0.471767511438476,1.43740197323285e-30
"Botryobasidium botryosum",-0.0649195562696014,-0.130676022358146,0.00206235278749837,0.0586439619654857
"Rhizoctonia solani",-0.143401181179861,-0.180242253419748,-0.105768734398378,1.94297180229646e-13
"Peniophora sp. CONT",0.0520607973504095,-0.0148555248221683,0.118169778433684,0.126894786915226
"Stereum hirsutum",-0.573669437799277,-0.656376329550056,-0.493393321401631,5.27953370604731e-41
"Heterobasidion irregulare",-0.0836806507174488,-0.192716462063301,0.0235583005345907,0.127009444265657
"Phlebia centrifuga",0.290607754532287,0.207553146691635,0.375499945263957,9.97844240790014e-12
"Gelatoporia subvermispora",-0.0473626911991603,-0.138532208197062,0.0441278965651478,0.307667526744917
"Fomitopsis pinicola",0.358055672536032,0.270099314911881,0.444883547446444,3.78774685690431e-15
"Daedalea quercina",0.0242600162079899,-0.0600448997887898,0.107784861565571,0.572068043014977
"Grifola frondosa",0.012245962764464,-0.0915193462320439,0.117303995851253,0.817375330776034
"Postia placenta",-0.156092304980799,-0.243256414912609,-0.069504931504122,0.000426448719373041
"Phlebiopsis gigantea",-0.00582589018873199,-0.0695654990671383,0.0586475584704979,0.865778120363947
"Phanerochaete carnosa",-0.361433657828784,-0.425711545529727,-0.297323867542237,1.70011686719142e-27
"Phanerochaete chrysosporium",-0.0383925660789087,-0.127939054899536,0.0509504384530029,0.39568387656416
"Wolfiporia cocos",-0.785164390982194,-0.877100254359428,-0.691421226299891,2.36307789166613e-51
"Laetiporus sulphureus",0.292762930269795,0.234667314596149,0.350643115217085,1.23213311425714e-21
"Ganoderma sinense",0.0231821076066411,-0.0466789078758858,0.0925862454990113,0.508147555236674
"Dichomitus squalens",0.221404555753562,0.133074523153633,0.308979207924221,1.00796605020202e-06
"Trametes pubescens",-0.0964153982295819,-0.176186441257695,-0.0174685252712836,0.0169712062231306
"Trametes coccinea",-0.212255712731142,-0.297376533984766,-0.127693324985251,1.13171365368985e-06
"Trametes cinnabarina",-0.0449587117849343,-0.137607470575828,0.0475840468343336,0.348120121620018
"Trametes versicolor",0.248808807817954,0.154318898252676,0.342359085977002,1.91506003222553e-07
"Jaapia argillacea",0.0927688261199374,0.0117901866593309,0.173717166315678,0.0244844596213499
"Plicaturopsis crispa",-0.182301220759024,-0.266103704690364,-0.0974997368504668,2.51418936479896e-05
"Piloderma croceum",0.267809202912159,0.189682137826297,0.346892207338877,1.22879584567069e-11
"Fibularhizoctonia sp. CBS 109695",-0.18243802277516,-0.242328756843805,-0.121936113522668,9.58249072137176e-09
"Serpula lacrymans",-0.0622902073403623,-0.0786948153315499,-0.0463407817237873,1.96570188032033e-14
"Coniophora puteana",0.0652511199375176,-0.00752891800708312,0.137527942267005,0.078117708439745
"Hydnomerulius pinastri",-0.35329224182184,-0.436326953997922,-0.269219348026285,9.72167612398649e-16
"Paxillus involutus",0.0444331588041857,-0.0303260341508592,0.119058562879525,0.243340846402135
"Paxillus rubicundulus",0.162365336316754,0.0932053716716865,0.231421450966556,5.15483708376509e-06
"Pisolithus tinctorius",-0.108710911606463,-0.186770436392747,-0.0312346607808566,0.00598185765826893
"Pisolithus microcarpus",0.0081484202430843,-0.0782885629712908,0.0935619441152223,0.853333648651883
"Scleroderma citrinum",0.152222595333341,0.0777773939071494,0.22602598306949,6.30448823196078e-05
"Suillus luteus",0.381371347984269,0.29602686216119,0.467230746340071,1.11650415103866e-17
"Rhizopogon vinicolor",-0.0220965717962681,-0.141026098991255,0.0961059996766472,0.703703432206709
"Rhizopogon vesiculosus",-0.435920038750556,-0.569731124822397,-0.301254424436432,2.33511175106519e-10
