"","Fusobacterium_nucleatum","Parvimonas_micra","Gemella_morbillorum","Anaerostipes_hadrus","Pseudobutyrivibrio_xylanivorans","Butyrivibrio_proteoclasticus","Roseburia_intestinalis","Dialister_pneumosintes","Lactococcus_garvieae","Brachyspira_pilosicoli","Romboutsia_ilealis","Porphyromonas_asaccharolytica","Eubacterium_eligens","Clostridium_beijerinckii","Fusobacterium_periodonticum","Streptococcus_anginosus","Bifidobacterium_catenulatum","Lactobacillus_ruminis","Bifidobacterium_angulatum","Streptococcus_salivarius","Bifidobacterium_pseudocatenulatum","Streptococcus_equinus","Streptococcus_milleri","Bifidobacterium_bifidum","Prevotella_intermedia","Streptococcus_thermophilus","Bifidobacterium_adolescentis","Adlercreutzia_equolifaciens","Ruminococcus_bicirculans","Bifidobacterium_longum","Escherichia_coli"
"Mean",100,83.1801564941279,41.9869010630371,43.1686005110987,28.0212828147118,26.4138448104353,25.8799480685273,31.1563576513141,9.47271478452037,18.8570789497282,39.4084521767224,10.6701906122227,18.3161365733205,13.0301749309433,46.0302578492897,32.3523478714305,7.09092516211035,26.5886271949204,13.2134695935182,32.2342329776989,17.6846627276539,21.8966337743699,25.858432265029,12.7178554230283,2.92105230402677,19.7711778001799,37.5072196378209,9.68380499964944,5.16943639361538,12.3724591746504,14.3909428492655
"CRC.1",100,57.270579833142,17.6513563469383,32.4263386124411,12.7477471299023,11.929537230169,13.9047685883172,8.77266781417945,5.16020636852934,11.219048818843,40.6821778776842,4.54290619579067,5.61006752549754,3.27850384419593,21.5047890790872,12.7477113230309,7.54530818252301,11.7499501124702,9.14838789013586,23.8615360047337,8.08813935559264,15.4491535527977,12.0030321137465,10.4385929642335,3.4444691183811,8.54440031101206,29.1886720463762,0,0.460467001512761,2.68368225367261,0.168724873567763
"CRC.2",100,81.6824362489989,45.9884668869962,41.8043009487802,27.7325257638738,29.6893843131398,29.4450509942646,32.6304319358945,13.5808844660799,22.2664226330057,39.9203703457711,16.3507898161086,19.7982574226119,18.9238010920231,52.7464269934357,39.9330449077531,9.66775022026173,28.7091281681447,23.6562316533165,39.1769581477645,22.6838060469549,25.4981365584734,28.237159063433,17.1912731212482,0,21.8512680690491,39.4996908237669,15.6384691779723,10.2467793869282,14.3576699581545,22.0315889141897
"CRC.3",100,91.5297009657856,43.068829962113,47.5595404386611,32.2006130494615,25.9404973271213,24.4173642814082,34.9096872548722,5.41562978656871,16.5049068783527,38.4501230401712,5.10126271147337,19.6400027736621,8.10106000128023,43.7664136116577,27.7776357131271,3.75629808431797,27.6476702490026,1.17628744461603,25.6490007583582,13.8348644215428,19.0066253496335,26.3488738048446,7.69589891495201,6.44151348047166,19.9777593363853,37.0962675532494,4.66142602665816,0,12.3131399255147,8.39568976203483
"CRC.4",100,81.6824362489989,45.9884668869962,41.8043009487802,27.7325257638738,29.6893843131398,29.4450509942646,32.6304319358945,13.5808844660799,22.2664226330057,39.9203703457711,16.3507898161086,19.7982574226119,18.9238010920231,52.7464269934357,39.9330449077531,9.66775022026173,28.7091281681447,23.6562316533165,39.1769581477645,22.6838060469549,25.4981365584734,28.237159063433,17.1912731212482,0,21.8512680690491,39.4996908237669,15.6384691779723,10.2467793869282,14.3576699581545,22.0315889141897
"CRC.5",100,91.5297009657856,43.068829962113,47.5595404386611,32.2006130494615,25.9404973271213,24.4173642814082,34.9096872548722,5.41562978656871,16.5049068783527,38.4501230401712,5.10126271147337,19.6400027736621,8.10106000128023,43.7664136116577,27.7776357131271,3.75629808431797,27.6476702490026,1.17628744461603,25.6490007583582,13.8348644215428,19.0066253496335,26.3488738048446,7.69589891495201,6.44151348047166,19.9777593363853,37.0962675532494,4.66142602665816,0,12.3131399255147,8.39568976203483
"CRC.6",100,81.6824362489989,45.9884668869962,41.8043009487802,27.7325257638738,29.6893843131398,29.4450509942646,32.6304319358945,13.5808844660799,22.2664226330057,39.9203703457711,16.3507898161086,19.7982574226119,18.9238010920231,52.7464269934357,39.9330449077531,9.66775022026173,28.7091281681447,23.6562316533165,39.1769581477645,22.6838060469549,25.4981365584734,28.237159063433,17.1912731212482,0,21.8512680690491,39.4996908237669,15.6384691779723,10.2467793869282,14.3576699581545,22.0315889141897
"CRC.7",100,91.5297009657856,43.068829962113,47.5595404386611,32.2006130494615,25.9404973271213,24.4173642814082,34.9096872548722,5.41562978656871,16.5049068783527,38.4501230401712,5.10126271147337,19.6400027736621,8.10106000128023,43.7664136116577,27.7776357131271,3.75629808431797,27.6476702490026,1.17628744461603,25.6490007583582,13.8348644215428,19.0066253496335,26.3488738048446,7.69589891495201,6.44151348047166,19.9777593363853,37.0962675532494,4.66142602665816,0,12.3131399255147,8.39568976203483
"CRC.8",100,81.6824362489989,45.9884668869962,41.8043009487802,27.7325257638738,29.6893843131398,29.4450509942646,32.6304319358945,13.5808844660799,22.2664226330057,39.9203703457711,16.3507898161086,19.7982574226119,18.9238010920231,52.7464269934357,39.9330449077531,9.66775022026173,28.7091281681447,23.6562316533165,39.1769581477645,22.6838060469549,25.4981365584734,28.237159063433,17.1912731212482,0,21.8512680690491,39.4996908237669,15.6384691779723,10.2467793869282,14.3576699581545,22.0315889141897
"CRC.9",100,91.5297009657856,43.068829962113,47.5595404386611,32.2006130494615,25.9404973271213,24.4173642814082,34.9096872548722,5.41562978656871,16.5049068783527,38.4501230401712,5.10126271147337,19.6400027736621,8.10106000128023,43.7664136116577,27.7776357131271,3.75629808431797,27.6476702490026,1.17628744461603,25.6490007583582,13.8348644215428,19.0066253496335,26.3488738048446,7.69589891495201,6.44151348047166,19.9777593363853,37.0962675532494,4.66142602665816,0,12.3131399255147,8.39568976203483
