"","Bacteroidetes","Firmicutes","Actinobacteria","Proteobacteria","Verrucomicrobia","Cohort","Stage","SampleName"
"SID31398",5.57131358508922,89.7960232925273,2.82634116691712,0.954745693918687,0.566525003877423,"2015_FengQ","adenoma","SID31398"
"SID530867",53.5306377877957,40.5143619904938,3.17085333372036,1.77074137993108,0.647859787861922,"2015_FengQ","adenoma","SID530867"
"SID530028",56.7411570026566,35.786124391917,5.15138399494432,1.34320037646572,0.714029511086742,"2015_FengQ","adenoma","SID530028"
"SID31501",9.40997558450514,82.9737742849113,3.00701825539878,4.45447750549907,0.00962194955899128,"2015_FengQ","adenoma","SID31501"
"SID530142",6.09985530914482,84.7822210232461,6.73626888473569,1.86244479963192,0.0266045810357747,"2015_FengQ","adenoma","SID530142"
"SID530168",21.6426238741538,68.9457867907817,6.1867826847858,1.67027595616578,1.25766100994289,"2015_FengQ","adenoma","SID530168"
"SID530558",37.2653523574761,52.8658052785528,3.99658214022517,1.48525531770822,4.16444624203949,"2015_FengQ","adenoma","SID530558"
"SID531663",49.8405697661988,39.5744577502259,2.59523032379509,1.99371628023626,5.68018349973803,"2015_FengQ","adenoma","SID531663"
"SID31449",5.30703590230736,84.062223071144,9.44201749163067,0.550509414482952,0.499968968381473,"2015_FengQ","adenoma","SID31449"
"SID532832",33.1755194574291,55.5523735434006,9.47876461027239,1.40625106439215,0.0217170058870252,"2015_FengQ","adenoma","SID532832"
"SID530623",40.4722700604047,48.173568756563,7.74345258993127,1.91288630679248,1.29401569074795,"2015_FengQ","adenoma","SID530623"
"SID530002",0.768884946506495,85.9970117192609,11.0925086448924,1.51438368759465,0.196674473781097,"2015_FengQ","adenoma","SID530002"
"SID530172",0.932935708047967,82.4784922188595,13.784488450762,1.69652728966136,0.712932358197742,"2015_FengQ","adenoma","SID530172"
"SID530039",1.23975378465698,81.4308678301901,16.0671760178501,0.938546401550642,0.0155374174169749,"2015_FengQ","adenoma","SID530039"
"SID31282",9.77462510445707,72.2482823859642,15.0386994856215,1.66080323158513,0.966308754936906,"2015_FengQ","adenoma","SID31282"
"SID31275",39.6022650561269,42.1267382816402,4.24657459603815,8.54401790152346,4.79789647412398,"2015_FengQ","adenoma","SID31275"
"SID530185",38.5541915227322,41.7129575725673,2.74852233401269,16.5074932659916,0.0635584721310385,"2015_FengQ","adenoma","SID530185"
"SID31233",1.22926728277004,78.6432592731908,18.5132267334621,1.19858415289751,0.0310455290442493,"2015_FengQ","adenoma","SID31233"
"SID530697",28.9929507405633,49.4425514897157,9.35231577786209,1.11727398126231,10.8958921952701,"2015_FengQ","adenoma","SID530697"
"SID530297",3.91841150887289,74.2277589424284,18.1707905894021,1.26651539880434,2.16186287036378,"2015_FengQ","adenoma","SID530297"
"SID530743",28.9917667431686,45.9405138418672,2.78332572810628,3.99803434131634,17.7613925697452,"2015_FengQ","adenoma","SID530743"
"SID530398",2.66369512978896,70.4358454482979,22.4664514103378,0.93056697375301,3.28417505270319,"2015_FengQ","adenoma","SID530398"
"SID31137",2.81599834696296,69.9278673657795,25.5444983724927,0.455153179160684,1.13228373931233,"2015_FengQ","adenoma","SID31137"
"SID530600",30.2863017941909,41.9157652810037,20.0119683450912,5.31160891001672,1.789912291593,"2015_FengQ","adenoma","SID530600"
"SID31431",22.4520583823299,47.4415478623623,18.2267375031099,5.39404871002722,6.13948207936663,"2015_FengQ","adenoma","SID31431"
"SID530262",8.98892810423401,57.4370221855826,24.3482431815363,2.2941573911885,6.52492852453245,"2015_FengQ","adenoma","SID530262"
"SID530450",9.73648103623335,52.6471459169366,35.0476312640127,0.939958607754492,1.4346009986122,"2015_FengQ","adenoma","SID530450"
"SID31477",3.61260904529633,58.4991397677922,35.5423419950259,1.594392899192,0.27500097586178,"2015_FengQ","adenoma","SID31477"
"SID31455",14.6324883614903,45.7559198402141,20.8735019222714,18.4065056534869,0.0547138099953868,"2015_FengQ","adenoma","SID31455"
"SID31256",1.18618864311681,58.5795443494319,37.8483231053113,1.05801218498865,1.11441718079335,"2015_FengQ","adenoma","SID31256"
"SID31582",0.639551552743551,54.2394288353007,42.7590259905564,1.93847678136928,0.0308167941061798,"2015_FengQ","adenoma","SID31582"
"SID530018",0.174585905333052,49.8393258649783,49.3730923352503,0.45210225923214,0.00910547316897866,"2015_FengQ","adenoma","SID530018"
"SID530054",11.1401701677453,28.7985443092068,56.2542702505332,1.16359427777578,2.41109534359997,"2015_FengQ","adenoma","SID530054"
"SID530348",0.180651080330337,36.0981259422055,63.1932588548754,0.372609850068958,0.0989082885472143,"2015_FengQ","adenoma","SID530348"
"SID530026",1.23542151904409,34.3886520371268,62.4994840735277,1.59311867945595,0.042430504704182,"2015_FengQ","adenoma","SID530026"
"SID530041",6.84421108906325,22.6216161664167,22.4012351323705,2.4743052912067,45.0584488226419,"2015_FengQ","adenoma","SID530041"
"SID31877",65.9156202095483,31.341733443561,1.2855523924511,1.30787283776994,0.0322190148998345,"2015_FengQ","CRC","SID31877"
"SID531469",45.8085540683562,49.7809446454503,0.879530863655504,3.2671876631856,0.0203555841154601,"2015_FengQ","CRC","SID531469"
"SID531361",47.0341773894229,48.4640308226166,1.41746244670819,2.63697096071952,0.105557319707373,"2015_FengQ","CRC","SID531361"
"SID31880",70.5868099150405,23.8752221954656,1.9469796222098,3.32015928802438,0.102471763166195,"2015_FengQ","CRC","SID31880"
"SID31874",67.7641211346098,25.2772071099743,4.59073232272084,1.5712791414327,0.120182639417359,"2015_FengQ","CRC","SID31874"
