"","Mean","CRC.1","CRC.2","CRC.3","CRC.4","CRC.5","CRC.6","CRC.7","CRC.8","CRC.9","CRC.10","CRC.1.1","CRC.1.2","CRC.2.1","CRC.3.1","CRC.4.1","CRC.5.1","CRC.6.1","CRC.7.1","CRC.8.1","CRC.9.1","CRC.10.1","CRC.2.2","CRC.1.3","CRC.2.3","CRC.3.2","CRC.4.2","CRC.5.2","CRC.6.2","CRC.7.2","CRC.8.2","CRC.9.2","CRC.10.2","CRC.3.3","CRC.1.4","CRC.2.4","CRC.3.4","CRC.4.3","CRC.5.3","CRC.6.3","CRC.7.3","CRC.8.3","CRC.9.3","CRC.10.3","CRC.4.4","CRC.1.5","CRC.2.5","CRC.3.5","CRC.4.5","CRC.5.4","CRC.6.4","CRC.7.4","CRC.8.4","CRC.9.4","CRC.10.4","CRC.5.5","CRC.1.6","CRC.2.6","CRC.3.6","CRC.4.6","CRC.5.6","CRC.6.5","CRC.7.5","CRC.8.5","CRC.9.5","CRC.10.5","CRC.6.6","CRC.1.7","CRC.2.7","CRC.3.7","CRC.4.7","CRC.5.7","CRC.6.7","CRC.7.6","CRC.8.6","CRC.9.6","CRC.10.6","CRC.7.7","CRC.1.8","CRC.2.8","CRC.3.8","CRC.4.8","CRC.5.8","CRC.6.8","CRC.7.8","CRC.8.7","CRC.9.7","CRC.10.7","CRC.8.8","CRC.1.9","CRC.2.9","CRC.3.9","CRC.4.9","CRC.5.9","CRC.6.9","CRC.7.9","CRC.8.9","CRC.9.8","CRC.10.8","CRC.9.9","CRC.1.10","CRC.2.10","CRC.3.10","CRC.4.10","CRC.5.10","CRC.6.10","CRC.7.10","CRC.8.10","CRC.9.10","CRC.10.9","CRC.10.10","Rank"
"Rhizoctonia_solani",17.8691066876841,28.7484919192472,11.4848194208093,19.9370481951883,11.4848194208093,10.1181853297883,33.7803934000636,10.5383941272093,6.20110050339085,19.9370481951883,28.7484919192472,16.5195563025321,28.7484919192472,11.4848194208093,19.9370481951883,11.4848194208093,10.1181853297883,33.7803934000636,10.5383941272093,6.20110050339085,19.9370481951883,28.7484919192472,8.05252407917716,28.7484919192472,11.4848194208093,19.9370481951883,11.4848194208093,10.1181853297883,33.7803934000636,10.5383941272093,6.20110050339085,19.9370481951883,28.7484919192472,16.5195563025321,28.7484919192472,11.4848194208093,19.9370481951883,11.4848194208093,10.1181853297883,33.7803934000636,10.5383941272093,6.20110050339085,19.9370481951883,28.7484919192472,20.8376778832996,28.7484919192472,11.4848194208093,19.9370481951883,11.4848194208093,10.1181853297883,33.7803934000636,10.5383941272093,6.20110050339085,19.9370481951883,28.7484919192472,12.7936294311971,28.7484919192472,11.4848194208093,19.9370481951883,11.4848194208093,10.1181853297883,33.7803934000636,10.5383941272093,6.20110050339085,19.9370481951883,28.7484919192472,16.8423932906903,28.7484919192472,11.4848194208093,19.9370481951883,11.4848194208093,10.1181853297883,33.7803934000636,10.5383941272093,6.20110050339085,19.9370481951883,28.7484919192472,20.8376778832996,28.7484919192472,11.4848194208093,19.9370481951883,11.4848194208093,10.1181853297883,33.7803934000636,10.5383941272093,6.20110050339085,19.9370481951883,28.7484919192472,16.5195563025321,28.7484919192472,11.4848194208093,19.9370481951883,11.4848194208093,10.1181853297883,33.7803934000636,10.5383941272093,6.20110050339085,19.9370481951883,28.7484919192472,16.0489942379398,28.7484919192472,11.4848194208093,19.9370481951883,11.4848194208093,10.1181853297883,33.7803934000636,10.5383941272093,6.20110050339085,19.9370481951883,28.7484919192472,10.8422456226373,72
"Peniophora_sp_CONT",6.77567965738405,6.89315063231079,6.48080403997536,5.03659536296531,6.48080403997536,3.85782118151304,6.34216235178048,3.2899374026838,8.82385076676285,5.03659536296531,6.89315063231079,11.6799865058516,6.89315063231079,6.48080403997536,5.03659536296531,6.48080403997536,3.85782118151304,6.34216235178048,3.2899374026838,8.82385076676285,5.03659536296531,6.89315063231079,17.9586377359999,6.89315063231079,6.48080403997536,5.03659536296531,6.48080403997536,3.85782118151304,6.34216235178048,3.2899374026838,8.82385076676285,5.03659536296531,6.89315063231079,11.6799865058516,6.89315063231079,6.48080403997536,5.03659536296531,6.48080403997536,3.85782118151304,6.34216235178048,3.2899374026838,8.82385076676285,5.03659536296531,6.89315063231079,18.204158908842,6.89315063231079,6.48080403997536,5.03659536296531,6.48080403997536,3.85782118151304,6.34216235178048,3.2899374026838,8.82385076676285,5.03659536296531,6.89315063231079,7.32899297021094,6.89315063231079,6.48080403997536,5.03659536296531,6.48080403997536,3.85782118151304,6.34216235178048,3.2899374026838,8.82385076676285,5.03659536296531,6.89315063231079,15.8886018350233,6.89315063231079,6.48080403997536,5.03659536296531,6.48080403997536,3.85782118151304,6.34216235178048,3.2899374026838,8.82385076676285,5.03659536296531,6.89315063231079,18.204158908842,6.89315063231079,6.48080403997536,5.03659536296531,6.48080403997536,3.85782118151304,6.34216235178048,3.2899374026838,8.82385076676285,5.03659536296531,6.89315063231079,11.6799865058516,6.89315063231079,6.48080403997536,5.03659536296531,6.48080403997536,3.85782118151304,6.34216235178048,3.2899374026838,8.82385076676285,5.03659536296531,6.89315063231079,19.5132458873545,6.89315063231079,6.48080403997536,5.03659536296531,6.48080403997536,3.85782118151304,6.34216235178048,3.2899374026838,8.82385076676285,5.03659536296531,6.89315063231079,21.8382888159877,566
"Phlebia_centrifuga",12.4088902379649,19.9712363848539,10.0490170132526,15.1233322930612,10.0490170132526,7.26942650130861,12.3868402400109,7.64724744877185,4.83139165242843,15.1233322930612,19.9712363848539,8.44925620972855,19.9712363848539,10.0490170132526,15.1233322930612,10.0490170132526,7.26942650130861,12.3868402400109,7.64724744877185,4.83139165242843,15.1233322930612,19.9712363848539,15.6892235549274,19.9712363848539,10.0490170132526,15.1233322930612,10.0490170132526,7.26942650130861,12.3868402400109,7.64724744877185,4.83139165242843,15.1233322930612,19.9712363848539,8.44925620972855,19.9712363848539,10.0490170132526,15.1233322930612,10.0490170132526,7.26942650130861,12.3868402400109,7.64724744877185,4.83139165242843,15.1233322930612,19.9712363848539,11.7100084260346,19.9712363848539,10.0490170132526,15.1233322930612,10.0490170132526,7.26942650130861,12.3868402400109,7.64724744877185,4.83139165242843,15.1233322930612,19.9712363848539,18.7480593349848,19.9712363848539,10.0490170132526,15.1233322930612,10.0490170132526,7.26942650130861,12.3868402400109,7.64724744877185,4.83139165242843,15.1233322930612,19.9712363848539,19.3749765404297,19.9712363848539,10.0490170132526,15.1233322930612,10.0490170132526,7.26942650130861,12.3868402400109,7.64724744877185,4.83139165242843,15.1233322930612,19.9712363848539,11.7100084260346,19.9712363848539,10.0490170132526,15.1233322930612,10.0490170132526,7.26942650130861,12.3868402400109,7.64724744877185,4.83139165242843,15.1233322930612,19.9712363848539,8.44925620972855,19.9712363848539,10.0490170132526,15.1233322930612,10.0490170132526,7.26942650130861,12.3868402400109,7.64724744877185,4.83139165242843,15.1233322930612,19.9712363848539,18.6155596703117,19.9712363848539,10.0490170132526,15.1233322930612,10.0490170132526,7.26942650130861,12.3868402400109,7.64724744877185,4.83139165242843,15.1233322930612,19.9712363848539,19.5615493456775,333
"Gelatoporia_subvermispora",14.6342673873753,18.6962390491443,3.35904703340917,38.7926547417202,3.35904703340917,7.77688145523717,5.18361949447768,5.89146767317166,6.22965636402066,38.7926547417202,18.6962390491443,12.002300681136,18.6962390491443,3.35904703340917,38.7926547417202,3.35904703340917,7.77688145523717,5.18361949447768,5.89146767317166,6.22965636402066,38.7926547417202,18.6962390491443,14.6647471028145,18.6962390491443,3.35904703340917,38.7926547417202,3.35904703340917,7.77688145523717,5.18361949447768,5.89146767317166,6.22965636402066,38.7926547417202,18.6962390491443,12.002300681136,18.6962390491443,3.35904703340917,38.7926547417202,3.35904703340917,7.77688145523717,5.18361949447768,5.89146767317166,6.22965636402066,38.7926547417202,18.6962390491443,15.9897883763468,18.6962390491443,3.35904703340917,38.7926547417202,3.35904703340917,7.77688145523717,5.18361949447768,5.89146767317166,6.22965636402066,38.7926547417202,18.6962390491443,17.2004891070196,18.6962390491443,3.35904703340917,38.7926547417202,3.35904703340917,7.77688145523717,5.18361949447768,5.89146767317166,6.22965636402066,38.7926547417202,18.6962390491443,14.0473279723622,18.6962390491443,3.35904703340917,38.7926547417202,3.35904703340917,7.77688145523717,5.18361949447768,5.89146767317166,6.22965636402066,38.7926547417202,18.6962390491443,15.9897883763468,18.6962390491443,3.35904703340917,38.7926547417202,3.35904703340917,7.77688145523717,5.18361949447768,5.89146767317166,6.22965636402066,38.7926547417202,18.6962390491443,12.002300681136,18.6962390491443,3.35904703340917,38.7926547417202,3.35904703340917,7.77688145523717,5.18361949447768,5.89146767317166,6.22965636402066,38.7926547417202,18.6962390491443,19.083260457892,18.6962390491443,3.35904703340917,38.7926547417202,3.35904703340917,7.77688145523717,5.18361949447768,5.89146767317166,6.22965636402066,38.7926547417202,18.6962390491443,9.01204282054834,170
"Postia_placenta",11.8687334624445,11.9534300804956,6.28666125063484,17.0907747002451,6.28666125063484,7.61657488723487,28.4332627875272,8.89561110375197,3.90863784050728,17.0907747002451,11.9534300804956,6.91540123132892,11.9534300804956,6.28666125063484,17.0907747002451,6.28666125063484,7.61657488723487,28.4332627875272,8.89561110375197,3.90863784050728,17.0907747002451,11.9534300804956,12.7896895070743,11.9534300804956,6.28666125063484,17.0907747002451,6.28666125063484,7.61657488723487,28.4332627875272,8.89561110375197,3.90863784050728,17.0907747002451,11.9534300804956,6.91540123132892,11.9534300804956,6.28666125063484,17.0907747002451,6.28666125063484,7.61657488723487,28.4332627875272,8.89561110375197,3.90863784050728,17.0907747002451,11.9534300804956,11.1951527595482,11.9534300804956,6.28666125063484,17.0907747002451,6.28666125063484,7.61657488723487,28.4332627875272,8.89561110375197,3.90863784050728,17.0907747002451,11.9534300804956,15.8930327641331,11.9534300804956,6.28666125063484,17.0907747002451,6.28666125063484,7.61657488723487,28.4332627875272,8.89561110375197,3.90863784050728,17.0907747002451,11.9534300804956,13.3771024581661,11.9534300804956,6.28666125063484,17.0907747002451,6.28666125063484,7.61657488723487,28.4332627875272,8.89561110375197,3.90863784050728,17.0907747002451,11.9534300804956,11.1951527595482,11.9534300804956,6.28666125063484,17.0907747002451,6.28666125063484,7.61657488723487,28.4332627875272,8.89561110375197,3.90863784050728,17.0907747002451,11.9534300804956,6.91540123132892,11.9534300804956,6.28666125063484,17.0907747002451,6.28666125063484,7.61657488723487,28.4332627875272,8.89561110375197,3.90863784050728,17.0907747002451,11.9534300804956,15.2100163933094,11.9534300804956,6.28666125063484,17.0907747002451,6.28666125063484,7.61657488723487,28.4332627875272,8.89561110375197,3.90863784050728,17.0907747002451,11.9534300804956,9.99614371540186,379
"Laetiporus_sulphureus",12.9584933430422,23.25335545896,6.48080403997536,16.8985964371766,6.48080403997536,3.72675001670594,14.3132010071341,7.64724744877185,9.3045983137188,16.8985964371766,23.25335545896,10.4624614929398,23.25335545896,6.48080403997536,16.8985964371766,6.48080403997536,3.72675001670594,14.3132010071341,7.64724744877185,9.3045983137188,16.8985964371766,23.25335545896,17.0355412716479,23.25335545896,6.48080403997536,16.8985964371766,6.48080403997536,3.72675001670594,14.3132010071341,7.64724744877185,9.3045983137188,16.8985964371766,23.25335545896,10.4624614929398,23.25335545896,6.48080403997536,16.8985964371766,6.48080403997536,3.72675001670594,14.3132010071341,7.64724744877185,9.3045983137188,16.8985964371766,23.25335545896,17.8772744836008,23.25335545896,6.48080403997536,16.8985964371766,6.48080403997536,3.72675001670594,14.3132010071341,7.64724744877185,9.3045983137188,16.8985964371766,23.25335545896,15.2613781577598,23.25335545896,6.48080403997536,16.8985964371766,6.48080403997536,3.72675001670594,14.3132010071341,7.64724744877185,9.3045983137188,16.8985964371766,23.25335545896,10.7239762846805,23.25335545896,6.48080403997536,16.8985964371766,6.48080403997536,3.72675001670594,14.3132010071341,7.64724744877185,9.3045983137188,16.8985964371766,23.25335545896,17.8772744836008,23.25335545896,6.48080403997536,16.8985964371766,6.48080403997536,3.72675001670594,14.3132010071341,7.64724744877185,9.3045983137188,16.8985964371766,23.25335545896,10.4624614929398,23.25335545896,6.48080403997536,16.8985964371766,6.48080403997536,3.72675001670594,14.3132010071341,7.64724744877185,9.3045983137188,16.8985964371766,23.25335545896,15.9449323383383,23.25335545896,6.48080403997536,16.8985964371766,6.48080403997536,3.72675001670594,14.3132010071341,7.64724744877185,9.3045983137188,16.8985964371766,23.25335545896,16.7534196506441,300
"Ganoderma_sinense",13.4917440432248,16.2682668334389,4.30262762579144,34.3785878802268,4.30262762579144,2.22597274118768,17.3034561950224,1.41751542189449,1.4963912726431,34.3785878802268,16.2682668334389,14.6139409758858,16.2682668334389,4.30262762579144,34.3785878802268,4.30262762579144,2.22597274118768,17.3034561950224,1.41751542189449,1.4963912726431,34.3785878802268,16.2682668334389,16.0622546027846,16.2682668334389,4.30262762579144,34.3785878802268,4.30262762579144,2.22597274118768,17.3034561950224,1.41751542189449,1.4963912726431,34.3785878802268,16.2682668334389,14.6139409758858,16.2682668334389,4.30262762579144,34.3785878802268,4.30262762579144,2.22597274118768,17.3034561950224,1.41751542189449,1.4963912726431,34.3785878802268,16.2682668334389,19.1945401662402,16.2682668334389,4.30262762579144,34.3785878802268,4.30262762579144,2.22597274118768,17.3034561950224,1.41751542189449,1.4963912726431,34.3785878802268,16.2682668334389,14.5321179068841,16.2682668334389,4.30262762579144,34.3785878802268,4.30262762579144,2.22597274118768,17.3034561950224,1.41751542189449,1.4963912726431,34.3785878802268,16.2682668334389,18.8791268569812,16.2682668334389,4.30262762579144,34.3785878802268,4.30262762579144,2.22597274118768,17.3034561950224,1.41751542189449,1.4963912726431,34.3785878802268,16.2682668334389,19.1945401662402,16.2682668334389,4.30262762579144,34.3785878802268,4.30262762579144,2.22597274118768,17.3034561950224,1.41751542189449,1.4963912726431,34.3785878802268,16.2682668334389,14.6139409758858,16.2682668334389,4.30262762579144,34.3785878802268,4.30262762579144,2.22597274118768,17.3034561950224,1.41751542189449,1.4963912726431,34.3785878802268,16.2682668334389,17.7937026833867,16.2682668334389,4.30262762579144,34.3785878802268,4.30262762579144,2.22597274118768,17.3034561950224,1.41751542189449,1.4963912726431,34.3785878802268,16.2682668334389,11.1707363479282,264
"Dichomitus_squalens",9.79995296328333,8.3971055435741,6.34793126816758,12.2394184524077,6.34793126816758,0.636815100072092,28.8262717463541,3.2486210493886,0.996275706235842,12.2394184524077,8.3971055435741,15.5950764495551,8.3971055435741,6.34793126816758,12.2394184524077,6.34793126816758,0.636815100072092,28.8262717463541,3.2486210493886,0.996275706235842,12.2394184524077,8.3971055435741,25.7149347366365,8.3971055435741,6.34793126816758,12.2394184524077,6.34793126816758,0.636815100072092,28.8262717463541,3.2486210493886,0.996275706235842,12.2394184524077,8.3971055435741,15.5950764495551,8.3971055435741,6.34793126816758,12.2394184524077,6.34793126816758,0.636815100072092,28.8262717463541,3.2486210493886,0.996275706235842,12.2394184524077,8.3971055435741,20.9566602285182,8.3971055435741,6.34793126816758,12.2394184524077,6.34793126816758,0.636815100072092,28.8262717463541,3.2486210493886,0.996275706235842,12.2394184524077,8.3971055435741,23.627917357479,8.3971055435741,6.34793126816758,12.2394184524077,6.34793126816758,0.636815100072092,28.8262717463541,3.2486210493886,0.996275706235842,12.2394184524077,8.3971055435741,24.7075483266167,8.3971055435741,6.34793126816758,12.2394184524077,6.34793126816758,0.636815100072092,28.8262717463541,3.2486210493886,0.996275706235842,12.2394184524077,8.3971055435741,20.9566602285182,8.3971055435741,6.34793126816758,12.2394184524077,6.34793126816758,0.636815100072092,28.8262717463541,3.2486210493886,0.996275706235842,12.2394184524077,8.3971055435741,15.5950764495551,8.3971055435741,6.34793126816758,12.2394184524077,6.34793126816758,0.636815100072092,28.8262717463541,3.2486210493886,0.996275706235842,12.2394184524077,8.3971055435741,17.0580243414108,8.3971055435741,6.34793126816758,12.2394184524077,6.34793126816758,0.636815100072092,28.8262717463541,3.2486210493886,0.996275706235842,12.2394184524077,8.3971055435741,21.4189100898291,500
"Trametes_versicolor",13.1217849048456,22.2016012571769,7.30654602059638,16.3702210783413,7.30654602059638,3.79442315585196,25.2665987754566,5.96185137617681,4.19641642063963,16.3702210783413,22.2016012571769,9.5281513097147,22.2016012571769,7.30654602059638,16.3702210783413,7.30654602059638,3.79442315585196,25.2665987754566,5.96185137617681,4.19641642063963,16.3702210783413,22.2016012571769,13.1783805278602,22.2016012571769,7.30654602059638,16.3702210783413,7.30654602059638,3.79442315585196,25.2665987754566,5.96185137617681,4.19641642063963,16.3702210783413,22.2016012571769,9.5281513097147,22.2016012571769,7.30654602059638,16.3702210783413,7.30654602059638,3.79442315585196,25.2665987754566,5.96185137617681,4.19641642063963,16.3702210783413,22.2016012571769,15.4990812733189,22.2016012571769,7.30654602059638,16.3702210783413,7.30654602059638,3.79442315585196,25.2665987754566,5.96185137617681,4.19641642063963,16.3702210783413,22.2016012571769,19.7259921165216,22.2016012571769,7.30654602059638,16.3702210783413,7.30654602059638,3.79442315585196,25.2665987754566,5.96185137617681,4.19641642063963,16.3702210783413,22.2016012571769,19.1113492062728,22.2016012571769,7.30654602059638,16.3702210783413,7.30654602059638,3.79442315585196,25.2665987754566,5.96185137617681,4.19641642063963,16.3702210783413,22.2016012571769,15.4990812733189,22.2016012571769,7.30654602059638,16.3702210783413,7.30654602059638,3.79442315585196,25.2665987754566,5.96185137617681,4.19641642063963,16.3702210783413,22.2016012571769,9.5281513097147,22.2016012571769,7.30654602059638,16.3702210783413,7.30654602059638,3.79442315585196,25.2665987754566,5.96185137617681,4.19641642063963,16.3702210783413,22.2016012571769,12.1902419080778,22.2016012571769,7.30654602059638,16.3702210783413,7.30654602059638,3.79442315585196,25.2665987754566,5.96185137617681,4.19641642063963,16.3702210783413,22.2016012571769,9.84749489496148,285
"Piloderma_croceum",12.7029842783677,27.5742716059486,6.78800928448168,13.3705598442801,6.78800928448168,5.57576943753577,12.4153991727565,7.12295602814934,3.16765294040362,13.3705598442801,27.5742716059486,16.2284734440771,27.5742716059486,6.78800928448168,13.3705598442801,6.78800928448168,5.57576943753577,12.4153991727565,7.12295602814934,3.16765294040362,13.3705598442801,27.5742716059486,11.9574636672952,27.5742716059486,6.78800928448168,13.3705598442801,6.78800928448168,5.57576943753577,12.4153991727565,7.12295602814934,3.16765294040362,13.3705598442801,27.5742716059486,16.2284734440771,27.5742716059486,6.78800928448168,13.3705598442801,6.78800928448168,5.57576943753577,12.4153991727565,7.12295602814934,3.16765294040362,13.3705598442801,27.5742716059486,14.5805520875337,27.5742716059486,6.78800928448168,13.3705598442801,6.78800928448168,5.57576943753577,12.4153991727565,7.12295602814934,3.16765294040362,13.3705598442801,27.5742716059486,14.9685689002274,27.5742716059486,6.78800928448168,13.3705598442801,6.78800928448168,5.57576943753577,12.4153991727565,7.12295602814934,3.16765294040362,13.3705598442801,27.5742716059486,11.9832060218839,27.5742716059486,6.78800928448168,13.3705598442801,6.78800928448168,5.57576943753577,12.4153991727565,7.12295602814934,3.16765294040362,13.3705598442801,27.5742716059486,14.5805520875337,27.5742716059486,6.78800928448168,13.3705598442801,6.78800928448168,5.57576943753577,12.4153991727565,7.12295602814934,3.16765294040362,13.3705598442801,27.5742716059486,16.2284734440771,27.5742716059486,6.78800928448168,13.3705598442801,6.78800928448168,5.57576943753577,12.4153991727565,7.12295602814934,3.16765294040362,13.3705598442801,27.5742716059486,20.0618001009876,27.5742716059486,6.78800928448168,13.3705598442801,6.78800928448168,5.57576943753577,12.4153991727565,7.12295602814934,3.16765294040362,13.3705598442801,27.5742716059486,23.0361169400974,313
"Fibularhizoctonia_sp_CBS_109695",9.37132823816932,11.532422810473,7.14301886582478,12.1127826081998,7.14301886582478,0.789217982340574,14.4825926768942,5.19317246932356,6.34578222919121,12.1127826081998,11.532422810473,13.1383086849565,11.532422810473,7.14301886582478,12.1127826081998,7.14301886582478,0.789217982340574,14.4825926768942,5.19317246932356,6.34578222919121,12.1127826081998,11.532422810473,16.879813450545,11.532422810473,7.14301886582478,12.1127826081998,7.14301886582478,0.789217982340574,14.4825926768942,5.19317246932356,6.34578222919121,12.1127826081998,11.532422810473,13.1383086849565,11.532422810473,7.14301886582478,12.1127826081998,7.14301886582478,0.789217982340574,14.4825926768942,5.19317246932356,6.34578222919121,12.1127826081998,11.532422810473,15.9482652627486,11.532422810473,7.14301886582478,12.1127826081998,7.14301886582478,0.789217982340574,14.4825926768942,5.19317246932356,6.34578222919121,12.1127826081998,11.532422810473,8.32495872845696,11.532422810473,7.14301886582478,12.1127826081998,7.14301886582478,0.789217982340574,14.4825926768942,5.19317246932356,6.34578222919121,12.1127826081998,11.532422810473,15.7987185966515,11.532422810473,7.14301886582478,12.1127826081998,7.14301886582478,0.789217982340574,14.4825926768942,5.19317246932356,6.34578222919121,12.1127826081998,11.532422810473,15.9482652627486,11.532422810473,7.14301886582478,12.1127826081998,7.14301886582478,0.789217982340574,14.4825926768942,5.19317246932356,6.34578222919121,12.1127826081998,11.532422810473,13.1383086849565,11.532422810473,7.14301886582478,12.1127826081998,7.14301886582478,0.789217982340574,14.4825926768942,5.19317246932356,6.34578222919121,12.1127826081998,11.532422810473,14.196601121749,11.532422810473,7.14301886582478,12.1127826081998,7.14301886582478,0.789217982340574,14.4825926768942,5.19317246932356,6.34578222919121,12.1127826081998,11.532422810473,20.4624184534097,520
"Paxillus_rubicundulus",11.527004783827,18.5334599635685,2.05017049774621,14.4641359374137,2.05017049774621,7.03249797534339,24.6207992010251,4.0794610496436,5.23196870259506,14.4641359374137,18.5334599635685,10.627982421496,18.5334599635685,2.05017049774621,14.4641359374137,2.05017049774621,7.03249797534339,24.6207992010251,4.0794610496436,5.23196870259506,14.4641359374137,18.5334599635685,11.4112623627258,18.5334599635685,2.05017049774621,14.4641359374137,2.05017049774621,7.03249797534339,24.6207992010251,4.0794610496436,5.23196870259506,14.4641359374137,18.5334599635685,10.627982421496,18.5334599635685,2.05017049774621,14.4641359374137,2.05017049774621,7.03249797534339,24.6207992010251,4.0794610496436,5.23196870259506,14.4641359374137,18.5334599635685,20.9092483364317,18.5334599635685,2.05017049774621,14.4641359374137,2.05017049774621,7.03249797534339,24.6207992010251,4.0794610496436,5.23196870259506,14.4641359374137,18.5334599635685,12.1998349944282,18.5334599635685,2.05017049774621,14.4641359374137,2.05017049774621,7.03249797534339,24.6207992010251,4.0794610496436,5.23196870259506,14.4641359374137,18.5334599635685,14.5917533658449,18.5334599635685,2.05017049774621,14.4641359374137,2.05017049774621,7.03249797534339,24.6207992010251,4.0794610496436,5.23196870259506,14.4641359374137,18.5334599635685,20.9092483364317,18.5334599635685,2.05017049774621,14.4641359374137,2.05017049774621,7.03249797534339,24.6207992010251,4.0794610496436,5.23196870259506,14.4641359374137,18.5334599635685,10.627982421496,18.5334599635685,2.05017049774621,14.4641359374137,2.05017049774621,7.03249797534339,24.6207992010251,4.0794610496436,5.23196870259506,14.4641359374137,18.5334599635685,26.6489893275655,18.5334599635685,2.05017049774621,14.4641359374137,2.05017049774621,7.03249797534339,24.6207992010251,4.0794610496436,5.23196870259506,14.4641359374137,18.5334599635685,18.8136449724137,412
"Pisolithus_microcarpus",9.69986086965137,14.1866781586759,6.57524423267216,9.49621124664943,6.57524423267216,5.56707421608783,9.49378415387219,7.68194979263948,9.82622584862206,9.49621124664943,14.1866781586759,11.4033513181311,14.1866781586759,6.57524423267216,9.49621124664943,6.57524423267216,5.56707421608783,9.49378415387219,7.68194979263948,9.82622584862206,9.49621124664943,14.1866781586759,11.3106916118328,14.1866781586759,6.57524423267216,9.49621124664943,6.57524423267216,5.56707421608783,9.49378415387219,7.68194979263948,9.82622584862206,9.49621124664943,14.1866781586759,11.4033513181311,14.1866781586759,6.57524423267216,9.49621124664943,6.57524423267216,5.56707421608783,9.49378415387219,7.68194979263948,9.82622584862206,9.49621124664943,14.1866781586759,17.2763633583356,14.1866781586759,6.57524423267216,9.49621124664943,6.57524423267216,5.56707421608783,9.49378415387219,7.68194979263948,9.82622584862206,9.49621124664943,14.1866781586759,10.073766017724,14.1866781586759,6.57524423267216,9.49621124664943,6.57524423267216,5.56707421608783,9.49378415387219,7.68194979263948,9.82622584862206,9.49621124664943,14.1866781586759,18.6433033507882,14.1866781586759,6.57524423267216,9.49621124664943,6.57524423267216,5.56707421608783,9.49378415387219,7.68194979263948,9.82622584862206,9.49621124664943,14.1866781586759,17.2763633583356,14.1866781586759,6.57524423267216,9.49621124664943,6.57524423267216,5.56707421608783,9.49378415387219,7.68194979263948,9.82622584862206,9.49621124664943,14.1866781586759,11.4033513181311,14.1866781586759,6.57524423267216,9.49621124664943,6.57524423267216,5.56707421608783,9.49378415387219,7.68194979263948,9.82622584862206,9.49621124664943,14.1866781586759,10.5647928427324,14.1866781586759,6.57524423267216,9.49621124664943,6.57524423267216,5.56707421608783,9.49378415387219,7.68194979263948,9.82622584862206,9.49621124664943,14.1866781586759,16.7763482953447,505
"Coprinopsis_cinerea",14.3133541870617,23.7206796721212,3.75898467802562,29.2828591820132,3.75898467802562,5.56362384141083,15.156233544462,4.13006011474939,5.34897136875473,29.2828591820132,23.7206796721212,17.0094012608661,23.7206796721212,3.75898467802562,29.2828591820132,3.75898467802562,5.56362384141083,15.156233544462,4.13006011474939,5.34897136875473,29.2828591820132,23.7206796721212,17.493843368522,23.7206796721212,3.75898467802562,29.2828591820132,3.75898467802562,5.56362384141083,15.156233544462,4.13006011474939,5.34897136875473,29.2828591820132,23.7206796721212,17.0094012608661,23.7206796721212,3.75898467802562,29.2828591820132,3.75898467802562,5.56362384141083,15.156233544462,4.13006011474939,5.34897136875473,29.2828591820132,23.7206796721212,13.0072806201196,23.7206796721212,3.75898467802562,29.2828591820132,3.75898467802562,5.56362384141083,15.156233544462,4.13006011474939,5.34897136875473,29.2828591820132,23.7206796721212,5.89037638772391,23.7206796721212,3.75898467802562,29.2828591820132,3.75898467802562,5.56362384141083,15.156233544462,4.13006011474939,5.34897136875473,29.2828591820132,23.7206796721212,18.5220525794637,23.7206796721212,3.75898467802562,29.2828591820132,3.75898467802562,5.56362384141083,15.156233544462,4.13006011474939,5.34897136875473,29.2828591820132,23.7206796721212,13.0072806201196,23.7206796721212,3.75898467802562,29.2828591820132,3.75898467802562,5.56362384141083,15.156233544462,4.13006011474939,5.34897136875473,29.2828591820132,23.7206796721212,17.0094012608661,23.7206796721212,3.75898467802562,29.2828591820132,3.75898467802562,5.56362384141083,15.156233544462,4.13006011474939,5.34897136875473,29.2828591820132,23.7206796721212,15.4759854912038,23.7206796721212,3.75898467802562,29.2828591820132,3.75898467802562,5.56362384141083,15.156233544462,4.13006011474939,5.34897136875473,29.2828591820132,23.7206796721212,2.80457839006231,190
