"","Median","low-CI","high-CI","p-value"
"Sporisorium reilianum",0.711776537874779,0.656680591875221,0.766847342572331,2.6001939686014e-121
"Dacryopinax primogenitus",0.29624517429989,0.239266720648165,0.353129027889882,3.58631579803001e-24
"Calocera viscosa",0.697167622145386,0.641378233495216,0.752821139387491,3.22712576761012e-124
"Calocera cornea",0.119854250267675,0.0750125952301995,0.164396369504717,1.68131974032881e-07
"Xanthophyllomyces dendrorhous",-0.032987387745669,-0.0846305253251657,0.0191739776661884,0.214199176130629
"Trichosporon asahii",0.708788395327856,0.644194822386954,0.773230438924082,1.44754016732184e-89
"Naematelia encephala",0.202890847700933,0.12096413149915,0.28542070435552,1.22266088124838e-06
"Tremella mesenterica",0.165143223531226,0.109852432550394,0.220408727904791,5.59750483883246e-09
"Kwoniella heveanensis",0.782486926441095,0.704463291272879,0.86276360239134,1.34296613564954e-90
"Kwoniella bestiolae",-0.502655004416579,-0.552913231379071,-0.452298463995947,2.80616121138073e-81
"Kwoniella dejecticola",0.0337915804023318,-0.024959071149891,0.0924691913958984,0.259490415450502
"Kwoniella pini",-0.609341381062775,-0.661628999481926,-0.557335223286675,1.42040144754896e-114
"Kwoniella mangrovensis",0.268759335278343,0.131022411773063,0.394284124103194,0.000112826916987552
"Cryptococcus wingfieldii",0.161024437097855,0.0678301025039803,0.254253050303709,0.000754357347846616
"Cryptococcus amylolentus",0.659452609558802,0.534969086538524,0.802318567640664,3.80077843281154e-26
"Cryptococcus gattii VGII",0.00571376878820866,-0.0994866869271456,0.11751446513968,0.831393483594793
"Cryptococcus gattii VGIII",-1.24855152469912,-1.52012993373259,-1.00180641442699,1.65820713658606e-39
"Cryptococcus gattii VGIV",0.145120981531719,0.0101123207855698,0.276767511620304,0.0364356828344876
"Cryptococcus gattii VGI",-1.41438870892593,-1.54295296620468,-1.09555932618414,9.79961845586417e-34
"Cryptococcus depauperatus",-0.508829028112004,-0.574182917621272,-0.444384906400514,7.45397553945487e-59
"Cryptococcus neoformans",-0.216946720388667,-0.276706060978863,-0.156571255032611,2.37618843686648e-12
"Sphaerobolus stellatus",-0.24301492565192,-0.273341189312496,-0.212827410197514,1.58832635809854e-56
"Punctularia strigosozonata",-0.00211272008015756,-0.0534605349521051,0.0488524744837361,0.936270407952939
"Gloeophyllum trabeum",0.046090705764581,-0.0043722609933158,0.0962978620872581,0.0732502935641455
"Neolentinus lepideus",-0.115441433751311,-0.164478922662527,-0.0666177472151401,3.53944646441911e-06
"Sistotremastrum niveocremeum",-0.29868587671556,-0.379452382974706,-0.220067967698239,4.18243313576544e-14
"Sistotremastrum suecicum",0.313359597595336,0.241287548006745,0.385693064605661,7.22456134534274e-18
"Serendipita vermifera",-0.00940822795426004,-0.0559775936054405,0.0369552998853063,0.689717737486686
"Serendipita indica",-0.139405653129732,-0.197516257560271,-0.0813905903828405,2.72580153138159e-06
"Exidia glandulosa",0.325771358773692,0.283242542116311,0.368207214267995,7.48112847669743e-49
"Schizopora paradoxa",-0.374900758128635,-0.418422223709712,-0.331743032140969,4.24630557645863e-63
"Fomitiporia mediterranea",-0.532486771370852,-0.57303940956838,-0.49190681976308,3.81836279552396e-134
"Pyrrhoderma noxium",-0.268698094313507,-0.320466489808085,-0.216849225335106,2.18224317687459e-24
"Botryobasidium botryosum",0.185082558680793,0.136612804475024,0.233309159456658,9.08215018238017e-14
"Rhizoctonia solani",-0.076273036847383,-0.105599742384583,-0.0470552629419606,3.3674810327952e-07
"Peniophora sp. CONT",0.448710156474493,0.400670253156789,0.496612843117725,7.81792715929981e-70
"Stereum hirsutum",0.0387128699069093,-0.00535124210411907,0.0826869178836893,0.0850902322334507
"Heterobasidion irregulare",0.112867639437568,0.0625323099692158,0.163781558692683,1.12612184892939e-05
"Phlebia centrifuga",-0.21386981762549,-0.269996688665708,-0.158349376447971,4.04627689147873e-14
"Gelatoporia subvermispora",0.159996331208333,0.104647241683255,0.21525470148216,1.63166862345622e-08
"Fomitopsis pinicola",0.482323000494256,0.423830815567084,0.541123013767438,7.83309250548196e-56
"Daedalea quercina",0.36798842611998,0.315399544509874,0.42087993108065,1.09611040000649e-41
"Grifola frondosa",0.203338773253599,0.151228446456448,0.255376068947725,3.39281822233325e-14
"Postia placenta",0.0033956633825797,-0.0625756684926617,0.0692376985025867,0.92226568129915
"Phlebiopsis gigantea",0.440102503251803,0.391984847243886,0.488106715090957,1.29678151152119e-68
"Phanerochaete carnosa",0.00730622576040056,-0.0338155177348139,0.0484487292267307,0.727811397964256
"Phanerochaete chrysosporium",0.320454977886214,0.264607349162834,0.376599766960639,3.74522416902238e-29
"Wolfiporia cocos",0.408986896191511,0.354256972033583,0.463355466681883,3.3149829251036e-47
"Laetiporus sulphureus",-0.154156223890281,-0.202412489787013,-0.106135974490399,3.95067642374641e-10
