"","Median","low-CI","high-CI","p-value"
"Puccinia coronata",0.0572062879883893,0.0471558212492357,0.0672837315336079,6.66930503149993e-29
"Puccinia striiformis",0.0669349646353199,0.0553385970305344,0.078512712196617,1.46316111212009e-29
"Puccinia graminis",0.0645327796982004,0.0534578634466533,0.0756080733096442,3.23112024317869e-30
"Puccinia sorghi",0.142699193961073,0.129367003917174,0.156037003758172,3.72586031349897e-97
"Malassezia globosa",0.307466968012775,0.261936791871725,0.353705123351537,4.59925051564132e-40
"Malassezia restricta",-0.203209402048581,-0.24237144404485,-0.164279337100241,1.62153804557213e-24
"Malassezia sympodialis",0.07484325421173,0.0410499582382586,0.108316580449114,1.43384255847926e-05
"Malassezia vespertilionis",0.360178145460211,0.32751861153973,0.392852114279798,1.56410790203995e-103
"Tilletiaria anomala",0.135347403544278,0.118440325447609,0.152252457524288,5.11862626655591e-55
"Ceraceosorus bombacis",-0.0332409013289799,-0.05347959415338,-0.0129843454177985,0.00130366316199128
"Tilletia controversa",0.111197171966792,0.0503671156975786,0.163244349509655,8.78799138402222e-05
"Tilletia walkeri",0.461897294386089,0.409737505570452,0.513997218982515,9.17273780065374e-68
"Tilletia indica",0.106467563730331,0.0699991703557385,0.142988788424021,9.69949714635477e-09
"Tilletia caries",0.0913539409721615,0.0398489680636731,0.140597103571305,0.000734738628646747
"Violaceomyces palustris",0.176970759505713,0.158911179722197,0.195068179998582,7.74338793837066e-82
"Testicularia cyperi",0.030918210302137,0.00917865375249889,0.0526500003011239,0.00532336992353692
"Pseudozyma hubeiensis",0.0533528427689168,0.026107027251332,0.0806114580883048,0.000125441621218607
"Kalmanozyma brasiliensis",0.121657551755053,0.0988487849607614,0.144516234372306,1.59353635800565e-25
"Moesziomyces aphidis",0.583756088680168,0.532147141958815,0.635663370501791,9.90075196586001e-107
"Moesziomyces antarcticus",0.279957004338822,0.239759468686546,0.319972311056091,5.5878108224503e-43
"Ustilago hordei",0.18228176730778,0.139333574911884,0.225356094130936,7.17849723478193e-17
