"","Bacteroidetes","Firmicutes","Actinobacteria","Proteobacteria","Verrucomicrobia","Cohort","Stage","SampleName"
"MMRS84954772ST",74.3919312667272,23.94048573494,0.426812463251805,1.01465499821455,0.0925131343216054,"2016_VogtmannE","CRC","MMRS84954772ST"
"MMRS12272136ST",71.7043475601537,26.5463488711428,0.768421264757108,0.857079609319992,0.0173164784925793,"2016_VogtmannE","CRC","MMRS12272136ST"
"MMRS62376181ST",66.8715188209139,30.740371137426,1.19354214793775,1.06972246187681,0.037483184940661,"2016_VogtmannE","CRC","MMRS62376181ST"
"MMRS97327636ST",71.3790258182467,25.9119622442284,1.09011794149268,1.15973335510906,0.0320314321217458,"2016_VogtmannE","CRC","MMRS97327636ST"
"MMRS97052561ST",85.0053946643631,11.6439331193284,1.61163031365314,1.19080868863932,0.331980598892805,"2016_VogtmannE","CRC","MMRS97052561ST"
"MMRS77321055ST",45.5916700333468,50.9424084857494,2.07650329703783,1.1758828458187,0.0478216864848381,"2016_VogtmannE","CRC","MMRS77321055ST"
"MMRS81194191ST",71.1131383443454,25.1965194582958,0.895268451889212,1.66198128218225,0.011898977679501,"2016_VogtmannE","CRC","MMRS81194191ST"
"MMRS67247116ST",60.1516788977346,35.9266971342642,2.31083400653531,1.42902945858755,0.0218531926708101,"2016_VogtmannE","CRC","MMRS67247116ST"
"MMRS78791111ST",43.8104545753044,51.7279296209862,3.19276717575656,1.05892867346636,0.0179164758954515,"2016_VogtmannE","CRC","MMRS78791111ST"
"MMRS43563715ST",62.4028197461782,33.0590181312471,2.77029079049456,1.23785379142362,0.33961205266739,"2016_VogtmannE","CRC","MMRS43563715ST"
"MMRS71762412ST",81.9326597875267,13.4290368888492,0.364837871431964,1.44067451800935,2.61850181008973,"2016_VogtmannE","CRC","MMRS71762412ST"
"MMRS25641480ST",56.7414041850264,38.1840234521443,3.01302029627399,0.816609383774808,1.0965855766272,"2016_VogtmannE","CRC","MMRS25641480ST"
"MMRS86178473ST",65.6576725828705,29.0733764023962,0.716234137386952,1.09390148276015,3.32580017969887,"2016_VogtmannE","CRC","MMRS86178473ST"
"MMRS18295921ST",55.9516443999284,38.5724873190012,2.65351355393141,2.5026666179772,0.0303265846249085,"2016_VogtmannE","CRC","MMRS18295921ST"
"MMRS14602194ST",62.3771921393211,32.0689748827848,0.661705643001784,4.75170811668294,0.0129416947984877,"2016_VogtmannE","CRC","MMRS14602194ST"
"MMRS55294627ST",77.5834155231679,16.6506293374283,4.17038208854813,1.47177600817648,0.0102418753437274,"2016_VogtmannE","CRC","MMRS55294627ST"
"MMRS81671217ST",34.8228596495389,58.9124477643995,2.36111763746678,3.29170639560105,0.201621426623868,"2016_VogtmannE","CRC","MMRS81671217ST"
"MMRS34525504ST",63.3125422677909,30.2436254184981,2.1585283207128,3.88996155818365,0.0918007180547599,"2016_VogtmannE","CRC","MMRS34525504ST"
"MMRS51410669ST",40.9145142979067,52.2107421469905,3.58723443282274,2.86187054814202,0.0586979931928642,"2016_VogtmannE","CRC","MMRS51410669ST"
"MMRS43939546ST",50.7760163205422,41.8715533130565,2.09723907833528,5.08131936336579,0.0113865390335646,"2016_VogtmannE","CRC","MMRS43939546ST"
"MMRS16644320ST",48.3567421215001,44.2372434036682,4.6255125418169,2.35867839058615,0.325843171966729,"2016_VogtmannE","CRC","MMRS16644320ST"
"MMRS42780924ST",70.4751961968339,22.0387471193175,0.730521856231217,0.883709860766398,3.09741917459116,"2016_VogtmannE","CRC","MMRS42780924ST"
"MMRS90191266ST",50.7742760948186,41.5410508211746,5.41564339675928,1.85231434672525,0.0523141378565929,"2016_VogtmannE","CRC","MMRS90191266ST"
"MMRS72802364ST",68.7467426210787,23.5319520130602,0.788012653959057,1.03223942884735,5.56096376261755,"2016_VogtmannE","CRC","MMRS72802364ST"
"MMRS65205033ST",50.2022164278732,41.710440540717,3.83982562427114,3.18019774959518,0.339222775317054,"2016_VogtmannE","CRC","MMRS65205033ST"
"MMRS44587603ST",46.6756322070423,44.8427381834657,2.40348736679204,5.70805974934078,0.0929123133478744,"2016_VogtmannE","CRC","MMRS44587603ST"
"MMRS93508324ST",58.5215800049202,32.9615416592489,4.56275822678896,1.83348033294773,1.87214360478839,"2016_VogtmannE","CRC","MMRS93508324ST"
"MMRS65945127ST",27.497175242586,63.4671192517736,0.757855615922767,5.55153762211189,2.59597784353786,"2016_VogtmannE","CRC","MMRS65945127ST"
"MMRS85382779ST",59.095221871532,31.3497727586262,1.13289389958339,8.24831367034178,0.016887648321916,"2016_VogtmannE","CRC","MMRS85382779ST"
"MMRS77018926ST",34.6728416875192,52.8716621546674,6.51086218466949,5.3483960627763,0.0749975684292785,"2016_VogtmannE","CRC","MMRS77018926ST"
"MMRS72980899ST",51.5269466267972,35.4598418944526,3.40910984298,1.21506760576513,8.19141471831338,"2016_VogtmannE","CRC","MMRS72980899ST"
"MMRS54316675ST",45.2774831034603,40.3495292831419,5.15252135250236,8.54524587742288,0.0453712774652471,"2016_VogtmannE","CRC","MMRS54316675ST"
"MMRS15137911ST",54.6943557737281,28.8615775857128,1.60269008247942,5.82072274380995,4.4970022152827,"2016_VogtmannE","CRC","MMRS15137911ST"
"MMRS77487595ST",48.899362689953,33.2160842167437,1.79838647673656,9.79812501335767,5.9342958072321,"2016_VogtmannE","CRC","MMRS77487595ST"
"MMRS61683006ST",83.252719644339,15.2206822576804,0.980143663523245,0.46086279645981,0.00637128368108011,"2016_VogtmannE","CTRL","MMRS61683006ST"
