"Gene1","Gene2","adenoma_cor","adenoma_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Lactococcus garvieae","Pseudocercospora musae",0.0577926333394335,0.280928990099162,-0.0213010959444105,0.626285734032915,-1.14288805861623,0.253085071123116,0.242708333333333,0.778787247935846,"0/0"
"Romboutsia ilealis","Lipomyces starkeyi",0.00449069037667308,0.93328461696154,0.0833637576972398,0.0562782821963141,1.14152423504755,0.253651832697521,0.243154761904762,0.778787247935846,"0/0"
"Streptococcus equinus","Baudoinia panamericana",0.0888654097048277,0.096943103621757,0.0101236437121175,0.816992527732018,-1.14021766179707,0.254195631080106,0.243501984126984,0.778787247935846,"0/0"
"Clostridium beijerinckii","Coniochaeta ligniaria",-0.0275910335175942,0.606949724980808,-0.105875518265933,0.0152261302148018,-1.13587647978585,0.256008263157357,0.24484126984127,0.778787247935846,"0/-"
"Bifidobacterium adolescentis","Colletotrichum fioriniae",0.0707588300331326,0.186602458193958,-0.00767281219491021,0.860773394344938,-1.13406415039516,0.256767639983823,0.245634920634921,0.779867480819287,"0/0"
"Fusobacterium nucleatum","Leucoagaricus sp. SymC.cos",0.111075839260811,0.0377982217542869,0.0332156425711988,0.447576532361894,-1.13056965718058,0.258236264659101,0.246875,0.781859105012197,"+/0"
"Brachyspira pilosicoli","Pneumocystis murina",0.0556042834091554,0.29957636358994,-0.0223373525773992,0.609591378877146,-1.12616000491587,0.260097799084543,0.248363095238095,0.783679782280081,"0/0"
"Adlercreutzia equolifaciens","Colletotrichum fioriniae",0.0237011320682268,0.658573545202135,0.101299175253209,0.0202599977897016,1.12528628275916,0.260467740547237,0.248660714285714,0.783679782280081,"0/+"
"Anaerostipes hadrus","Coniochaeta ligniaria",0.0209608848744311,0.695958105955348,-0.0564261239903796,0.196761995037614,-1.11818063685564,0.263489852409149,0.251140873015873,0.78531784356014,"0/0"
"Bifidobacterium angulatum","Pichia kudriavzevii",0.0501032197312091,0.350005135532837,-0.0272098351187753,0.533886118736871,-1.11690555421494,0.264034709559442,0.251686507936508,0.78531784356014,"0/0"
"Roseburia intestinalis","Sphaerulina musiva",-0.00844184352076346,0.874953049270225,-0.0855836820948204,0.0500084709289925,-1.11675762992578,0.264097969534791,0.251736111111111,0.78531784356014,"0/0"
"Streptococcus anginosus","Colletotrichum salicis",0.0651428302103055,0.224121087204439,-0.0119762621065581,0.784264160832755,-1.11474405668824,0.264960115741333,0.252380952380952,0.78531784356014,"0/0"
"[Eubacterium] eligens","Cordyceps sp. RAO-2017",0.0240484462650753,0.653892948604633,-0.0529388117687627,0.225918940735933,-1.11228083038522,0.266017423390148,0.25327380952381,0.785985290308024,"0/0"
"Streptococcus milleri","Albugo candida",-0.022181399096256,0.679209288931012,0.0546475244905797,0.211269664427642,1.11005206832155,0.266976590044183,0.253869047619048,0.785985290308024,"0/0"
"Streptococcus salivarius","Aspergillus ochraceoroseus",0.0724558616089916,0.176230089881713,-0.00420398149754033,0.923444213663228,-1.10860838000515,0.267599161458184,0.253968253968254,0.785985290308024,"0/0"
"Anaerostipes hadrus","Colletotrichum salicis",-0.0370201842045734,0.489978313525926,-0.113182485932566,0.00944533951174265,-1.10637579680201,0.268563896902289,0.254464285714286,0.786104014198969,"0/-"
"Roseburia intestinalis","Baudoinia panamericana",0.0886237902353265,0.0978582499798955,0.0123451812692023,0.777790029122169,-1.10462423468511,0.269322445479352,0.255208333333333,0.786987119488577,"0/0"
"Streptococcus salivarius","Colletotrichum salicis",0.0728648289411659,0.173795700462704,-0.0031089426162343,0.943345861909947,-1.09873439049708,0.271883937337924,0.257291666666667,0.790575982652919,"0/0"
"Escherichia coli","Sphaerulina musiva",0.00273882625047148,0.959281258859459,0.0786715034021484,0.0716892754925771,1.09862514435285,0.271931605493269,0.25734126984127,0.790575982652919,"0/0"
"Streptococcus thermophilus","Choanephora cucurbitarum",-0.0435956530491273,0.416178520262693,0.0319049821579917,0.465709177813246,1.09059125410472,0.275452779646649,0.259771825396825,0.790575982652919,"0/0"
"Bifidobacterium catenulatum","Lipomyces starkeyi",0.0706360986178044,0.187369656376484,-0.0047314772645905,0.913873563293547,-1.08981632071763,0.275794063169302,0.260119047619048,0.790575982652919,"0/0"
"Roseburia intestinalis","Hyaloscypha variabilis",0.0346510353470872,0.518190929934645,0.109543746755815,0.0120204924732659,1.08743040641731,0.276846639369,0.261011904761905,0.790575982652919,"0/+"
"Butyrivibrio proteoclasticus","Lipomyces starkeyi",0.368644339205956,1.04449782156735e-12,0.301959005752846,1.57296398128892e-12,-1.08540030799078,0.277744396046365,0.261458333333333,0.790575982652919,"+/+"
"Streptococcus anginosus","Rhizophagus irregularis",-0.00495601589966972,0.926390208973044,0.0696858584408501,0.110748691406419,1.079271258591,0.280466821533832,0.263740079365079,0.790575982652919,"0/0"
"Bifidobacterium angulatum","Pseudocercospora musae",0.0385680386445754,0.472000207200731,-0.0360257247485372,0.410079944500939,-1.07744428124818,0.281281830475893,0.264384920634921,0.790575982652919,"0/0"
"Bifidobacterium bifidum","Colletotrichum salicis",0.0683422949642417,0.202137572680706,-0.00580222937791415,0.894485998995726,-1.07199831871296,0.2837207873018,0.266369047619048,0.790575982652919,"0/0"
"Dialister pneumosintes","Trichoderma atroviride",0.0745740429932051,0.163891882671045,0.000615117323794719,0.988781701333522,-1.06977988001413,0.284718400759667,0.266914682539683,0.790575982652919,"0/0"
"Streptococcus anginosus","[Candida] arabinofermentans",0.0691500713928898,0.196843515617612,-0.00469863158353649,0.914469151901964,-1.0677823540054,0.285618699670351,0.267261904761905,0.790575982652919,"0/0"
"Anaerostipes hadrus","Tuber magnatum",0.0810961872816404,0.129965393725183,0.153954657432121,0.000399726427285252,1.06712769111992,0.285914179022979,0.267311507936508,0.790575982652919,"0/+"
"Bifidobacterium catenulatum","Thielaviopsis punctulata",0.0395350282005161,0.46095510293202,-0.0340673166325468,0.436011618116544,-1.06311728244012,0.287728767908755,0.26889880952381,0.790575982652919,"0/0"
"Romboutsia ilealis","Rhizophagus irregularis",-0.0254008435995434,0.635797492684544,0.0481059340643831,0.271220934230737,1.06186486720542,0.288297036493556,0.269295634920635,0.790575982652919,"0/0"
"Streptococcus anginosus","Baudoinia panamericana",0.0836611888007743,0.118217701105444,0.0103137424714584,0.813618504734773,-1.0617737452101,0.288338411531239,0.269345238095238,0.790575982652919,"0/0"
"Bifidobacterium adolescentis","Colletotrichum salicis",0.117141503774736,0.0284354193047707,0.0446930894884291,0.306725416191923,-1.05333932256024,0.292185502822092,0.272271825396825,0.790575982652919,"+/0"
"[Eubacterium] eligens","Edhazardia aedis",0.0653048598368484,0.222968420951862,-0.00744048837408264,0.864948006192631,-1.05160211110112,0.292982138815055,0.27281746031746,0.790575982652919,"0/0"
"Bifidobacterium catenulatum","Colletotrichum fioriniae",0.0627001000334204,0.24201436860808,-0.00973867081846519,0.823835636530247,-1.04702368089016,0.295088656398099,0.274206349206349,0.790575982652919,"0/0"
"Streptococcus milleri","Choanephora cucurbitarum",0.0768156419087954,0.151552917749315,0.00480804322580427,0.912485385470009,-1.04179369874633,0.297507336209984,0.276240079365079,0.790575982652919,"0/0"
"Dialister pneumosintes","Rhizophagus clarus",-0.0750605885160106,0.161151604926287,-0.00324569400492252,0.940858306589461,1.03886494378927,0.298867552238744,0.27703373015873,0.790575982652919,"0/0"
"Escherichia coli","Aspergillus rambellii",0.0825693041613979,0.12311294835713,0.0109954460198907,0.801547844420184,-1.03605690053276,0.300175597663333,0.278224206349206,0.790575982652919,"0/0"
"Butyrivibrio proteoclasticus","Aspergillus ochraceoroseus",0.0596240616563788,0.265938844907517,-0.0119040520176476,0.785533129266658,-1.03371300990969,0.301270349206654,0.278819444444444,0.790575982652919,"0/0"
"Streptococcus thermophilus","Tuber magnatum",-0.0450380218061363,0.400910422566499,0.0264767243989863,0.544967668587384,1.03301918522465,0.301594920500694,0.278968253968254,0.790575982652919,"0/0"
"Adlercreutzia equolifaciens","Cordyceps sp. RAO-2017",0.0558242406752307,0.297665741860865,0.126629019477844,0.00365816344783676,1.0312675135177,0.302415388231398,0.279613095238095,0.790575982652919,"0/+"
"Prevotella intermedia","Coniochaeta ligniaria",-0.0917330175902964,0.0865942829913844,-0.0206587266238668,0.636731915725728,1.02982191242385,0.303093612454627,0.280009920634921,0.790575982652919,"0/0"
"Escherichia coli","Aspergillus ochraceoroseus",0.0514976394859607,0.336741429420372,-0.0196358147347486,0.65351539641363,-1.0276795017621,0.304100613168175,0.281200396825397,0.790575982652919,"0/0"
"Dialister pneumosintes","Phytopythium vexans",0.0501435512272403,0.349616927991373,-0.0208504608853061,0.633606271374107,-1.02562288128334,0.305069377808044,0.282043650793651,0.790575982652919,"0/0"
"Parvimonas micra","Leucoagaricus sp. SymC.cos",0.0850063530777987,0.112397459264918,0.0142895564208648,0.743931764151309,-1.02392425920582,0.305871050874535,0.282738095238095,0.790575982652919,"0/0"
"Bifidobacterium bifidum","Debaryomyces hansenii",0.0547418701329394,0.307145994818452,-0.0160922784119039,0.712973621756128,-1.02347448983271,0.306083555422485,0.282986111111111,0.790575982652919,"0/0"
"Anaerostipes hadrus","Naumovozyma dairenensis",0.117481367109435,0.02797562192477,0.0472743348773757,0.279602014061619,-1.02096899126619,0.307269130268361,0.283928571428571,0.790575982652919,"+/0"
"Streptococcus salivarius","Baudoinia panamericana",0.0652752065189367,0.223179055961208,-0.00484240306933915,0.911862511220384,-1.0136610316985,0.310744524479641,0.285615079365079,0.790575982652919,"0/0"
"Streptococcus equinus","Colletotrichum fioriniae",0.0981527107988726,0.0666345224837066,0.0282839187291354,0.517858060983181,-1.01319449934499,0.310967267359523,0.285763888888889,0.790575982652919,"0/0"
"Parvimonas micra","Choanephora cucurbitarum",0.0664009662160656,0.215281655363206,-0.00359481195247895,0.934510394828393,-1.0119725353277,0.31155118541247,0.286259920634921,0.790575982652919,"0/0"
"Gemella morbillorum","Schizosaccharomyces pombe",-0.0195215400427089,0.715900744569177,0.0505082286718437,0.247980739236649,1.01170722268465,0.31167806107767,0.286359126984127,0.790575982652919,"0/0"
"Gemella morbillorum","Hyaloscypha variabilis",-0.0172795037089451,0.747348507881428,0.0525598275311315,0.229263761030577,1.00902569985988,0.312962309050546,0.287103174603175,0.790575982652919,"0/0"
"Dialister pneumosintes","Hyaloscypha variabilis",-0.0554429839638221,0.300982629365863,0.0143343055188144,0.743158029815385,1.00824108852313,0.3133387369281,0.28735119047619,0.790575982652919,"0/0"
"Bifidobacterium longum","Leucoagaricus sp. SymC.cos",-0.064945868691012,0.225527960070699,0.00473904322405787,0.913736377061623,1.00739370881976,0.313745613379257,0.287797619047619,0.790575982652919,"0/0"
"Romboutsia ilealis","Baudoinia panamericana",-0.0534919255122564,0.318339045832302,0.0160872380278874,0.713059553781982,1.00530269628073,0.314751117184231,0.28859126984127,0.790575982652919,"0/0"
"Bifidobacterium catenulatum","Trichoderma atroviride",0.0555249204098949,0.300267732113307,-0.014027302306596,0.748471429645924,-1.00499446266862,0.314899516213637,0.28859126984127,0.790575982652919,"0/0"
"Butyrivibrio proteoclasticus","Phytopythium vexans",0.139993974399726,0.00872603038546149,0.071462685627713,0.101922362855149,-1.00101563360645,0.316819250259291,0.289980158730159,0.791483947858484,"+/0"
"Bifidobacterium bifidum","Aspergillus ochraceoroseus",-0.000377131739546859,0.994390718789739,0.0685323214303043,0.116793813247551,0.996429278996854,0.319041612891196,0.292013888888889,0.791483947858484,"0/0"
"Streptococcus salivarius","Sphaerulina musiva",0.0312842389542029,0.559675472364357,-0.0376589748338683,0.389169597902661,-0.995767980672741,0.319362891108231,0.292311507936508,0.791483947858484,"0/0"
"Adlercreutzia equolifaciens","Leucoagaricus sp. SymC.cos",-0.00597003823634444,0.911385883046721,0.0628596796971003,0.150352974006125,0.994923902148627,0.319773276789625,0.292559523809524,0.791483947858484,"0/0"
"Bifidobacterium catenulatum","Pseudocercospora musae",-0.00646352252171685,0.904094906645575,0.0621279776418885,0.155168197813773,0.991443504289572,0.321469066131566,0.29375,0.791634944567071,"0/0"
"Streptococcus thermophilus","Pichia kudriavzevii",-0.0257105104647235,0.63168384437379,0.0421844280018832,0.334698971746963,0.980672366798702,0.326754334987626,0.298015873015873,0.797753806716247,"0/0"
"Gemella morbillorum","Coniochaeta ligniaria",-0.0217901915732398,0.684561064674224,0.0460986153784888,0.291747932422572,0.98066222401517,0.326759338383946,0.298015873015873,0.797753806716247,"0/0"
"Pseudobutyrivibrio xylanivorans","Pneumocystis murina",0.0961044078141205,0.0725461449151714,0.162834381616713,0.000178855774330966,0.980229396620743,0.32697289685727,0.298164682539683,0.797753806716247,"0/+"
"Streptococcus equinus","Pneumocystis murina",0.0993942249343171,0.0632477843190116,0.0319342735684668,0.465299542757993,-0.978545732359183,0.327804484292819,0.298660714285714,0.797753806716247,"0/0"
"Streptococcus salivarius","Erysiphe pulchra",-0.00912478740378572,0.864929918649089,0.0585524177001544,0.180389706947315,0.978057088596704,0.328046089626898,0.298759920634921,0.797753806716247,"0/0"
"Porphyromonas asaccharolytica","Cordyceps sp. RAO-2017",-0.00653157663807114,0.903090059459964,0.0610975500710987,0.162146066427446,0.97749264910089,0.328325315209699,0.299107142857143,0.797753806716247,"0/0"
"Pseudobutyrivibrio xylanivorans","Aspergillus rambellii",-0.0835320090617832,0.118788799011399,-0.0161534066134444,0.711931754446282,0.975570805365222,0.329277197912934,0.300198412698413,0.799423011205187,"0/0"
"Adlercreutzia equolifaciens","Sphaerulina musiva",-0.0297789217226717,0.578728595918346,0.0371733925608433,0.395317835768267,0.96699438414766,0.333546841067503,0.303025793650794,0.802372599182416,"0/0"
"Parvimonas micra","Thielaviopsis punctulata",0.151940427282347,0.00438658332156461,0.0859599219475905,0.0490059972804022,-0.966637421161465,0.333725320656705,0.303174603174603,0.802372599182416,"+/+"
"Ruminococcus bicirculans","Colletotrichum salicis",-0.0141454665144777,0.792008051080534,0.0523815493372862,0.230849294454131,0.961186038726578,0.33645863490247,0.305555555555556,0.803720362301718,"0/0"
"Streptococcus milleri","[Candida] arabinofermentans",0.0789475403534055,0.140483981059594,0.0130245137633321,0.765908935349471,-0.954125817282257,0.340019959145327,0.308382936507937,0.8058999536999,"0/0"
"Fusobacterium periodonticum","Albugo candida",0.0325995783811846,0.543278928863143,-0.0334455813698029,0.444437166799141,-0.95386983042412,0.340149536602978,0.308531746031746,0.8058999536999,"0/0"
"Streptococcus equinus","Colletotrichum salicis",0.0969774320074889,0.069976217587129,0.0312573172505121,0.474817521308459,-0.953097047918727,0.340540901730963,0.308730158730159,0.8058999536999,"0/0"
"Lactococcus garvieae","Trichoderma atroviride",0.0344605145233093,0.520495500606046,-0.0313233690967528,0.473884167288475,-0.950095741919486,0.342063606625907,0.310069444444444,0.806495848090253,"0/0"
"Lactococcus garvieae","Tuber magnatum",0.0528616219005308,0.324082958556084,-0.0128675709363827,0.768649006035991,-0.94968339607807,0.342273148997125,0.310367063492063,0.806495848090253,"0/0"
"Butyrivibrio proteoclasticus","Hyaloscypha variabilis",-0.0397239500852095,0.45881413046031,0.0257639924090511,0.55584925038088,0.945862327027622,0.344218810700347,0.311755952380952,0.807661151966733,"0/0"
"Dialister pneumosintes","Baudoinia panamericana",-0.0132833865765345,0.804419661347641,0.0519993724252643,0.234274363040985,0.943204746387054,0.345576186110781,0.31264880952381,0.808754421907464,"0/0"
"Brachyspira pilosicoli","Choanephora cucurbitarum",-0.0419819906047245,0.433658407238994,0.023190653193022,0.595994498343231,0.941342442321967,0.346529399329266,0.313194444444444,0.808947566161801,"0/0"
"Streptococcus equinus","Naumovozyma dairenensis",0.0633199565138006,0.237381836925133,-0.00134869734270602,0.975405997192957,-0.934874345617598,0.349853059549562,0.315823412698413,0.809458909345565,"0/0"
"Streptococcus salivarius","Colletotrichum fioriniae",0.0341022183965445,0.524843708048172,-0.0303482302403171,0.487765183301688,-0.930824871622437,0.351944161879378,0.317212301587302,0.809458909345565,"0/0"
"Streptococcus salivarius","[Candida] arabinofermentans",0.0675895010534501,0.207163607053062,0.00326731609948533,0.940465045211438,-0.930137366469894,0.3522999660199,0.31765873015873,0.809458909345565,"0/0"
"Bifidobacterium angulatum","Paracoccidioides brasiliensis",0.0218679209076237,0.683496449508362,-0.042469359466573,0.331441689585965,-0.929284803304511,0.352741508659039,0.317956349206349,0.809458909345565,"0/0"
"Anaerostipes hadrus","Baudoinia panamericana",0.301469012049207,8.70474359260243e-09,0.242003104733316,1.96048630662915e-08,-0.927373609509827,0.353732587826696,0.318799603174603,0.809458909345565,"+/+"
"Bifidobacterium pseudocatenulatum","Phytophthora capsici",-0.115441844349475,0.0308333416321034,-0.0519891637846457,0.23436634251954,0.922880364731445,0.356069554192699,0.320833333333333,0.811591850386117,"-/0"
"Anaerostipes hadrus","Erysiphe pulchra",0.0667439092974013,0.212916175989993,0.129811394289401,0.00288360472762261,0.919732917393353,0.357712346428624,0.322420634920635,0.81230192122827,"0/+"
"Lactococcus garvieae","Rhizophagus irregularis",0.0781495345719624,0.144552455652383,0.0147237508565169,0.73643532060212,-0.917995775567955,0.358621077497602,0.323015873015873,0.81230192122827,"0/0"
"Streptococcus equinus","Rhizophagus clarus",0.105646889351328,0.0482758748617411,0.0426355376075803,0.329551440411327,-0.91506198814467,0.360159088798083,0.323958333333333,0.81230192122827,"+/0"
"Ruminococcus bicirculans","Rhizophagus clarus",-0.0646777985836955,0.227452824232718,-0.00144872280355453,0.973582637117525,0.914171128958451,0.360626932042594,0.324454365079365,0.81230192122827,"0/0"
"Gemella morbillorum","Thielaviopsis punctulata",0.114254526490672,0.0326092132312443,0.0515283360020985,0.238544977513091,-0.912180454829046,0.361673731053022,0.325396825396825,0.81230192122827,"+/0"
"Bifidobacterium adolescentis","Tuber magnatum",-0.0496157086813925,0.354719155674214,0.0135200914269828,0.757275925929246,0.912119693676983,0.361705712322633,0.325396825396825,0.81230192122827,"0/0"
"Bifidobacterium bifidum","Thielaviopsis punctulata",0.00221861227141476,0.967010491802809,0.0652438224663392,0.135449872250747,0.911262425667294,0.362157119131358,0.325843253968254,0.81230192122827,"0/0"
"Adlercreutzia equolifaciens","Trichoderma atroviride",-0.006189985689737,0.908135317911813,0.0567340309572437,0.194326165313031,0.909343185311324,0.36316900165628,0.326636904761905,0.813100314440806,"0/0"
"Adlercreutzia equolifaciens","Pseudocercospora musae",0.0309704550528154,0.563622002795697,0.0933737083490072,0.0324327592447404,0.904738420611995,0.365603981681328,0.328521825396825,0.813692793646906,"0/+"
"Bifidobacterium bifidum","Rhizophagus clarus",0.0777888484097357,0.146420582156566,0.0153129432059453,0.726302805834391,-0.904248194750901,0.365863809921925,0.328769841269841,0.813692793646906,"0/0"
"Escherichia coli","Rhizophagus clarus",0.0324809407110928,0.544747997834057,-0.0300409716226222,0.492183880915661,-0.90295172550941,0.366551516368893,0.329365079365079,0.813735418270598,"0/0"
"Pseudobutyrivibrio xylanivorans","Hyaloscypha variabilis",-0.0377637866460558,0.481296003825538,0.0245729569972968,0.574265937281563,0.900313637444785,0.367953365655246,0.330208333333333,0.813735418270598,"0/0"
"Butyrivibrio proteoclasticus","Colletotrichum fioriniae",0.0490825815847073,0.359919724769132,0.110702559539914,0.0111400649951416,0.895642030937854,0.370443979973529,0.332490079365079,0.81520504708328,"0/+"
"Parvimonas micra","Schizosaccharomyces pombe",-0.0239827216586185,0.654777657443123,0.0379249329656981,0.385826879835963,0.894117002741073,0.371259293008746,0.333035714285714,0.81520504708328,"0/0"
"Ruminococcus bicirculans","Hyaloscypha variabilis",-0.0488040232618498,0.362655880802205,0.0130596818954061,0.765295332546406,0.893724281106928,0.37146943062674,0.333134920634921,0.81520504708328,"0/0"
"Lactobacillus ruminis","Paracoccidioides brasiliensis",0.0202975405235472,0.705123975245618,0.0815614923379396,0.0618364840923762,0.887075764618198,0.375038111095176,0.336259920634921,0.818084893730066,"0/0"
"Streptococcus salivarius","Choanephora cucurbitarum",0.00981404511853736,0.854836019019311,0.0708490530865747,0.104905194052219,0.882901179965641,0.377289666032593,0.338541666666667,0.820532029334748,"0/0"
"Pseudobutyrivibrio xylanivorans","Sphaerulina musiva",0.0175640536090769,0.743332745718557,-0.0431402090673831,0.323853661264033,-0.876826858904442,0.380580688106554,0.341220238095238,0.820532029334748,"0/0"
"Bifidobacterium bifidum","Lipomyces starkeyi",0.0497847942472157,0.353079670115853,-0.0106912229196342,0.806928954421159,-0.87371927669227,0.382271150474025,0.343154761904762,0.820532029334748,"0/0"
"Anaerostipes hadrus","Choanephora cucurbitarum",0.075581274363993,0.158257368679905,0.0153249859685857,0.726096193067695,-0.872014029374762,0.383200724044827,0.343650793650794,0.820532029334748,"0/0"
"Parvimonas micra","Edhazardia aedis",0.106766179357882,0.0459366023411236,0.165877212459813,0.000134457466496762,0.869849292155208,0.384382769765233,0.344742063492063,0.820532029334748,"+/+"
"Streptococcus anginosus","Pichia kudriavzevii",0.0616197114596791,0.250239353532016,0.00172615167557506,0.968526147180497,-0.865838013209923,0.386578999884941,0.346478174603175,0.821987635236333,"0/0"
"Bifidobacterium catenulatum","Hyaloscypha variabilis",-0.0299498491551311,0.576549934475808,0.0298165411516112,0.495424904193482,0.863130483641879,0.388065729298519,0.348065476190476,0.82204884051348,"0/0"
"Escherichia coli","Choanephora cucurbitarum",-0.00318801932174416,0.95261027839384,0.0564799090770252,0.196334905683311,0.862320836876328,0.388510989537786,0.348511904761905,0.82204884051348,"0/0"
"Roseburia intestinalis","Pneumocystis murina",0.0876058792010748,0.101789341292014,0.146452834721915,0.000763157719682717,0.861662977315293,0.388873004337522,0.349007936507936,0.82204884051348,"0/+"
"Ruminococcus bicirculans","Choanephora cucurbitarum",-0.0818612986737656,0.126370445914069,-0.02246764529176,0.607506357888138,0.860088199316356,0.389740425665583,0.349950396825397,0.82204884051348,"0/0"
"Porphyromonas asaccharolytica","Phytophthora capsici",0.146342775731204,0.00609159070960397,0.204064874779479,2.42584911958055e-06,0.860028036731109,0.389773587820569,0.350049603174603,0.82204884051348,"+/+"
"Fusobacterium nucleatum","Aspergillus rambellii",0.0924110304854288,0.0842820855394573,0.0334490011221175,0.444390571509143,-0.854897809563234,0.392607723356735,0.352678571428571,0.82204884051348,"0/0"
"Clostridium beijerinckii","Erysiphe pulchra",0.115472424880659,0.0307887165668417,0.0567791359398454,0.193971204133061,-0.853967636766433,0.393122921396674,0.353174603174603,0.82204884051348,"+/0"
"Ruminococcus bicirculans","Rhizophagus irregularis",0.0372056370819523,0.48780514156007,-0.0219137087465425,0.616392585907766,-0.853830544847847,0.393198887593136,0.353174603174603,0.82204884051348,"0/0"
"Bifidobacterium pseudocatenulatum","[Candida] arabinofermentans",0.0866691582386637,0.105516515043058,0.0278411689063135,0.524434820975105,-0.85236869498073,0.394009489516804,0.353869047619048,0.82204884051348,"0/0"
"[Eubacterium] eligens","Coniochaeta ligniaria",-0.0744304060350151,0.164707508164676,-0.0156195828487836,0.721048136255762,0.851050190083416,0.394741472934519,0.354365079365079,0.82204884051348,"0/0"
"Gemella morbillorum","Rhizophagus clarus",0.015636587301141,0.770665043176768,0.0742326579581186,0.0892862774288878,0.847933792114405,0.396474843906011,0.355753968253968,0.82204884051348,"0/0"
"Lactococcus garvieae","Phytophthora capsici",0.0428726847036112,0.42395828363111,-0.0158176701725858,0.717660602123688,-0.847737002674671,0.396584454117386,0.355902777777778,0.82204884051348,"0/0"
"Streptococcus thermophilus","Rhizophagus irregularis",0.024495061861519,0.647893996938415,0.0829396587355451,0.0575474187147429,0.84647653132278,0.397286960656917,0.356299603174603,0.82204884051348,"0/0"
"Clostridium beijerinckii","Cordyceps sp. RAO-2017",-0.0334313273772194,0.533035008868745,0.025057882844401,0.566732947828945,0.844689969204363,0.398283961425408,0.357291666666667,0.82204884051348,"0/0"
"Anaerostipes hadrus","Albugo candida",0.0976254706500931,0.0681170891573077,0.155052521196178,0.000362721813551126,0.842798499014595,0.399341147617651,0.358482142857143,0.82204884051348,"0/+"
"Anaerostipes hadrus","Lipomyces starkeyi",0.0666168072342187,0.213790684618276,0.00839504861577337,0.847820834787578,-0.841996644904683,0.399789831453728,0.358680555555556,0.82204884051348,"0/0"
"Escherichia coli","Phytopythium vexans",-0.0161635374466405,0.763162841731879,0.0420500868851439,0.336241845164466,0.840834060908209,0.400440902729454,0.35922619047619,0.82204884051348,"0/0"
"Romboutsia ilealis","Hyaloscypha variabilis",-0.000640015749406341,0.990480851688401,0.0575321033629289,0.188115528214936,0.840774558241742,0.400474242594515,0.35922619047619,0.82204884051348,"0/0"
"Escherichia coli","Rhizophagus irregularis",0.0373832413062173,0.485728805780824,-0.0207581698800298,0.635109986406883,-0.839707646691296,0.401072325528894,0.359722222222222,0.82204884051348,"0/0"
"Bifidobacterium catenulatum","Rhizophagus irregularis",-0.0485740608933286,0.364924445012428,0.00942372374160232,0.829443971210299,0.837895715282418,0.40208927540506,0.360615079365079,0.82204884051348,"0/0"
"Streptococcus thermophilus","Aspergillus kawachii",-0.0263442105940528,0.623301114192966,0.0316299082757523,0.469565767750871,0.83723808927237,0.402458751439936,0.360863095238095,0.82204884051348,"0/0"
"Brachyspira pilosicoli","Phytopythium vexans",0.0438202278775791,0.41377908740448,-0.0140306204742847,0.748413936853614,-0.83563667863397,0.403359327869343,0.362053571428571,0.82204884051348,"0/0"
"Lactobacillus ruminis","[Candida] arabinofermentans",0.020504297609606,0.702262426086882,0.0782112229109814,0.0733709532329847,0.8354094613978,0.403487204476686,0.362103174603175,0.82204884051348,"0/0"
"Porphyromonas asaccharolytica","Trichoderma atroviride",0.0778884245382252,0.145903012448623,0.0202520858648416,0.643382277452957,-0.834363320134866,0.404076280164077,0.36264880952381,0.82204884051348,"0/0"
"Bifidobacterium longum","Baudoinia panamericana",0.0671004432088405,0.210476823911961,0.124004118474201,0.00443405096141625,0.829347456196296,0.40690782462453,0.365327380952381,0.82204884051348,"0/+"
"Escherichia coli","Leucoagaricus sp. SymC.cos",0.000150755050573407,0.997757724393685,0.0575004360157665,0.188359149112578,0.82889914059003,0.407161481732262,0.365426587301587,0.82204884051348,"0/0"
"[Eubacterium] eligens","Choanephora cucurbitarum",0.0726874989740445,0.174848172521717,0.0154792379228334,0.723451517203867,-0.827776887446885,0.407796866263464,0.365922619047619,0.82204884051348,"0/0"
"Streptococcus anginosus","Hyaloscypha variabilis",0.0630108544917107,0.239684071529542,0.0057594775519481,0.895258959252022,-0.827769069813991,0.407801294433459,0.365922619047619,0.82204884051348,"0/0"
"Prevotella intermedia","Colletotrichum fioriniae",-0.072904971334488,0.17355810661063,-0.0158155254812253,0.717697249467371,0.826077038519296,0.408760391970324,0.36671626984127,0.82204884051348,"0/0"
"Streptococcus milleri","Baudoinia panamericana",0.082293042111412,0.124376161057527,0.0252664450573078,0.563507670096357,-0.825933192002372,0.4088419906677,0.36671626984127,0.82204884051348,"0/0"
"Lactococcus garvieae","Sphaerulina musiva",0.0387454089554837,0.469963445534843,-0.0182948100207233,0.675784370952206,-0.823824208825143,0.410039449986246,0.368105158730159,0.82204884051348,"0/0"
"Lactobacillus ruminis","Phytophthora capsici",-0.0668844051864364,0.211952508649145,-0.0100449922984986,0.81838948860078,0.822054376132533,0.411045950104759,0.368799603174603,0.82204884051348,"0/0"
"Butyrivibrio proteoclasticus","Pichia kudriavzevii",0.102785203099252,0.0547131514141945,0.158712881208813,0.000261151778618629,0.821729194974515,0.411231039333935,0.36889880952381,0.82204884051348,"0/+"
"Bifidobacterium catenulatum","Tuber magnatum",-0.0561992016833793,0.294427436636217,0.000637026685434472,0.988382153589222,0.821425286707062,0.4114040650046,0.368998015873016,0.82204884051348,"0/0"
