"Gene1","Gene2","adenoma_cor","adenoma_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Moniliophthora perniciosa","Aspergillus ochraceoroseus",-0.0222870227874348,0.677767083734233,-0.017592716192987,0.687558860482213,0.0678008376990989,0.945944176911335,0.921775793650794,0.837258307346783,"0/0"
"Erysiphe pulchra","Trichophyton mentagrophytes",-0.0493719365722788,0.357091224569466,-0.0448614063002789,0.304905506661707,0.0652654962003863,0.947962613793246,0.924751984126984,0.837258307346783,"0/0"
"Cordyceps sp. RAO-2017","Tuber magnatum",-0.0474656336884031,0.375982372593735,-0.0518881528698589,0.235277822257159,-0.0640079055153695,0.948963932027251,0.926388888888889,0.837258307346783,"0/0"
"Debaryomyces hansenii","Aspergillus ochraceoroseus",0.000225064854986946,0.996652472872209,0.00432528874559746,0.921242238951172,0.0591971132738724,0.952795108886077,0.932490079365079,0.839008305358438,"0/0"
"Moniliophthora perniciosa","Aspergillus kawachii",-0.0308044577602642,0.565715174756739,-0.0347453595778065,0.426928556548222,-0.0569577792976236,0.954578827749295,0.935119047619048,0.83971077237284,"0/0"
"Trichophyton mentagrophytes","Debaryomyces hansenii",-0.0123709513945296,0.817609870552522,-0.0160089919222122,0.714394013766871,-0.0525346168585224,0.95810271314241,0.939880952380952,0.83971077237284,"0/0"
"Debaryomyces hansenii","Albugo candida",0.0183659690785565,0.732053235071439,0.0219262912933231,0.616190107094406,0.0514228527268923,0.958988575018177,0.941121031746032,0.83971077237284,"0/0"
"Aspergillus ochraceoroseus","Hyaloscypha variabilis",0.000353139280661667,0.994747566101428,-0.00306291329313845,0.944183276464272,-0.0493191821545477,0.960664932969897,0.942361111111111,0.83971077237284,"0/0"
"Aspergillus rambellii","Colletotrichum salicis",-0.0601995734740699,0.261343658551371,-0.0569138120689396,0.192914172398723,0.0476012357637429,0.962034047150755,0.944097222222222,0.840547768446079,"0/0"
"Phytopythium vexans","Coniochaeta ligniaria",0.135424632137485,0.0112064796838607,0.13860048538095,0.00145483719601325,0.0467284299574954,0.962729671260258,0.945089285714286,0.840547768446079,"+/+"
"Trichophyton mentagrophytes","Aspergillus kawachii",-0.00626926051133633,0.906964101649264,-0.00940103354539094,0.8298483592205,-0.0452175885792232,0.963933874929952,0.946924603174603,0.840547768446079,"0/0"
"Naumovozyma dairenensis","Schizosaccharomyces pombe",0.0951491763512949,0.0754456657125573,0.0921230020783506,0.034835878856436,-0.0440766870242086,0.964843275780199,0.948561507936508,0.840697377707063,"0/+"
"Aspergillus rambellii","Debaryomyces hansenii",-0.0266160408518159,0.619720037212051,-0.0237712691559365,0.586822247794968,0.0410973250916526,0.967218307071358,0.951438492063492,0.840732249299552,"0/0"
"Phytophthora capsici","Thielaviopsis punctulata",0.140961005936741,0.00826851995171896,0.138175825398323,0.00150511415797383,-0.0410097398128768,0.967288131147737,0.951537698412698,0.840732249299552,"+/+"
"Moniliophthora perniciosa","Coniochaeta ligniaria",0.0170145506768414,0.751093857049928,0.0143217508270736,0.743375080662952,-0.0388866979075007,0.968980722080135,0.954166666666667,0.841023432001489,"0/0"
"Debaryomyces hansenii","Baudoinia panamericana",-0.020678806729549,0.699850457605448,-0.0232565726296786,0.594949866645909,-0.0372343218333086,0.970298172711862,0.955654761904762,0.841427707183268,"0/0"
"Aspergillus kawachii","Trichoderma atroviride",-0.0212775286345864,0.69159827395906,-0.0190182717134164,0.663733737063376,0.0326311394747511,0.973968737337161,0.960714285714286,0.841655386415484,"0/0"
"Cordyceps sp. RAO-2017","Paracoccidioides brasiliensis",-0.0139390241089296,0.794975613265404,-0.0116950247629406,0.789209618009223,0.0324029357116115,0.974150721359549,0.960912698412698,0.841655386415484,"0/0"
"Coniochaeta ligniaria","Baudoinia panamericana",-0.0232307060407045,0.664934533642765,-0.0253793302521015,0.561765662255661,-0.0310389743286618,0.975238457616137,0.962301587301587,0.842186754577952,"0/0"
"Aspergillus rambellii","Hyaloscypha variabilis",-0.00634233063718413,0.905884732656053,-0.00848020841683733,0.84629620921291,-0.0308671828522576,0.975375461735597,0.9625,0.842186754577952,"0/0"
