"","Median","low-CI","high-CI"
"Cryptococcus wingfieldii",1.28566916615747,1.2499376684585,1.32497057466615
"Cryptococcus amylolentus",1.1333652049085,1.0589330892788,1.22908206607359
"Cryptococcus gattii VGII",1.00000770274364,1.00004427809786,1.00000998170923
"Cryptococcus gattii VGIII",4.12501787722358,2.62494295420294,5.0250432299098
"Cryptococcus gattii VGIV",1.73332836094671,1.64166892209471,1.80303615951249
"Cryptococcus gattii VGI",1.00001360575066,1.00001564667711,1.00005494381818
"Cryptococcus depauperatus",1.00550912719305,0.977858828998762,1.03729191577912
"Cryptococcus neoformans",4.39510078482101,4.17367552419724,4.6176516708615
"Sphaerobolus stellatus",1.09844942495696,1.07670461517769,1.12072828966524
"Punctularia strigosozonata",1.25339828143629,1.21837247394396,1.28955921460399
"Gloeophyllum trabeum",1.50047650758037,1.45728661164773,1.54998771939214
"Neolentinus lepideus",1.02675964842736,0.999958769532087,1.05728698232772
"Sistotremastrum niveocremeum",1.68682932945062,1.61923006605865,1.7545524195257
"Sistotremastrum suecicum",1.37505942588983,1.33727390386409,1.41662882707687
"Serendipita vermifera",1.21876355349446,1.18803505133666,1.2500469379709
"Serendipita indica",1.09999871197341,1.06669518656976,1.13153956058747
"Exidia glandulosa",1.17074163082831,1.14142010926711,1.20060716431574
"Schizopora paradoxa",1.52210977134149,1.48016855369912,1.56529185326775
"Fomitiporia mediterranea",1.22581553264716,1.19962942439506,1.25233769290256
"Pyrrhoderma noxium",1.07353993678595,1.04370724009289,1.1044995284576
"Botryobasidium botryosum",1.25571339679757,1.22440168431673,1.28788320989917
"Rhizoctonia solani",0.960925378645041,0.942744941581544,0.979514229396186
"Peniophora sp. CONT",1.28021756077402,1.2477907979694,1.3133720644246
"Stereum hirsutum",1.13331669226146,1.10662296456842,1.16051565332109
"Heterobasidion irregulare",2.0457490796058,1.98272402303558,2.11250979192166
"Phlebia centrifuga",1.0832859335814,1.05674700956422,1.10950303175954
"Gelatoporia subvermispora",1.53812068584111,1.49590693421044,1.58253648302197
"Fomitopsis pinicola",1.55449882866711,1.50001471187742,1.60761870217783
"Daedalea quercina",1.57022759912638,1.52839617708034,1.61359038510478
"Grifola frondosa",1.28898511740691,1.25404251343211,1.32391134302518
"Postia placenta",1.63147201204512,1.57932079743772,1.68524900482455
"Phlebiopsis gigantea",1.27399318425689,1.24274126233657,1.30639266589375
"Phanerochaete carnosa",1.09165486982148,1.06055322494325,1.12413699641074
"Phanerochaete chrysosporium",1.74830541844346,1.70222957722832,1.79473301940422
"Wolfiporia cocos",1.40159283290814,1.3583465183156,1.44645775844009
"Laetiporus sulphureus",1.26135858901463,1.23299767134794,1.2908825896117
"Ganoderma sinense",1.49714791327802,1.45308819291106,1.54159647611484
"Dichomitus squalens",1.55665234914934,1.51300045854815,1.60188183045141
"Trametes pubescens",1.86230737817091,1.80796161845328,1.91763838389489
"Trametes coccinea",1.00859766032759,0.983268849541984,1.03428709353347
"Trametes cinnabarina",1.9399903196072,1.86666308803871,2.01670328324021
"Trametes versicolor",1.24969787667656,1.21575295539482,1.28422187531906
"Jaapia argillacea",1.22381293737584,1.18890833544937,1.25953178008322
"Plicaturopsis crispa",1.65475183996595,1.61032870471122,1.70005815307615
"Piloderma croceum",1.47424513837973,1.43451242679882,1.5147729192152
"Fibularhizoctonia sp. CBS 109695",1.51785061262508,1.47995905634779,1.55677306192423
"Serpula lacrymans",0.999997277514252,0.999984482833754,0.999946028648125
"Coniophora puteana",1.48062485340693,1.43746543418687,1.52568785650598
"Hydnomerulius pinastri",1.50563797462729,1.46237200976096,1.55143201967471
"Paxillus involutus",1.41663452839202,1.37335091737822,1.4594638432867
"Paxillus rubicundulus",1.2499939916008,1.22134973556056,1.27890972995531
"Pisolithus tinctorius",1.04532473151249,1.0208542448581,1.07048845405635
"Pisolithus microcarpus",1.26622187812987,1.2406187066319,1.29239595593493
"Scleroderma citrinum",1.27356534535433,1.24073092914552,1.3076633816426
"Suillus luteus",1.46017910428717,1.42159189200152,1.50002175710199
"Rhizopogon vinicolor",1.47620823230832,1.43390496451034,1.51807107264658
"Rhizopogon vesiculosus",0.979210133882196,0.950035816178972,1.00880750558488
"Schizophyllum commune",1.27375639749787,1.24354722415526,1.30482330795877
"Amanita muscaria",1.04468858662624,1.01613744440367,1.07301301536984
"Amanita thiersii",1.27952616398192,1.24076677679295,1.31856575300049
"Hebeloma cylindrosporum",1.14883431558109,1.11801395805819,1.18000732687736
"Fistulina hepatica",1.2941253178114,1.26069358093393,1.32935704641932
"Laccaria bicolor",1.30666290371713,1.27675617604555,1.33681636713022
"Laccaria amethystina",1.29406904969144,1.25214537685939,1.3363342300848
"Pleurotus ostreatus",1.03121070288819,1.00267681720172,1.06016350109727
"Coprinopsis cinerea",1.39545973575047,1.35713732864764,1.43482756128349
"Moniliophthora perniciosa",1.39092799324489,1.35267807043805,1.42863240860816
"Moniliophthora roreri",0.912094614638586,0.890771144531273,0.933925858707675
"Hypsizygus marmoreus",1.26990151241214,1.23534268278781,1.30498736153719
"Termitomyces sp. J132",1.21292433522298,1.18517951234386,1.24143049341737
"Gymnopus luxurians",1.05089743414698,1.02383003281389,1.07929043087515
"Lentinula edodes",1.69714643098888,1.65049969282107,1.74531108965317
"Cylindrobasidium torrendii",1.26463280542753,1.22920087373042,1.30049279451246
"Armillaria solidipes",1.41304435368416,1.37311934961325,1.45563300441976
"Armillaria ostoyae",1.32288398111669,1.28134919118749,1.36638425809908
"Armillaria gallica",1.39093915833325,1.36056053164364,1.42222888841964
"Hypholoma sublateritium",1.2250292697302,1.19678411965161,1.25400037671225
"Galerina marginata",1.51944440794216,1.48264103288698,1.55688247686304
"Agaricus bisporus",1.31817188941161,1.27925704435229,1.35710025016448
"Leucoagaricus sp. SymC.cos",0.88692434529776,0.867548369250078,0.906733883974525
"Protomyces lactucaedebilis",1.89486800750265,1.78307148603034,2.00391716558521
"Neolecta irregularis",1.15621201642437,1.11840972732204,1.19411865836178
"Saitoella complicata",2.55314459746358,2.46707237487176,2.64362828287901
"Schizosaccharomyces pombe",1.09447658521473,1.06248127727508,1.1267740697633
"Pneumocystis jirovecii",1.75332995992513,1.65730626249656,1.85454987141544
"Pneumocystis murina",1.08933202931178,1.05468532172491,1.12447153370488
"Pneumocystis carinii",1.06413935137445,1.03252290877243,1.09718386964075
"Tortispora caseinolytica",1.35256902280028,1.29997836531339,1.40554826250328
"Yarrowia lipolytica",1.65695626876104,1.57002579632712,1.76313207663956
"Sugiyamaella lignohabitans",1.29024841028358,1.24747133043838,1.33462090057922
"Lipomyces starkeyi",1.09997558594118,1.06501428342008,1.13679545656895
"Metschnikowia bicuspidata",1.33336268921087,1.30359715919207,1.36707414951576
"Clavispora lusitaniae",1.4011356207277,1.35448485316541,1.45193163946575
"[Candida] intermedia",1.16174655663957,1.12062903991158,1.20175569924836
"Kuraishia capsulata",1.03755895861982,1.00802867567667,1.0672630908432
"Nadsonia fulvescens",1.55829139318642,1.50345302658479,1.61602979057143
"Ascoidea rubescens",1.41429406751986,1.36808619161231,1.46305603399988
"Komagataella phaffii",0.99994497547714,0.999916230032258,0.999928912859649
"Komagataella pastoris",1.29994532590759,1.25003245742324,1.35188666010124
"Wickerhamomyces anomalus",1.05291545938835,1.02743057509279,1.07948590969402
"Cyberlindnera jadinii",1.4475174517434,1.39809439751688,1.49994353230036
"Cyberlindnera fabianii",0.979739457462997,0.952101086676094,1.00832358386563
"Hanseniaspora osmophila",1.20005681778361,1.16703725627421,1.23606250504675
"Hanseniaspora opuntiae",1.14000518450565,1.10410671627246,1.17669527803239
"Hanseniaspora uvarum",1.26924730243769,1.22992887044385,1.30971773870983
"Hanseniaspora guilliermondii",1.65720495780248,1.60871237668523,1.70745699583182
"Hanseniaspora valbyensis",1.13837360448682,1.10305343285818,1.17505445567699
"Brettanomyces nanus",1.42217113299798,1.375587087836,1.47024022928409
"Brettanomyces bruxellensis",1.11511685695089,1.07143108625867,1.15716078784853
"Ogataea parapolymorpha",1.39863299749332,1.34383084931055,1.45364938005737
"[Candida] arabinofermentans",0.973710089548175,0.946440909591749,1.00174434676028
"Pichia membranifaciens",1.11660922341924,1.08886051881379,1.1457511505482
"Pichia kudriavzevii",0.821591411775317,0.800309167477465,0.843797607475224
"Millerozyma farinosa",1.33578598824095,1.30160822779674,1.37221309029802
"Yamadazyma tenuis",0.98802133423429,0.961504787475228,1.01315470008645
"Scheffersomyces stipitis",1.0407215679338,1.00974740192724,1.07292109045764
"Debaryomyces hansenii",1.00002577542656,0.965878530820664,1.0357392955328
"Suhomyces tanzawaensis",1.26930948089955,1.22222880474244,1.31897650300109
"Babjeviella inositovora",1.76667508563076,1.70834582453742,1.82867092147763
"Meyerozyma guilliermondii",1.56452030278265,1.51409139050459,1.61663537536074
"Hyphopichia burtonii",1.08795620006687,1.05894094708929,1.11717113025841
"Spathaspora passalidarum",1.22918208405082,1.19357272126586,1.26671118411556
"Lodderomyces elongisporus",1.15416160692897,1.1207063784258,1.18792873873464
"Candida dubliniensis",1.53077974536879,1.48224591186784,1.5812989547447
"Candida maltosa",1.23036249520253,1.19529892242272,1.26661694248927
"Candida parapsilosis",1.27496440730804,1.23332357427504,1.31670601603948
"Candida orthopsilosis",1.6666472403595,1.60102329236618,1.72731706068697
"Candida tropicalis",1.2050799861416,1.17168927642547,1.23959765990886
"Candida albicans",1.46322008112526,1.41428905388239,1.51328496949466
"Saccharomycetaceae sp. 'Ashbya aceri'",1.62501856028839,1.56752918034683,1.6940997198678
"[Candida] glabrata",1.40099419497266,1.35227874528495,1.45093119512759
"Kazachstania africana",1.38502656572865,1.34566771935994,1.42503191411368
"Kazachstania naganishii",1.28572940726927,1.24997033958747,1.3333557275025
"Eremothecium gossypii",1.00002205653849,1.00007247752424,1.00003875369988
"Eremothecium cymbalariae",1.45732596941077,1.3916897991351,1.52504972119291
"Eremothecium sinecaudum",1.1691489482727,1.12506717077839,1.2082424925393
"Torulaspora globosa",0.918916736483676,0.88925335591029,0.949244814043211
"Torulaspora delbrueckii",0.949378700199675,0.918251029405639,0.982110978922828
"Zygotorulaspora mrakii",1.26314122479736,1.21679919661298,1.30879371835292
"Pachysolen tannophilus",1.12578799005353,1.096005248346,1.15678152236048
"Naumovozyma castellii",1.07239523956827,1.04027512395073,1.1055661319387
"Naumovozyma dairenensis",0.987360516964956,0.960546567120054,1.01515025299287
"Zygosaccharomyces bailii",1.29308026451629,1.22882727204884,1.36268409472575
"Zygosaccharomyces parabailii",0.999950912663959,0.999993721659044,0.999997914357872
"Zygosaccharomyces rouxii",1.11952924054014,1.07168794809899,1.16770786473341
"Vanderwaltozyma polyspora",1.14326835151752,1.11057781524385,1.17710388555954
"Lachancea mirantina",1.61184223948974,1.56250835244752,1.66667851520761
"Lachancea thermotolerans",1.36103811036719,1.29163361549964,1.43338668422171
"Lachancea dasiensis",1.83328029473302,1.75004776346403,1.90004561173004
"Lachancea meyersii",1.39999094138133,1.35119688726289,1.4499738347403
"Lachancea sp. PJ-2012a",1.05551301318957,1.02177105807296,1.08939928572615
"Lachancea quebecensis",1.50000124145132,1.42033568775616,1.55548938051844
"Lachancea fermentati",1.21115139885671,1.17244543194762,1.25003822263523
"Lachancea nothofagi",1.75003919732325,1.68113600962357,1.81960999519744
"Kluyveromyces lactis",1.28080628543177,1.23614890392442,1.327952838895
"Kluyveromyces marxianus",1.47915842759652,1.43336384851719,1.52634194481439
"Kluyveromyces dobzhanskii",1.27777544516046,1.22617919570502,1.33333595656738
"Tetrapisispora phaffii",1.3712772561176,1.3382476168578,1.40526184179556
"Tetrapisispora blattae",1.23419361312268,1.19680293897502,1.27329933484326
"Saccharomyces sp. 'boulardii'",1.000035347654,1.00002194243436,1.0000428031802
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii",1.52630885122683,1.46974751379288,1.58819834186499
"Saccharomyces kudriavzevii",5.02493819912247,5.01616180835972,5.04996704032017
"Saccharomyces paradoxus",1.23112849565536,1.19549429457773,1.26787764989731
"Saccharomyces arboricola",1.31254962080025,1.27083098921361,1.35710462255219
"Saccharomyces eubayanus",1.23237107753274,1.19452251928497,1.27197967977804
"Saccharomyces cerevisiae",1.94752675281282,1.85395561415682,2.04815397121831
"Drechslerella stenobrocha",1.61118744599038,1.56728448543784,1.66026762939872
"Arthrobotrys oligospora",1.19356964987447,1.16437778380535,1.2236078578305
"Dactylellina haptotyla",1.34507246720285,1.31570320942406,1.37502069331681
"Tuber borchii",1.02627586211451,1.00692070688652,1.04603453154725
"Tuber magnatum",1.0464610872843,1.02680691938801,1.06663108619445
"Umbilicaria pustulata",1.29568729991683,1.25967350367169,1.33338111044402
"Xylona heveae",1.61668580060043,1.56443112057233,1.66786435320616
"Coniosporium apollinis",1.54003424422175,1.49096972504408,1.59246554449819
"Diplodia seriata",1.22642443727771,1.2003666044025,1.25309876427014
"Macrophomina phaseolina",1.19466675447204,1.16522178110423,1.22508563817675
"Neofusicoccum parvum",1.451152851964,1.41424616374906,1.48948590132503
"Cenococcum geophilum",1.18644610691094,1.16279278736886,1.21057547087848
"Clohesyomyces aquaticus",1.19525355089854,1.16142971426534,1.22998162344094
"Corynespora cassiicola",1.3602691963382,1.32101613156299,1.40049136032445
"Stagonospora sp. SRC1lsM3a",1.6846132551266,1.63640728437106,1.73395582846305
"Periconia macrospinosa",1.18647473675147,1.15473511851732,1.21911874008529
"Pyrenochaeta sp. DS3sAY3a",1.32965682066768,1.29466143645795,1.36548938342477
"Epicoccum nigrum",1.57316706385024,1.52779405960246,1.61999008619405
"Ascochyta rabiei",1.13094075719807,1.09901166972778,1.1637257423771
"Exserohilum turcicum",1.09762221939808,1.06888877165447,1.12700591639219
"Bipolaris victoriae",1.32748827225545,1.27443109593041,1.38098662374381
"Bipolaris zeicola",2.29800951185047,2.11942557272864,2.49996910671913
"Bipolaris maydis",1.00009400970018,1.00002426098564,1.00003085313577
"Bipolaris sorokiniana",1.81407750564645,1.74359511534468,1.89278872739023
"Bipolaris oryzae",1.33330825034842,1.29233297711767,1.37497975474746
"Stemphylium lycopersici",1.4792381494768,1.43424015806673,1.5263307500558
"Elsinoe australis",2.04215456500307,1.97445844821694,2.11671357856719
"Aureobasidium melanogenum",1.33689072695817,1.30004488554301,1.37503258197269
"Aureobasidium namibiae",1.03772278481498,1.01002945077146,1.06597022208035
"Aureobasidium subglaciale",1.66667690338102,1.61146497324208,1.72629150972234
"Acidomyces richmondensis",1.14243439844977,1.11375566599199,1.17175125427465
"Rachicladosporium sp. CCFEE 5018",2.24576385596605,2.14370691153213,2.34127497227738
"Rachicladosporium antarcticum",1.57727419501714,1.53578585314029,1.61993576681118
"Hortaea werneckii",1.29785116055206,1.26497429660761,1.33210002838299
"Baudoinia panamericana",1.04164296638087,1.01394891302434,1.07004566098095
"Sphaerulina musiva",2.08904933416596,2.02486340288035,2.15619590135724
"Cercospora beticola",1.22648548438038,1.18335620425287,1.271589911876
"Cercospora zeina",1.32892262543467,1.29176773323072,1.36542748279433
"Cercospora berteroae",1.32587333034539,1.28979849405226,1.36388530156953
"Zymoseptoria brevis",1.0847509226648,1.05141777082374,1.1194860205395
"Zymoseptoria tritici",1.66507412424899,1.60500828609951,1.72730974620898
"Pseudocercospora eumusae",1.90608278907317,1.85002337584237,1.96416115820603
"Pseudocercospora musae",0.984418231393939,0.959425160582886,1.01001842393169
"Pseudocercospora fijiensis",1.1122294675645,1.08681286814738,1.13824476924662
"Phaeomoniella chlamydospora",1.32673553237417,1.29354633202359,1.36070387168868
"Endocarpon pusillum",1.2582146875607,1.22917196374228,1.28783004900023
"Cyphellophora europaea",1.42192127807989,1.38329342758355,1.46216043894733
"Phialophora americana",1.53837524746738,1.49817729556747,1.5799930721706
"Rhinocladiella mackenziei",1.60148047753643,1.55647718197697,1.64880325175665
"Capronia coronata",1.31691799780483,1.27555923117435,1.36066199961184
"Capronia epimyces",1.47614232180291,1.43680143899404,1.51745307383748
"Exophiala dermatitidis",1.38857899643829,1.35090247594482,1.42700610215156
"Exophiala aquamarina",1.30438546115733,1.27153630148933,1.33804342381811
"Exophiala sideris",1.14809367529059,1.11820382251755,1.17897401804375
"Fonsecaea multimorphosa",1.28968577706718,1.2614226161724,1.3187248798264
"Fonsecaea pedrosoi",1.1666187029056,1.13437015415663,1.19869484362014
"Cladophialophora yegresii",1.51220731038334,1.46943755266081,1.55950475248168
"Cladophialophora carrionii",1.41662662341879,1.38171298487897,1.45004575638802
"Cladophialophora bantiana",1.53473527266276,1.49426323962893,1.57689136257315
"Cladophialophora psammophila",1.52856955680725,1.48373909189254,1.57435475858079
"Ascosphaera apis",1.27808291307571,1.24431059608912,1.31274754988757
"Uncinocarpus reesii",1.52083307025077,1.48121778256786,1.56145551839578
"Nannizzia gypsea",1.50563200337577,1.46243607557856,1.55710600015195
"Microsporum canis",1.12960920671022,1.09852618221847,1.16188818225651
"Trichophyton tonsurans",1.1666491093342,1.00064783169117,1.49996531225716
"Trichophyton interdigitale",1.25359318789363,1.15000607998684,1.41670926328224
"Trichophyton soudanense",0.999936406667828,0.999974901457129,0.999942138595795
"Trichophyton rubrum",2.24290152876082,2.11921946664896,2.38515942373414
"Trichophyton equinum",5.04997172198954,5.02494724658421,5.0500300290015
"Trichophyton mentagrophytes",1.12498559077173,1.00279962204113,1.25382903095732
"Trichophyton verrucosum",1.58337921971522,1.5249898058445,1.64011763145219
"Trichophyton benhamiae",1.63640567649721,1.56672574635218,1.72224470032012
"Coccidioides immitis",1.4166711577785,1.3590848172575,1.48864880965596
"Coccidioides posadasii",2.00216973653465,1.90909104965545,2.10818028674207
"Paracoccidioides brasiliensis",1.0550910638891,1.02882921388185,1.08186212871704
"Paracoccidioides lutzii",1.15438697958943,1.12882797175502,1.18072715779176
"Emergomyces pasteurianus",1.20278405164755,1.17674756461167,1.22921472769834
"Polytolypa hystricis",1.02079871959386,0.993248986778701,1.04881218566449
"Helicocarpus griseus",1.28785955903049,1.25151164231637,1.32360841021134
"Histoplasma capsulatum",0.980302907392429,0.961023179295671,0.999976349152464
"Emmonsia sp. CAC-2015a",1.05101161530986,1.02820953323318,1.07421887860793
"Emmonsia crescens",1.06307609375976,1.03835845739296,1.08848779089875
"Blastomyces parvus",1.69248296415336,1.64041468730694,1.74817992313104
"Blastomyces percursus",1.51790589824684,1.47892474857321,1.5587979961614
"Blastomyces gilchristii",1.15498332535401,1.12419215128797,1.18661137155162
"Blastomyces dermatitidis",1.13203620369619,1.10523767318435,1.15979352356743
"Blastomyces silverae",1.07230408786923,1.04610709504793,1.09970280713923
"Byssochlamys spectabilis",1.12274146619345,1.09836174225337,1.1476759780765
"Elaphomyces granulatus",1.33152935992203,1.30181447224933,1.36196283498978
"Rasamsonia emersonii",1.42632098579922,1.39048969550749,1.46244962576061
"Talaromyces marneffei",3.33331300650786,2.97056372672658,3.81932980313386
"Talaromyces cellulolyticus",1.09662428936475,1.06499772971345,1.13094418161741
"Talaromyces stipitatus",1.31371275332918,1.27960582359343,1.3485690596773
"Talaromyces islandicus",1.43036902379561,1.39144703329284,1.47057791634849
"Talaromyces rugulosus",1.23014343508792,1.19676078634166,1.26435997809955
"Penicilliopsis zonata",1.54727015763521,1.50331036254491,1.59161347995588
"Penicillium chrysogenum",1,1,1
"Penicillium rubens",1,1,1
"Penicillium flavigenum",1.41075822030459,1.36089477225606,1.4643359423011
"Penicillium solitum",1.50695651398909,1.45453514372769,1.56248188430795
"Penicillium digitatum",0.999947773209226,0.999931001951204,0.99992135254716
"Penicillium roqueforti",1.69997431911478,1.63614033391382,1.76086858043658
"Penicillium nordicum",1.48210928766315,1.4325579017239,1.5327370839108
"Penicillium nalgiovense",1.79550674167765,1.73123093165048,1.86360403725947
"Penicillium sp. 'occitanis'",1.8899952030494,1.80656074800594,1.97804166578056
"Penicillium griseofulvum",1.30300751923402,1.26343582750572,1.34445536646824
"Penicillium antarcticum",1.19692611118451,1.16267042427021,1.23259626507211
"Penicillium brasilianum",1.12240052700636,1.09402190683183,1.15194454000041
"Penicillium vulpinum",1.34663329251846,1.30767350851519,1.38970507096282
"Penicillium freii",1.6103796053722,1.54762777488669,1.67346228047008
"Penicillium camemberti",1.49435641213083,1.43826143032036,1.54716525439079
"Penicillium polonicum",1.68075818258212,1.6118255571932,1.75093015916484
