"","Bacteroidetes","Firmicutes","Actinobacteria","Proteobacteria","Verrucomicrobia","Cohort","Stage","SampleName"
"M2-PK024A",44.4026222475145,33.2751822776324,18.0611940649943,4.08027279670862,0.0203343500508359,"2021_JunY_1","CRC","M2-PK024A"
"M116A",24.0888869002235,51.1925373525164,3.45866416433811,19.3768347662317,0.027492733391417,"2021_JunY_1","CRC","M116A"
"M2-PK016A",34.8739636323042,38.4183643146703,19.8011283580754,4.54514844669982,1.14538558900621,"2021_JunY_1","CRC","M2-PK016A"
"M2-PK021A",49.9199043991691,16.2617443049156,1.27847974036891,2.87010315911775,28.8504969565507,"2021_JunY_1","CRC","M2-PK021A"
"M2-PK011A",29.2400776217139,35.3649201810863,25.8214441953991,9.39868586826708,0.0504812294796957,"2021_JunY_1","CRC","M2-PK011A"
"M2-PK009A",30.1062655347886,34.4873380550783,28.3809516188334,6.11690505576821,0.374673998719737,"2021_JunY_1","CRC","M2-PK009A"
"M2-PK007A",51.3932621597944,4.32892066560851,0.353587277023455,43.8605165260929,0.0410238072061282,"2021_JunY_1","CRC","M2-PK007A"
"MSC45A",15.7487746267851,32.8853987881907,12.6540163302605,14.7134658432994,22.9674575736573,"2021_JunY_1","CRC","MSC45A"
"M2-PK017A",30.0456887274705,17.4037036659583,0.846416638773379,50.9815663851223,0.244662084630199,"2021_JunY_1","CRC","M2-PK017A"
"M2-PK015A",8.40594246097625,34.4929961251096,20.6800635813386,36.2885848310491,0.0270556052431284,"2021_JunY_1","CRC","M2-PK015A"
"M2-PK085A",23.278574966537,11.8441348150062,19.0303565347922,2.22916917071461,42.9706349146221,"2021_JunY_1","CRC","M2-PK085A"
"M2-PK010A",9.22753085877676,25.5605177396526,61.9614179463159,2.88012499399577,0.0481929415051321,"2021_JunY_1","CRC","M2-PK010A"
"M2-PK008A",14.864716247779,18.339826458129,3.09997092250826,38.548644059443,24.8706868978663,"2021_JunY_1","CRC","M2-PK008A"
"M2-PK750A",78.3314105238559,20.3578136977603,0.675758850775625,0.526653089959748,0.00855674805806078,"2021_JunY_1","CTRL","M2-PK750A"
"M2-PK730A",61.3759787766182,35.9855100976349,0.805471724609817,1.48038124932162,0.163888689415043,"2021_JunY_1","CTRL","M2-PK730A"
"M2-PK712A",64.4363712052874,32.9082182545891,0.692938385501299,1.81589074520897,0.0122554748615996,"2021_JunY_1","CTRL","M2-PK712A"
"ANS23",74.6248249612381,22.1443782408234,1.1866927254896,1.86748294136636,0.00676530943465489,"2021_JunY_1","CTRL","ANS23"
"M2-PK710A",70.5059116484882,26.0256255463844,2.10946118535769,1.205117871831,0.020665842086853,"2021_JunY_1","CTRL","M2-PK710A"
"M2-PK701A",73.2547321758404,23.0527816771334,2.21404753109223,1.23531092230021,0.023302548947174,"2021_JunY_1","CTRL","M2-PK701A"
"519A",48.5181884320555,47.2491727684696,2.81704315558633,1.21293901931476,0.0393146973213257,"2021_JunY_1","CTRL","519A"
"M2-PK699A",77.5866496365308,16.7621237548738,0.717046376296823,4.42016869552411,0.349057206077137,"2021_JunY_1","CTRL","M2-PK699A"
"M2-PK708A",51.2972095000483,41.7459075222124,3.21756353430639,3.12014984475536,0.0491908189620769,"2021_JunY_1","CTRL","M2-PK708A"
"ANS1038",8.04353893083104,84.4948875046185,5.00767721203365,2.26252736656265,0.0109456402968154,"2021_JunY_1","CTRL","ANS1038"
"ANS7",37.8450696446595,54.6186699475597,1.78731845796974,5.61498729583437,0.00662002121315774,"2021_JunY_1","CTRL","ANS7"
"534A",70.2935645397952,21.1207126530648,5.57317372947867,1.29108297369062,0.00672289148980087,"2021_JunY_1","CTRL","534A"
"M2-PK656A",27.0198399936633,64.2077049390307,3.90284215911549,4.08290129984782,0.474990769443637,"2021_JunY_1","CTRL","M2-PK656A"
"ANS27",30.9478197678887,60.0254716901563,4.29345461748677,2.68763615636815,1.50685297559774,"2021_JunY_1","CTRL","ANS27"
"M2-PK644A",69.0705856930116,21.7371951541534,7.00809208717476,1.93415621411455,0.00513233908543673,"2021_JunY_1","CTRL","M2-PK644A"
"ANS1133",8.73616093784349,82.0252559152087,4.26849485387958,4.8558952981227,0.015013836076341,"2021_JunY_1","CTRL","ANS1133"
"ANS1218",47.3806560129347,43.0819232577517,1.59531645432131,7.39872360035937,0.0525331707188399,"2021_JunY_1","CTRL","ANS1218"
"M2-PK558A",14.1647760427623,75.8381253465133,6.79909328011998,2.99019153716851,0.0238685718733113,"2021_JunY_1","CTRL","M2-PK558A"
"M2-PK751A",16.1844839258119,73.745295166005,4.8913544789336,4.85110187363655,0.0126889967804649,"2021_JunY_1","CTRL","M2-PK751A"
"ANS1456",57.9376373705199,31.6431147873023,6.03037354039369,4.22175052451151,0.0282167428418213,"2021_JunY_1","CTRL","ANS1456"
"515A",18.4114139326705,70.1831086324574,6.28556408754308,5.03183541403871,0.0170642028075892,"2021_JunY_1","CTRL","515A"
"M2-PK617A",69.7342026267123,18.3050981026145,2.59496415946626,7.76766538057371,1.48566769780089,"2021_JunY_1","CTRL","M2-PK617A"
"ANS1170",20.8191109199139,66.5474235173047,10.7057921781516,1.0348692181175,0.71287917851058,"2021_JunY_1","CTRL","ANS1170"
"M2-PK524A",31.6884762610289,55.0551755783653,4.93041415505338,8.11197419528634,0.011988728480348,"2021_JunY_1","CTRL","M2-PK524A"
"ANS97",46.4255026729671,40.2261663881089,1.07819213277855,2.80663047994858,9.09618757962116,"2021_JunY_1","CTRL","ANS97"
"ANS1115",24.0340839970353,61.0388256724272,9.40239689287916,5.27198345714336,0.0342707296808091,"2021_JunY_1","CTRL","ANS1115"
"ANS49",37.0819065060477,47.7698975436694,2.03989678155598,12.8491046685476,0.0233759082366052,"2021_JunY_1","CTRL","ANS49"
"ANS78",10.2511127863654,74.196654096707,3.99530108285249,11.3981453167288,0.0181976851600584,"2021_JunY_1","CTRL","ANS78"
"A51A",67.1750566393865,17.0548503765234,13.8936096329285,1.82026572095552,0.00853054542131849,"2021_JunY_1","CTRL","A51A"
"ANS19",17.1928591180453,66.1939557844521,12.9089819320976,2.70890935704305,0.0438212094653812,"2021_JunY_1","CTRL","ANS19"
"M2-PK619A",19.4162694530913,63.6261943908662,13.1141322961818,3.53818030566838,0.0662673769855312,"2021_JunY_1","CTRL","M2-PK619A"
"M2-PK797A",52.8790391007853,29.1767398696236,0.462646650444613,17.3670586275272,0.015952755397921,"2021_JunY_1","CTRL","M2-PK797A"
"A60A",66.5505120305012,14.2722187048042,4.00351812774358,4.55207122696147,4.28297765716538,"2021_JunY_1","CTRL","A60A"
"M2-PK523A",27.8943300066787,52.6290117029493,2.74077920383213,16.4969387104735,0.0202807221676993,"2021_JunY_1","CTRL","M2-PK523A"
