"Gene1","Gene2","CRC_cor","CRC_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Streptococcus sp. HSISS1","[Candida] arabinofermentans",0.0801482241211432,0.088049525197103,-0.0103148289453675,0.813599230981408,-1.40982886402257,0.158590221523219,0.171891891891892,0.56112992576109,"0/0"
"Prevotella intermedia","Rhizophagus irregularis",-0.0519752505435902,0.269096734146908,-0.141612622424006,0.00114021229782968,-1.40847541188137,0.158990342761857,0.172144144144144,0.56112992576109,"0/-"
"Longibaculum sp. KGMB06250","Colletotrichum salicis",0.015164661104639,0.747266810773258,-0.075157133995313,0.0853605785372655,-1.40717285817419,0.159376137833456,0.172468468468468,0.56112992576109,"0/0"
"Blautia sp. SC05B48","Trichoderma atroviride",0.207814489453937,8.02232952734627e-06,0.120087121800481,0.00586994727455581,-1.40331100880017,0.160524116814358,0.173117117117117,0.561963714913884,"+/+"
"Gemella morbillorum","Schizosaccharomyces pombe",-0.0395818289902105,0.400131905650014,0.0505082286718437,0.247980739236649,1.40233239877916,0.160816009884954,0.173333333333333,0.561963714913884,"0/0"
"Bifidobacterium catenulatum","Pneumocystis murina",0.141154799776859,0.00257454766250031,0.0520829276821224,0.233522491685623,-1.39952931983772,0.161654312407018,0.173981981981982,0.562906920662697,"+/0"
"Clostridium beijerinckii","Colletotrichum salicis",0.0517413014941552,0.271260698014667,-0.038101134555891,0.383621935313091,-1.39849613239134,0.161964133278621,0.174234234234234,0.562906920662697,"0/0"
"Pseudobutyrivibrio xylanivorans","Leucoagaricus sp. SymC.cos",0.13175173422328,0.00492653954750244,0.0428946796289087,0.326617666870068,-1.39373569041307,0.163397434372371,0.175387387387387,0.564381803600413,"+/0"
"Streptococcus sp. I-P16","Schizosaccharomyces pombe",0.110919764405337,0.01806993524246,0.0218713831700805,0.61707390420076,-1.39221246554334,0.163858069080402,0.175675675675676,0.564537210244841,"+/0"
"Streptococcus sp. I-G2","Paracoccidioides brasiliensis",0.0814884935529382,0.0828477435854804,-0.00767974460837735,0.860648885232749,-1.38982187902706,0.164582972551231,0.176144144144144,0.565270415461966,"0/0"
"Streptococcus equinus","Albugo candida",0.147884191101872,0.00157924742932591,0.0597751313858899,0.171443948323546,-1.38641013387886,0.165621703791639,0.176648648648649,0.566117109811219,"+/0"
"Longibaculum sp. KGMB06250","Aspergillus kawachii",0.0577737703819726,0.219208889823882,-0.0307141781285466,0.482530449177441,-1.37757298787839,0.168335165613846,0.178414414414414,0.570222232117908,"0/0"
"Gemella morbillorum","Tuber magnatum",-0.0150875666249632,0.748508269651161,0.073341120934438,0.093208178116118,1.37756889341836,0.168336430513315,0.178414414414414,0.570222232117908,"0/0"
"Porphyromonas asaccharolytica","Schizosaccharomyces pombe",-0.0645662232924407,0.169637025854669,0.0236283128353615,0.589074534776745,1.37332433293355,0.169651541287829,0.179315315315315,0.572323946640653,"0/0"
"Bifidobacterium catenulatum","Hyaloscypha variabilis",0.117269215004612,0.0124041950898088,0.0298165411516112,0.495424904193482,-1.3686111462149,0.171120857976277,0.180288288288288,0.573608198352893,"+/0"
"Bifidobacterium catenulatum","Tuber magnatum",0.088182273080541,0.0604628936696043,0.000637026685434472,0.988382153589222,-1.36532926325684,0.172149585471693,0.180828828828829,0.573608198352893,"0/0"
"Streptococcus sp. I-P16","Paracoccidioides brasiliensis",0.0762719317251358,0.104582609123039,-0.0113234596600545,0.795756432423594,-1.3648533602082,0.172299143679207,0.180828828828829,0.573608198352893,"0/0"
"Bifidobacterium pseudocatenulatum","Colletotrichum fioriniae",0.111561994014132,0.017408879472979,0.0245927556467754,0.573957455443341,-1.359973898091,0.173838183978939,0.181837837837838,0.574560009913359,"+/0"
"Anaerostipes hadrus","Pneumocystis murina",0.229042895551309,8.11637814068789e-07,0.144805097091619,0.000876141197353686,-1.35870454192879,0.174240232282198,0.182198198198198,0.574560009913359,"+/+"
"Butyrivibrio proteoclasticus","Cordyceps sp. RAO-2017",-0.0454844014459911,0.333555302381594,0.0416407006991814,0.340971630080036,1.3560851416775,0.175072079813826,0.182558558558559,0.574560009913359,"0/0"
"Lactobacillus ruminis","Coniochaeta ligniaria",-0.0446900274164975,0.342075473315445,0.0423561182431321,0.332733786526719,1.35485147505609,0.175464882549103,0.182702702702703,0.574560009913359,"0/0"
"Romboutsia ilealis","Erysiphe pulchra",-0.035330931778007,0.452673688136624,0.0514915004453264,0.238881239015294,1.35145171330205,0.176550777825168,0.183315315315315,0.575288314777996,"0/0"
"Porphyromonas asaccharolytica","Rhizophagus clarus",-0.0781737204826099,0.0961876377032342,0.0081575640339488,0.852075531439132,1.34536307245218,0.178508014350037,0.184540540540541,0.57617445251998,"0/0"
"Anaerostipes hadrus","Colletotrichum salicis",-0.0272769375688455,0.562115014970883,-0.113182485932566,0.00944533951174265,-1.34372255709128,0.179038120231779,0.184828828828829,0.57617445251998,"0/-"
"Pseudobutyrivibrio xylanivorans","Aspergillus rambellii",-0.102073442508121,0.0296605671396406,-0.0161534066134444,0.711931754446282,1.34200428652727,0.179594605801127,0.185045045045045,0.57617445251998,"-/0"
"Blautia sp. SC05B48","Colletotrichum salicis",0.00667963656954323,0.887132074246913,-0.0793326910599515,0.0693287988913678,-1.3405129705534,0.180078630327694,0.185405405405405,0.57617445251998,"0/0"
"Prevotella intermedia","Colletotrichum salicis",-0.000862259953864313,0.985382164444851,0.0850057771758495,0.0515816227615675,1.33886710753466,0.180613939350994,0.185837837837838,0.57617445251998,"0/0"
"Streptococcus sp. I-G2","Lipomyces starkeyi",0.114944776009417,0.0142643930158646,0.0294085499817537,0.501345731829422,-1.33831247351469,0.180794597364627,0.185945945945946,0.57617445251998,"+/0"
"Bifidobacterium pseudocatenulatum","Trichoderma atroviride",0.0598393085247709,0.203146405517338,-0.0259827834576547,0.552497652926842,-1.3361580443369,0.18149762121352,0.186342342342342,0.57617445251998,"0/0"
"Streptococcus sp. I-G2","Aspergillus ochraceoroseus",0.074680723393383,0.112043301565201,-0.0110533559285993,0.800524585959705,-1.33575850713098,0.181628219133151,0.186342342342342,0.57617445251998,"0/0"
"Lactococcus garvieae","[Candida] arabinofermentans",0.0710201007747061,0.130793135144166,-0.0145623164702668,0.739219636981264,-1.33310455829741,0.182497493718978,0.186846846846847,0.57617445251998,"0/0"
"Parvimonas micra","Trichoderma atroviride",-0.0483452023180614,0.304012919569792,0.0370540362739406,0.396837989905863,1.32922694914874,0.183773106612585,0.18781981981982,0.577308551005869,"0/0"
"[Eubacterium] eligens","Phytophthora capsici",-0.00978272521197255,0.835327692598976,0.0752842514730481,0.0848318372398165,1.32543272771017,0.185027668088067,0.188504504504505,0.577308551005869,"0/0"
"Gemella morbillorum","Trichoderma atroviride",-0.00350083127971881,0.940701842350502,0.0812395523019143,0.06287553560907,1.32091913135346,0.186528329974655,0.189081081081081,0.577308551005869,"0/0"
"Bifidobacterium pseudocatenulatum","[Candida] arabinofermentans",0.112143423397618,0.0168287348863181,0.0278411689063135,0.524434820975105,-1.31856902829928,0.187313233693375,0.189477477477477,0.577308551005869,"+/0"
"Lactobacillus ruminis","Trichoderma atroviride",-0.0122247763827598,0.795042499226418,0.0721743570415752,0.0985477149062972,1.31478467477399,0.188582279383127,0.190126126126126,0.577308551005869,"0/0"
"Anaerostipes hadrus","Edhazardia aedis",0.223728898553977,1.47140108852639e-06,0.142247008953601,0.00108251784088331,-1.3122082032266,0.189449894779653,0.190666666666667,0.577308551005869,"+/+"
"Bifidobacterium longum","Erysiphe pulchra",-0.0230179192867845,0.624727082110426,0.0612501769574435,0.161097860251827,1.31203881509713,0.189507038374191,0.190666666666667,0.577308551005869,"0/0"
"Bifidobacterium bifidum","Paracoccidioides brasiliensis",-0.0178534126394927,0.704398929171284,0.0663072827728224,0.129180965321562,1.31065592204793,0.189974036731619,0.190882882882883,0.577308551005869,"0/0"
"Streptococcus sp. I-P16","Coniochaeta ligniaria",0.0259364331464164,0.581493862992814,-0.058094427543042,0.183828031554918,-1.308200432679,0.190805335373679,0.191459459459459,0.577308551005869,"0/0"
"Streptococcus sp. A12","Choanephora cucurbitarum",0.0149711673897421,0.750383887145977,0.0986695440417247,0.0237633431293531,1.30691216881679,0.191242542783393,0.191603603603604,0.577308551005869,"0/+"
"Dialister pneumosintes","Tuber magnatum",-0.0888936764840453,0.0584099248213032,-0.00512684894430969,0.906708193519162,1.30664308521725,0.191333956622224,0.191675675675676,0.577308551005869,"0/0"
"Parvimonas micra","Lipomyces starkeyi",-0.104629949704048,0.0257902677728703,-0.0211724934455773,0.628371173645216,1.30410112565026,0.192199105163069,0.19218018018018,0.578087880311249,"-/0"
"Streptococcus sp. I-P16","Choanephora cucurbitarum",0.00643198142332896,0.891290377306085,0.0898279867315957,0.0396407694091461,1.30099129038193,0.193261435974105,0.193225225225225,0.578925453775662,"0/+"
"Anaerostipes hadrus","Aspergillus rambellii",-0.0641452237722212,0.172442485890633,0.0193689736186062,0.657922950743496,1.30046418078645,0.193441925152467,0.193261261261261,0.578925453775662,"0/0"
"Pseudobutyrivibrio xylanivorans","Paracoccidioides brasiliensis",0.162636381717549,0.000503336404849009,0.0804049813003023,0.0656362522785789,-1.29906077359923,0.19392307353949,0.193657657657658,0.578925453775662,"+/0"
"Streptococcus sp. JS71","[Candida] arabinofermentans",0.102119675724292,0.0295863828807734,0.0191083793128571,0.662238798902622,-1.29675239668285,0.194716394570243,0.194126126126126,0.578925453775662,"+/0"
"Streptococcus salivarius","Tuber magnatum",0.087674979770623,0.0619629587619244,0.00472222413094792,0.914041344902252,-1.29383152053633,0.195723622446881,0.194810810810811,0.578925453775662,"0/0"
"Fusobacterium periodonticum","[Candida] arabinofermentans",-0.0426464894279757,0.364624729101332,0.0404064198826413,0.355487353811258,1.29262432645857,0.196141021805821,0.195027027027027,0.578925453775662,"0/0"
"Streptococcus salivarius","[Candida] arabinofermentans",0.086063697201535,0.0669323275572635,0.00326731609948533,0.940465045211438,-1.29120891730329,0.196631243805081,0.195171171171171,0.578925453775662,"0/0"
"Streptococcus sp. I-P16","Pichia kudriavzevii",0.281479559480895,1.02868469298301e-09,0.203507475567884,2.58749396886415e-06,-1.28949086624305,0.197227489683925,0.195603603603604,0.578925453775662,"+/+"
"Streptococcus sp. A12","Schizosaccharomyces pombe",0.0993496861066632,0.0343215493920666,0.017110582885891,0.695688685456642,-1.28430948244685,0.199033690268792,0.196396396396396,0.578925453775662,"+/0"
"Streptococcus salivarius","Erysiphe pulchra",-0.0239386396772933,0.6109387197886,0.0585524177001544,0.180389706947315,1.28425392114267,0.199053123914788,0.196396396396396,0.578925453775662,"0/0"
"Bifidobacterium longum","Colletotrichum salicis",0.0134170070752197,0.775564013560771,-0.0686517211809158,0.116156354706505,-1.27826543496719,0.201155850927287,0.197765765765766,0.581172254407612,"0/0"
"Bifidobacterium longum","Baudoinia panamericana",0.0424759928871033,0.366547002090737,0.124004118474201,0.00443405096141625,1.27774269890176,0.201340164432184,0.198054054054054,0.581172254407612,"0/+"
"Blautia sp. SC05B48","Leucoagaricus sp. SymC.cos",0.234506958214848,4.33628678075948e-07,0.155727088716266,0.000341595957087382,-1.27470563971356,0.202413449925814,0.198846846846847,0.581172254407612,"+/+"
"Bifidobacterium catenulatum","Colletotrichum salicis",0.0170619289717839,0.716928063752626,-0.0647164016739627,0.138644607475144,-1.27348806472228,0.202844905150719,0.199063063063063,0.581172254407612,"0/0"
"[Eubacterium] eligens","Albugo candida",0.171551747486951,0.000240203766147307,0.0915551826664128,0.0359759710836238,-1.26698877429541,0.205159303847962,0.200504504504504,0.581679974125167,"+/+"
"Prevotella intermedia","Trichoderma atroviride",-0.027504992754257,0.558849376223796,0.0538646703644946,0.217893989800278,1.26661629463756,0.205292523161845,0.200504504504504,0.581679974125167,"0/0"
"Anaerostipes hadrus","Hyaloscypha variabilis",0.0409787408257114,0.383697264701699,0.121789481062774,0.00520114419843098,1.26609618023399,0.205478650003996,0.200576576576577,0.581679974125167,"0/+"
"Streptococcus sp. I-P16","Lipomyces starkeyi",0.111468528313645,0.0175037512912741,0.0305742601949914,0.484528315440605,-1.26538893916593,0.205731938243595,0.200792792792793,0.581679974125167,"+/0"
"Fusobacterium nucleatum","[Candida] arabinofermentans",-0.0358260646574387,0.446360924974114,0.0452399130750919,0.300839090317789,1.26169209700208,0.207059601773126,0.201657657657658,0.583166618090002,"0/0"
"Bifidobacterium pseudocatenulatum","Sphaerulina musiva",-0.0309839771581455,0.510202591636925,0.0498278923778251,0.254416658271516,1.2578169217666,0.208457974449496,0.202558558558559,0.583918802974242,"0/0"
"Parvimonas micra","Phytopythium vexans",-0.00621864221407268,0.894874886720468,0.0743091125081642,0.0889562158171016,1.25473665832822,0.20957437343573,0.203315315315315,0.585382936754836,"0/0"
"Streptococcus sp. I-P16","Baudoinia panamericana",0.0775998296297845,0.0986623045674817,-0.00243367951633459,0.955636746924803,-1.24734460968595,0.212271167043676,0.205225225225225,0.588446081359446,"0/0"
"Bifidobacterium longum","Albugo candida",0.034077569380562,0.468876146716941,-0.0459890583694685,0.29289746547828,-1.24613833623831,0.212713612689091,0.205513513513514,0.588446081359446,"0/0"
"Bifidobacterium angulatum","Colletotrichum fioriniae",0.0275534455503622,0.558156740657071,-0.0524918266435188,0.229867619085653,-1.24595554014933,0.212780718015822,0.205621621621622,0.588446081359446,"0/0"
"Streptococcus sp. I-G2","Coniochaeta ligniaria",0.0239780576184316,0.610351423141249,-0.056016364378553,0.200038047888743,-1.24528947387849,0.213025363488902,0.20572972972973,0.588446081359446,"0/0"
"Streptococcus sp. I-G2","Baudoinia panamericana",0.0737812049888908,0.116442366366377,-0.0060430029622237,0.890134658128376,-1.24374768928796,0.213592438336448,0.206234234234234,0.588446081359446,"0/0"
"Streptococcus sp. JS71","Lipomyces starkeyi",0.10743671215854,0.0220501340389285,0.027976218195623,0.522424238603964,-1.24236090655047,0.21410343265061,0.206522522522523,0.588446081359446,"+/0"
"Fusobacterium nucleatum","Cordyceps sp. RAO-2017",0.0249757052322334,0.59557126020126,-0.0548058292252446,0.209947965873239,-1.24192933950471,0.214262633924477,0.206630630630631,0.588446081359446,"0/0"
"Streptococcus sp. I-G2","[Candida] arabinofermentans",0.0946743334251758,0.0437768047052827,0.0154089184860845,0.724656749691553,-1.2373699994506,0.215949751251374,0.207927927927928,0.590311837754403,"+/0"
"Prevotella intermedia","Cordyceps sp. RAO-2017",0.0435281065893541,0.35478534939077,-0.0359481583753566,0.411089306333851,-1.2369141661584,0.216118950252023,0.208036036036036,0.590311837754403,"0/0"
"Streptococcus sp. I-P16","Rhizophagus irregularis",0.109568009694465,0.0195332690759087,0.0305598444689472,0.484734409052563,-1.23568545740368,0.216575505250937,0.208324324324324,0.590311837754403,"+/0"
"Bifidobacterium catenulatum","Cordyceps sp. RAO-2017",0.049898183722573,0.288724291728611,-0.0294737520882226,0.500397007158591,-1.23540013798226,0.216681621478119,0.208324324324324,0.590311837754403,"0/0"
"Porphyromonas asaccharolytica","Trichoderma atroviride",-0.0590617436463294,0.209089763975509,0.0202520858648416,0.643382277452957,1.23483189223047,0.216893075345971,0.208540540540541,0.590311837754403,"0/0"
"Longibaculum sp. KGMB06250","Trichoderma atroviride",0.106876658670469,0.0227564279553256,0.0280503538441667,0.521322205878595,-1.23239406172075,0.217801918085593,0.209081081081081,0.591130587349925,"+/0"
"Dialister pneumosintes","Pseudocercospora musae",-0.0362609603253147,0.440857609779882,0.0425036662270406,0.331050884338141,1.22582151395062,0.220265849315416,0.210522522522523,0.594083511165458,"0/0"
"Longibaculum sp. KGMB06250","Pseudocercospora musae",0.1675426685566,0.000336547313189772,0.242829811461809,1.74825589560612e-08,1.22326458814643,0.221229777601311,0.211027027027027,0.594488730634203,"+/+"
"Clostridium beijerinckii","Hyaloscypha variabilis",0.0833403575139917,0.076071801818425,0.00519197344642134,0.905528644267856,-1.2186031219617,0.222994863545812,0.212,0.595091659644118,"0/0"
"Streptococcus sp. A12","Cordyceps sp. RAO-2017",0.0353359829905091,0.452609034297343,-0.0427861069014746,0.327844764335883,-1.2158164642247,0.224054845514149,0.212720720720721,0.595380740859545,"0/0"
"Longibaculum sp. KGMB06250","Naumovozyma dairenensis",0.077407297048048,0.0995037803110426,-0.000291401733801461,0.994685379755685,-1.21100870543381,0.225892068306605,0.213441441441441,0.595380740859545,"0/0"
"Pseudobutyrivibrio xylanivorans","Schizosaccharomyces pombe",0.204620447869226,1.11044993449383e-05,0.129003481486117,0.00306464892574621,-1.21054204088306,0.226070968995687,0.213621621621622,0.595380740859545,"+/+"
"Streptococcus sp. I-P16","Edhazardia aedis",0.112714109357145,0.0162758299039494,0.0359980640638875,0.41043972102201,-1.20054986679168,0.229925857967991,0.21618018018018,0.6002209248968,"+/0"
"Dialister pneumosintes","Baudoinia panamericana",-0.0249807831852893,0.595496448020653,0.0519993724252643,0.234274363040985,1.19822935341178,0.230827740924754,0.216720720720721,0.6002209248968,"0/0"
"Butyrivibrio proteoclasticus","Aspergillus ochraceoroseus",0.0649280465725606,0.167253278645357,-0.0119040520176476,0.785533129266658,-1.19654682229023,0.231483238196179,0.217153153153153,0.6002209248968,"0/0"
"Roseburia intestinalis","Tuber magnatum",0.147507599387492,0.00162391242967574,0.0717334844956368,0.100627618683593,-1.19360071148528,0.232634195549718,0.217657657657658,0.6002209248968,"+/0"
"Streptococcus equinus","Moniliophthora perniciosa",-0.0509225669922441,0.278927145843272,0.0256941848091122,0.556920691355796,1.19253929796577,0.233049851326009,0.21790990990991,0.6002209248968,"0/0"
"Adlercreutzia equolifaciens","Colletotrichum fioriniae",0.0249826673536364,0.595468690138288,0.101299175253209,0.0202599977897016,1.19243755704236,0.233089721317112,0.21790990990991,0.6002209248968,"0/+"
"Prevotella intermedia","Pichia kudriavzevii",-0.0398634411908007,0.39678523255946,0.0365580349483247,0.40319277832067,1.18931038972236,0.234317548381433,0.218630630630631,0.600799087067958,"0/0"
"Anaerostipes hadrus","Thielaviopsis punctulata",-0.0563361030919739,0.230912612548929,0.0198780312899395,0.649524982850782,1.18647246931446,0.235435767441024,0.219675675675676,0.600944066821858,"0/0"
"Streptococcus sp. HSISS2","[Candida] arabinofermentans",0.0646180668755419,0.169293922594121,-0.0115663964851759,0.791474338437525,-1.18645188545296,0.235443891823681,0.219675675675676,0.600944066821858,"0/0"
"Butyrivibrio proteoclasticus","Sphaerulina musiva",-0.119658857537692,0.010718345749448,-0.0439986693965081,0.314309493329763,1.18540471313892,0.235857469139733,0.21981981981982,0.600944066821858,"-/0"
"Streptococcus sp. HSISS3","Phytophthora capsici",-0.0717252817476879,0.127004086570873,0.00423126500234975,0.92294891063821,1.18341568956571,0.236644442251064,0.220216216216216,0.600944066821858,"0/0"
"Parvimonas micra","Leucoagaricus sp. SymC.cos",-0.0616371667020798,0.18987591435863,0.0142895564208648,0.743931764151309,1.18226431603724,0.23710083983057,0.220612612612613,0.601328189302444,"0/0"
"Romboutsia ilealis","Lipomyces starkeyi",0.00769525173716795,0.870112763977088,0.0833637576972398,0.0562782821963141,1.18002978613854,0.237988368389743,0.221153153153153,0.601407790600275,"0/0"
"Escherichia coli","Phytopythium vexans",-0.0333891965367437,0.477909151613448,0.0420500868851439,0.336241845164466,1.1740292436513,0.240383312430999,0.222882882882883,0.603664528685516,"0/0"
"Roseburia intestinalis","Erysiphe pulchra",0.00283808935464647,0.95191242912951,0.0779832189115933,0.0742158264763377,1.17134249048669,0.241461138540882,0.223315315315315,0.603664528685516,"0/0"
"Streptococcus sp. A12","Lipomyces starkeyi",0.11431731445598,0.0148068219485715,0.0395326994591673,0.365994179088591,-1.17075362832381,0.241697822089588,0.223423423423423,0.603664528685516,"+/0"
"Lactobacillus ruminis","Tuber magnatum",0.0595164258456946,0.20559931650199,-0.0155818990390974,0.721693195957465,-1.16926164683216,0.242298230508121,0.223783783783784,0.603664528685516,"0/0"
"Longibaculum sp. KGMB06250","Colletotrichum fioriniae",0.0703237692847128,0.134619806533739,0.144565975180114,0.000893766526725681,1.16888607669606,0.242449533899687,0.223927927927928,0.603664528685516,"0/+"
"Fusobacterium periodonticum","Thielaviopsis punctulata",0.00451544857090238,0.923562538968067,-0.0704708875522185,0.106777578579962,-1.1682251135289,0.242715972994439,0.224036036036036,0.603664528685516,"0/0"
"Fusobacterium nucleatum","Coniochaeta ligniaria",-0.0122580552499734,0.79449700080413,0.0626793387422798,0.151529088096601,1.16693270264622,0.24323754799118,0.224540540540541,0.604331667746303,"0/0"
"Streptococcus sp. I-P16","Leucoagaricus sp. SymC.cos",0.0773981768632348,0.0995437817758424,0.00284614809798989,0.948127711806525,-1.1620616069215,0.245210441189997,0.225981981981982,0.605826474579201,"0/0"
"Romboutsia ilealis","Phytophthora capsici",-0.0328387154446555,0.48520040558382,-0.107129507497627,0.0140545644625603,-1.16182094459967,0.245308204532014,0.226126126126126,0.605826474579201,"0/-"
"Streptococcus anginosus","Naumovozyma dairenensis",0.0696145918888915,0.138605151465428,-0.00467583552422235,0.914882539543389,-1.15733471013524,0.247135637565221,0.227495495495495,0.607195941507701,"0/0"
"Prevotella intermedia","Pseudocercospora musae",-0.0787949155673905,0.0935650514822446,-0.152130735043218,0.000469070030510554,-1.15669839280242,0.247395606565125,0.22763963963964,0.607195941507701,"0/-"
"Romboutsia ilealis","Paracoccidioides brasiliensis",0.0470825716599893,0.31683120019533,0.120859821704932,0.00555734433960087,1.15629021102067,0.247562471002948,0.227783783783784,0.607195941507701,"0/+"
"Gemella morbillorum","Phytophthora capsici",0.0590837174465492,0.208920100457264,0.132685128881362,0.00231575047690979,1.15603208826662,0.247668032068828,0.227927927927928,0.607195941507701,"0/+"
"Porphyromonas asaccharolytica","Phytopythium vexans",0.00765905731982511,0.870718315655491,0.0816392155236471,0.0615877698295479,1.15358390319419,0.24867080083524,0.228648648648649,0.607359129785723,"0/0"
"[Eubacterium] eligens","Paracoccidioides brasiliensis",0.0438284956268822,0.351471349415192,-0.0301626792185086,0.490431043083991,-1.15150440141473,0.249524785562545,0.229153153153153,0.607359129785723,"0/0"
"Streptococcus sp. I-G2","Leucoagaricus sp. SymC.cos",0.0734596616199741,0.118047275209946,-0.000299245759181324,0.994542321662905,-1.14937417150316,0.250401725606577,0.229765765765766,0.607359129785723,"0/0"
"Lactococcus garvieae","Phytopythium vexans",0.0490836495340067,0.296677528973851,-0.0245938823411477,0.573939902824715,-1.14673750280043,0.251490125796247,0.230306306306306,0.607359129785723,"0/0"
"Gemella morbillorum","Moniliophthora perniciosa",-0.0250441894934835,0.59456265913239,0.0486197641356859,0.266129060728993,1.14651335054142,0.251582806404469,0.230306306306306,0.607359129785723,"0/0"
"Fusobacterium nucleatum","Colletotrichum salicis",-0.0818691717650929,0.0814164199696159,-0.00880061019529463,0.840565204124115,1.13942697627415,0.254525109716494,0.231711711711712,0.607359129785723,"0/0"
"Prevotella intermedia","Albugo candida",-0.0541724836431074,0.249349027888877,-0.126701981723172,0.00363847420812524,-1.13801198920039,0.255115476090347,0.23181981981982,0.607359129785723,"0/-"
"Bifidobacterium pseudocatenulatum","Rhizophagus clarus",0.0382892619485749,0.415708403607434,-0.0345979298539646,0.428894114446346,-1.13425886207976,0.256685979728656,0.232828828828829,0.607359129785723,"0/0"
"Streptococcus sp. HSISS2","Pneumocystis murina",-0.0174674764914685,0.710498536553546,0.0553289258411398,0.205623056504511,1.13324791648025,0.257110157099254,0.233009009009009,0.607359129785723,"0/0"
"Streptococcus sp. A12","Rhizophagus irregularis",0.111305491131794,0.017670322869739,0.0389198736968339,0.373477709491155,-1.13284822377396,0.257277996185799,0.233117117117117,0.607359129785723,"+/0"
"Fusobacterium periodonticum","Moniliophthora perniciosa",0.0463254746667897,0.324684326173873,0.118623412718812,0.00650573884165473,1.13279936104167,0.257298519853865,0.233153153153153,0.607359129785723,"0/+"
"Bifidobacterium bifidum","Trichoderma atroviride",0.0512890355075031,0.27547764342826,0.123361898656646,0.00464523422422203,1.13020901346381,0.258388162646652,0.234126126126126,0.609219043029556,"0/+"
"Streptococcus sp. FDAARGOS 192","Erysiphe pulchra",-0.0166413043086956,0.723617806830509,0.0558142446532285,0.201668556837365,1.12796562375259,0.259334437323919,0.234666666666667,0.609464747535075,"0/0"
"Bifidobacterium catenulatum","Moniliophthora perniciosa",-0.0351146390000027,0.455447037024817,0.0373533805001491,0.393032107942967,1.12772760301577,0.259434976499237,0.234738738738739,0.609464747535075,"0/0"
"Escherichia coli","Debaryomyces hansenii",-0.0185338157759299,0.69369157942229,0.0534785826724825,0.221215241388577,1.12097274669955,0.262299463257569,0.236648648648649,0.609918784813148,"0/0"
"Butyrivibrio proteoclasticus","Leucoagaricus sp. SymC.cos",0.148114100103919,0.00155253656597187,0.0770722417077936,0.0776709225651866,-1.1197391995797,0.262824915363216,0.236936936936937,0.609918784813148,"+/0"
"Fusobacterium nucleatum","Albugo candida",-0.0560043007690467,0.233675465282355,0.0157857484602955,0.718206130241895,1.11761961464471,0.263729487857052,0.237585585585586,0.609918784813148,"0/0"
"Bifidobacterium pseudocatenulatum","Lipomyces starkeyi",-0.0390731738240834,0.406219445367631,0.0327414171450036,0.454090684711332,1.11756015780604,0.263754893103844,0.237585585585586,0.609918784813148,"0/0"
"Lactobacillus ruminis","Colletotrichum salicis",-0.00534514985878779,0.909572787784221,0.066344069101294,0.12896820732975,1.11663721564819,0.264149472541621,0.237765765765766,0.609918784813148,"0/0"
"Streptococcus sp. A12","Aspergillus ochraceoroseus",0.0522075748828642,0.266959515688554,-0.0194070071002494,0.65729400224763,-1.11473427973552,0.26496430663834,0.238126126126126,0.610177777786284,"0/0"
"Streptococcus sp. A12","Coniochaeta ligniaria",0.0159951507125574,0.733935391651722,-0.0554330724237076,0.20476974448694,-1.11196459870084,0.266153371777042,0.239027027027027,0.610233880121065,"0/0"
"Streptococcus sp. I-P16","Thielaviopsis punctulata",-0.0161396020547038,0.731624600159464,-0.0873083284428601,0.0455503435457871,-1.11046692546285,0.26679787282118,0.239603603603604,0.610233880121065,"0/-"
"Streptococcus sp. JS71","Thielaviopsis punctulata",-0.00814998850444605,0.862511359056736,-0.0793157554274008,0.0693884557933022,-1.10957024747826,0.267184258033051,0.239711711711712,0.610233880121065,"0/0"
"Ruminococcus bicirculans","Pseudocercospora musae",0.005057480435763,0.91442029527055,0.0761769286573244,0.0811927755960102,1.10855494776962,0.267622222535231,0.239963963963964,0.610233880121065,"0/0"
"Streptococcus salivarius","Pneumocystis murina",-0.0127666238178396,0.786173287638036,0.0579674908437924,0.184789509802516,1.10128455302105,0.27077283193607,0.241405405405405,0.612757897859142,"0/0"
"Adlercreutzia equolifaciens","Leucoagaricus sp. SymC.cos",-0.00784263716996716,0.86764771545825,0.0628596796971003,0.150352974006125,1.10106056621235,0.270870298102339,0.241477477477477,0.612757897859142,"0/0"
"Streptococcus sp. JS71","Leucoagaricus sp. SymC.cos",0.0706829805191117,0.132635136335148,0.000532227337618414,0.990293340299878,-1.09302416261649,0.274383191014367,0.243963963963964,0.615693238943815,"0/0"
"Adlercreutzia equolifaciens","Sphaerulina musiva",-0.0325956297726194,0.488439140260367,0.0371733925608433,0.395317835768267,1.08569610804711,0.277613463152321,0.246306306306306,0.615693238943815,"0/0"
"Longibaculum sp. KGMB06250","Paracoccidioides brasiliensis",0.111631393732709,0.0173387267104532,0.0423016404332443,0.333356539212945,-1.08529140804153,0.277792610092663,0.24645045045045,0.615693238943815,"+/0"
"Streptococcus sp. HSISS2","Coniochaeta ligniaria",0.047866647619949,0.308830241344083,-0.0218083532000209,0.61808911214361,-1.08441059533654,0.278182788002753,0.246774774774775,0.615693238943815,"0/0"
