"","Cohort","Feature","Seed","AUC","MeanAUC","Kingdoms"
"342","2015_FengQ","Rhizopus_delemar","8","53.55",52.66,"fungi"
"343","2015_FengQ","Anncaliia_algerae","5","53.72",52.76,"fungi"
"344","2015_FengQ","Edhazardia_aedis","1","43.3",48.39,"fungi"
"345","2015_FengQ","Spraguea_lophii","5","52.41",51.76,"fungi"
"346","2015_FengQ","Encephalitozoon_cuniculi","6","34.56",37.93,"fungi"
"347","2015_FengQ","Encephalitozoon_romaleae","6","45.1",55.02,"fungi"
"348","2015_FengQ","Enterocytozoon_bieneusi","10","43.59",53.86,"fungi"
"349","2015_FengQ","Leucosporidium_creatinivorum","5","57.6",51.69,"fungi"
"350","2015_FengQ","Rhodotorula_graminis","2","52.86",55.1,"fungi"
"351","2015_FengQ","Rhodotorula_toruloides","2","61.89",57.29,"fungi"
"352","2015_FengQ","Puccinia_coronata","7","46.16",47.49,"fungi"
"353","2015_FengQ","Puccinia_striiformis","1","52.78",53.09,"fungi"
"354","2015_FengQ","Puccinia_graminis","6","48.98",51.13,"fungi"
"355","2015_FengQ","Puccinia_sorghi","3","58.58",57.37,"fungi"
"356","2015_FengQ","Malassezia_restricta","6","47.51",49.3,"fungi"
"357","2015_FengQ","Tilletia_walkeri","3","49.88",49.03,"fungi"
"358","2015_FengQ","Moesziomyces_antarcticus","5","53.96",56.7,"fungi"
"359","2015_FengQ","Ustilago_maydis","5","52.74",55.2,"fungi"
"360","2015_FengQ","Anthracocystis_flocculosa","5","55.07",55.65,"fungi"
"361","2015_FengQ","Sporisorium_graminicola","1","39.75",51.56,"fungi"
"362","2015_FengQ","Sporisorium_reilianum","8","52.61",50.93,"fungi"
"363","2015_FengQ","Calocera_cornea","4","50.9",45.37,"fungi"
"364","2015_FengQ","Trichosporon_asahii","8","37.99",47.53,"fungi"
"365","2015_FengQ","Kwoniella_heveanensis","8","50.2",50.49,"fungi"
"366","2015_FengQ","Kwoniella_bestiolae","8","42.89",51.73,"fungi"
"367","2015_FengQ","Cryptococcus_neoformans","1","45.1",47.52,"fungi"
"368","2015_FengQ","Sphaerobolus_stellatus","8","53.96",50.35,"fungi"
"369","2015_FengQ","Punctularia_strigosozonata","1","48.86",49.04,"fungi"
"370","2015_FengQ","Exidia_glandulosa","3","52",52.95,"fungi"
"371","2015_FengQ","Schizopora_paradoxa","5","53.96",53.49,"fungi"
"372","2015_FengQ","Pyrrhoderma_noxium","3","52.66",51.76,"fungi"
"373","2015_FengQ","Botryobasidium_botryosum","9","58.37",56.47,"fungi"
"374","2015_FengQ","Rhizoctonia_solani","2","50.25",52.39,"fungi"
"375","2015_FengQ","Peniophora_sp_CONT","7","53.92",44.61,"fungi"
"376","2015_FengQ","Phlebia_centrifuga","1","49.18",49.64,"fungi"
"377","2015_FengQ","Gelatoporia_subvermispora","2","44.98",48.71,"fungi"
"378","2015_FengQ","Postia_placenta","9","40.6",45.95,"fungi"
"379","2015_FengQ","Laetiporus_sulphureus","10","52.78",50.9,"fungi"
"380","2015_FengQ","Ganoderma_sinense","7","53.68",51.07,"fungi"
"381","2015_FengQ","Dichomitus_squalens","3","46.61",54.02,"fungi"
"382","2015_FengQ","Trametes_versicolor","8","61.89",57.54,"fungi"
"383","2015_FengQ","Piloderma_croceum","9","46.04",48.69,"fungi"
"384","2015_FengQ","Fibularhizoctonia_sp_CBS_109695","8","62.3",51.8,"fungi"
"385","2015_FengQ","Paxillus_rubicundulus","2","63.24",51.49,"fungi"
"386","2015_FengQ","Pisolithus_microcarpus","7","61.44",57.44,"fungi"
"387","2015_FengQ","Coprinopsis_cinerea","1","65.07",57.54,"fungi"
"388","2015_FengQ","Moniliophthora_perniciosa","8","45.38",47,"fungi"
"389","2015_FengQ","Moniliophthora_roreri","10","41.79",50.56,"fungi"
"390","2015_FengQ","Hypsizygus_marmoreus","4","48.94",53.93,"fungi"
"391","2015_FengQ","Termitomyces_sp_J132","4","52.25",53.24,"fungi"
"392","2015_FengQ","Gymnopus_luxurians","1","51.47",48.05,"fungi"
"393","2015_FengQ","Lentinula_edodes","10","50.2",55.85,"fungi"
"394","2015_FengQ","Armillaria_gallica","2","50.12",54.36,"fungi"
"395","2015_FengQ","Hypholoma_sublateritium","3","50.78",53.35,"fungi"
"396","2015_FengQ","Galerina_marginata","2","51.31",55.9,"fungi"
"397","2015_FengQ","Leucoagaricus_sp_SymC_cos","1","60.54",55.07,"fungi"
"398","2015_FengQ","Protomyces_lactucaedebilis","2","50.9",50.74,"fungi"
"399","2015_FengQ","Saitoella_complicata","1","53.64",55.49,"fungi"
"400","2015_FengQ","Schizosaccharomyces_pombe","3","43.91",43.65,"fungi"
"401","2015_FengQ","Pneumocystis_murina","9","55.39",50.29,"fungi"
"402","2015_FengQ","Pneumocystis_carinii","9","61.81",61.46,"fungi"
"403","2015_FengQ","Yarrowia_lipolytica","6","45.87",49.79,"fungi"
"404","2015_FengQ","Sugiyamaella_lignohabitans","2","51.18",49.26,"fungi"
"405","2015_FengQ","Lipomyces_starkeyi","4","50",51.29,"fungi"
"406","2015_FengQ","Candida_intermedia","2","54.45",47.82,"fungi"
"407","2015_FengQ","Ascoidea_rubescens","2","53.31",58.03,"fungi"
"408","2015_FengQ","Cyberlindnera_jadinii","3","50.16",51.88,"fungi"
"409","2015_FengQ","Cyberlindnera_fabianii","10","47.59",52.75,"fungi"
"410","2015_FengQ","Hanseniaspora_uvarum","1","49.96",46.98,"fungi"
"411","2015_FengQ","Hanseniaspora_guilliermondii","2","48.41",55.19,"fungi"
"412","2015_FengQ","Hanseniaspora_valbyensis","1","51.72",45.18,"fungi"
"413","2015_FengQ","Candida_arabinofermentans","10","66.83",59.09,"fungi"
"414","2015_FengQ","Pichia_kudriavzevii","2","57.84",53.96,"fungi"
"415","2015_FengQ","Scheffersomyces_stipitis","1","56.94",52.19,"fungi"
"416","2015_FengQ","Debaryomyces_hansenii","1","62.42",53.49,"fungi"
"417","2015_FengQ","Candida_dubliniensis","9","57.52",52.28,"fungi"
"418","2015_FengQ","Candida_maltosa","5","51.84",58.59,"fungi"
"419","2015_FengQ","Candida_tropicalis","1","53.1",46.87,"fungi"
"420","2015_FengQ","Candida_albicans","9","48.28",56.94,"fungi"
"421","2015_FengQ","Candida_glabrata","8","56.41",51.3,"fungi"
"422","2015_FengQ","Pachysolen_tannophilus","8","52.61",50.1,"fungi"
"423","2015_FengQ","Naumovozyma_castellii","7","37.62",48.98,"fungi"
"424","2015_FengQ","Naumovozyma_dairenensis","8","45.63",48.85,"fungi"
"425","2015_FengQ","Zygosaccharomyces_rouxii","7","51.8",50.44,"fungi"
"426","2015_FengQ","Vanderwaltozyma_polyspora","6","46.12",49.89,"fungi"
"427","2015_FengQ","Lachancea_thermotolerans","8","50.29",48.21,"fungi"
"428","2015_FengQ","Lachancea_fermentati","2","48.28",46.92,"fungi"
"429","2015_FengQ","Kluyveromyces_marxianus","7","47.06",46.76,"fungi"
"430","2015_FengQ","Kluyveromyces_dobzhanskii","3","59.31",52.18,"fungi"
"431","2015_FengQ","Tetrapisispora_phaffii","8","43.46",47.28,"fungi"
"432","2015_FengQ","Tetrapisispora_blattae","5","39.99",54.81,"fungi"
"433","2015_FengQ","Saccharomyces_eubayanus","7","49.88",52.22,"fungi"
"434","2015_FengQ","Saccharomyces_cerevisiae","7","63.03",57.95,"fungi"
"435","2015_FengQ","Arthrobotrys_oligospora","3","57.19",59.99,"fungi"
"436","2015_FengQ","Dactylellina_haptotyla","6","42.48",50.16,"fungi"
"437","2015_FengQ","Tuber_borchii","1","43.87",49.6,"fungi"
"438","2015_FengQ","Tuber_magnatum","5","44.69",44.26,"fungi"
"439","2015_FengQ","Coniosporium_apollinis","6","51.18",51.51,"fungi"
"440","2015_FengQ","Diplodia_seriata","4","43.46",52.24,"fungi"
"441","2015_FengQ","Macrophomina_phaseolina","8","63.15",51.38,"fungi"
"442","2015_FengQ","Neofusicoccum_parvum","5","41.46",47.48,"fungi"
"443","2015_FengQ","Cenococcum_geophilum","1","50.82",53.24,"fungi"
"444","2015_FengQ","Clohesyomyces_aquaticus","9","48.24",48.93,"fungi"
"445","2015_FengQ","Corynespora_cassiicola","3","55.84",53.02,"fungi"
"446","2015_FengQ","Periconia_macrospinosa","7","40.89",49.75,"fungi"
"447","2015_FengQ","Epicoccum_nigrum","5","49.59",48.11,"fungi"
"448","2015_FengQ","Ascochyta_rabiei","2","51.67",53.08,"fungi"
"449","2015_FengQ","Exserohilum_turcicum","6","44.12",49.04,"fungi"
"450","2015_FengQ","Stemphylium_lycopersici","1","49.47",51.37,"fungi"
"451","2015_FengQ","Elsinoe_australis","7","41.42",43.62,"fungi"
"452","2015_FengQ","Aureobasidium_namibiae","3","46.61",47.54,"fungi"
"453","2015_FengQ","Aureobasidium_subglaciale","7","54.45",52.94,"fungi"
"454","2015_FengQ","Rachicladosporium_antarcticum","2","49.96",51.46,"fungi"
"455","2015_FengQ","Hortaea_werneckii","1","57.48",50.8,"fungi"
"456","2015_FengQ","Baudoinia_panamericana","7","45.38",55.33,"fungi"
"457","2015_FengQ","Sphaerulina_musiva","1","52.94",49.97,"fungi"
"458","2015_FengQ","Cercospora_beticola","6","49.26",60.59,"fungi"
"459","2015_FengQ","Cercospora_zeina","3","44.49",52.81,"fungi"
"460","2015_FengQ","Cercospora_berteroae","2","45.79",49.95,"fungi"
"461","2015_FengQ","Zymoseptoria_tritici","8","64.05",57.06,"fungi"
"462","2015_FengQ","Pseudocercospora_eumusae","3","52.7",46.31,"fungi"
"463","2015_FengQ","Pseudocercospora_musae","3","51.39",48.92,"fungi"
"464","2015_FengQ","Pseudocercospora_fijiensis","9","43.91",51.35,"fungi"
"465","2015_FengQ","Phaeomoniella_chlamydospora","7","63.15",49.17,"fungi"
"466","2015_FengQ","Endocarpon_pusillum","6","44.28",49.97,"fungi"
"467","2015_FengQ","Phialophora_americana","10","45.83",44.76,"fungi"
"468","2015_FengQ","Capronia_epimyces","3","59.4",56.25,"fungi"
"469","2015_FengQ","Exophiala_aquamarina","9","52.9",49.62,"fungi"
"470","2015_FengQ","Trichophyton_mentagrophytes","5","50.53",37.58,"fungi"
"471","2015_FengQ","Paracoccidioides_brasiliensis","4","53.27",48.33,"fungi"
"472","2015_FengQ","Paracoccidioides_lutzii","3","61.52",54.18,"fungi"
"473","2015_FengQ","Emergomyces_pasteurianus","10","45.02",44.45,"fungi"
"474","2015_FengQ","Polytolypa_hystricis","4","52.49",46.16,"fungi"
"475","2015_FengQ","Histoplasma_capsulatum","4","63.64",58.97,"fungi"
"476","2015_FengQ","Emmonsia_crescens","4","56.45",55.85,"fungi"
"477","2015_FengQ","Blastomyces_gilchristii","4","48.28",49.66,"fungi"
"478","2015_FengQ","Blastomyces_dermatitidis","2","58.33",50.77,"fungi"
"479","2015_FengQ","Elaphomyces_granulatus","10","50.53",48.24,"fungi"
"480","2015_FengQ","Talaromyces_islandicus","7","65.89",60.55,"fungi"
"481","2015_FengQ","Talaromyces_rugulosus","6","60.01",62.46,"fungi"
"482","2015_FengQ","Penicilliopsis_zonata","2","45.22",45.98,"fungi"
"483","2015_FengQ","Penicillium_roqueforti","6","42.77",49.72,"fungi"
"484","2015_FengQ","Penicillium_nalgiovense","1","44.89",56.16,"fungi"
"485","2015_FengQ","Penicillium_brasilianum","7","46.24",52.79,"fungi"
"486","2015_FengQ","Penicillium_camemberti","3","52.82",43.92,"fungi"
"487","2015_FengQ","Penicillium_decumbens","7","48.45",51.22,"fungi"
"488","2015_FengQ","Penicillium_oxalicum","1","55.8",58.12,"fungi"
"489","2015_FengQ","Penicillium_subrubescens","4","53.23",49.51,"fungi"
"490","2015_FengQ","Aspergillus_ochraceoroseus","1","44.24",42.14,"fungi"
"491","2015_FengQ","Aspergillus_kawachii","5","51.39",48.71,"fungi"
"492","2015_FengQ","Aspergillus_oryzae","5","51.1",54.15,"fungi"
"493","2015_FengQ","Aspergillus_udagawae","5","60.25",55.59,"fungi"
"494","2015_FengQ","Aspergillus_ustus","1","51.92",50.52,"fungi"
"495","2015_FengQ","Aspergillus_calidoustus","5","48.2",48.82,"fungi"
"496","2015_FengQ","Aspergillus_rambellii","2","42.77",48.99,"fungi"
"497","2015_FengQ","Aspergillus_ellipticus","1","51.55",54.69,"fungi"
"498","2015_FengQ","Aspergillus_saccharolyticus","7","47.22",51.55,"fungi"
"499","2015_FengQ","Aspergillus_nomius","1","47.26",44.62,"fungi"
"500","2015_FengQ","Aspergillus_wentii","4","60.17",48.44,"fungi"
"501","2015_FengQ","Aspergillus_fumigatus","2","52.17",49.52,"fungi"
"502","2015_FengQ","Aspergillus_ruber","7","50.04",53.36,"fungi"
"503","2015_FengQ","Aspergillus_sydowii","2","47.26",53.85,"fungi"
"504","2015_FengQ","Aspergillus_nidulans","6","67.73",58.56,"fungi"
"505","2015_FengQ","Aspergillus_heteromorphus","4","48.57",51.58,"fungi"
"506","2015_FengQ","Aspergillus_steynii","10","55.76",51.45,"fungi"
"507","2015_FengQ","Aspergillus_taichungensis","8","70.42",61.16,"fungi"
"508","2015_FengQ","Blumeria_graminis","1","47.22",46.07,"fungi"
"509","2015_FengQ","Erysiphe_necator","5","40.36",48.08,"fungi"
"510","2015_FengQ","Erysiphe_pulchra","8","41.91",51.93,"fungi"
"511","2015_FengQ","Amorphotheca_resinae","3","54.74",50.16,"fungi"
"512","2015_FengQ","Pseudogymnoascus_sp_WSF_3629","1","56.41",53.88,"fungi"
"513","2015_FengQ","Pseudogymnoascus_sp_VKM_F_3808","4","49.8",50.77,"fungi"
"514","2015_FengQ","Rutstroemia_sp_NJR_2017a_BBW","9","51.14",48.83,"fungi"
"515","2015_FengQ","Rutstroemia_sp_NJR_2017a_WRK4","4","51.27",53.84,"fungi"
"516","2015_FengQ","Pezoloma_ericae","2","55.96",46.83,"fungi"
"517","2015_FengQ","Diplocarpon_rosae","10","49.75",55.01,"fungi"
"518","2015_FengQ","Marssonina_brunnea","10","44.4",47.17,"fungi"
"519","2015_FengQ","Hyaloscypha_variabilis","5","38.03",46.29,"fungi"
"520","2015_FengQ","Hyaloscypha_bicolor","1","49.75",52.06,"fungi"
"521","2015_FengQ","Phialocephala_subalpina","7","46.12",49.71,"fungi"
"522","2015_FengQ","Cadophora_sp_DSE1049","2","41.18",52.1,"fungi"
"523","2015_FengQ","Rhynchosporium_secalis","6","51.31",48.03,"fungi"
"524","2015_FengQ","Botrytis_cinerea","6","49.22",51.95,"fungi"
"525","2015_FengQ","Sclerotinia_sclerotiorum","3","43.95",53.29,"fungi"
"526","2015_FengQ","Sclerotinia_borealis","10","51.39",50.72,"fungi"
"527","2015_FengQ","Microdochium_bolleyi","9","63.32",58.64,"fungi"
"528","2015_FengQ","Pestalotiopsis_fici","10","48.16",47.67,"fungi"
"529","2015_FengQ","Eutypa_lata","9","57.84",47.29,"fungi"
"530","2015_FengQ","Pseudomassariella_vexata","8","56.54",53.02,"fungi"
"531","2015_FengQ","Rosellinia_necatrix","9","50.33",48.63,"fungi"
"532","2015_FengQ","Hypoxylon_sp_CO27_5","6","44.93",45.09,"fungi"
"533","2015_FengQ","Phaeoacremonium_minimum","10","46.45",55.79,"fungi"
"534","2015_FengQ","Coniochaeta_ligniaria","5","50.61",45.86,"fungi"
"535","2015_FengQ","Pyricularia_grisea","4","40.24",47.76,"fungi"
"536","2015_FengQ","Pyricularia_oryzae","2","55.11",56.5,"fungi"
"537","2015_FengQ","Pyricularia_pennisetigena","8","56.78",48.44,"fungi"
"538","2015_FengQ","Coniella_lustricola","3","53.47",54.88,"fungi"
"539","2015_FengQ","Valsa_mali","3","63.97",52.13,"fungi"
"540","2015_FengQ","Diaporthe_ampelina","2","52.98",51.34,"fungi"
"541","2015_FengQ","Diaporthe_helianthi","5","45.1",49.7,"fungi"
"542","2015_FengQ","Grosmannia_clavigera","4","48.24",46.87,"fungi"
"543","2015_FengQ","Ophiostoma_piceae","4","46.53",50.88,"fungi"
"544","2015_FengQ","Sporothrix_brasiliensis","4","42.97",51.28,"fungi"
"545","2015_FengQ","Sporothrix_insectorum","6","51.63",54.67,"fungi"
"546","2015_FengQ","Podospora_anserina","10","57.23",51.44,"fungi"
"547","2015_FengQ","Sordaria_macrospora","7","59.07",52.71,"fungi"
"548","2015_FengQ","Neurospora_tetrasperma","5","47.75",48.17,"fungi"
"549","2015_FengQ","Neurospora_crassa","1","43.71",51.43,"fungi"
"550","2015_FengQ","Chaetomium_thermophilum","3","43.22",38.48,"fungi"
"551","2015_FengQ","Chaetomium_globosum","8","39.46",53.86,"fungi"
"552","2015_FengQ","Thermothelomyces_thermophilus","3","62.05",53.05,"fungi"
"553","2015_FengQ","Thielavia_terrestris","7","57.23",52.25,"fungi"
"554","2015_FengQ","Thielaviopsis_punctulata","1","60.78",58.46,"fungi"
"555","2015_FengQ","Ceratocystis_platani","1","42.97",45.72,"fungi"
"556","2015_FengQ","Verticillium_alfalfae","6","53.96",51.83,"fungi"
"557","2015_FengQ","Verticillium_longisporum","2","55.19",49.22,"fungi"
"558","2015_FengQ","Colletotrichum_incanum","6","47.3",53.48,"fungi"
"559","2015_FengQ","Colletotrichum_nymphaeae","8","37.01",51.98,"fungi"
"560","2015_FengQ","Colletotrichum_higginsianum","3","41.54",49.84,"fungi"
"561","2015_FengQ","Colletotrichum_gloeosporioides","9","47.18",48.91,"fungi"
"562","2015_FengQ","Colletotrichum_simmondsii","6","49.31",46.09,"fungi"
"563","2015_FengQ","Colletotrichum_chlorophyti","3","62.79",54.15,"fungi"
"564","2015_FengQ","Colletotrichum_tofieldiae","10","57.27",47.68,"fungi"
"565","2015_FengQ","Colletotrichum_salicis","4","52.45",51.16,"fungi"
"566","2015_FengQ","Colletotrichum_fioriniae","9","61.72",55.53,"fungi"
"567","2015_FengQ","Stachybotrys_chartarum","3","48.69",45.99,"fungi"
"568","2015_FengQ","Ustilaginoidea_virens","4","44.53",49.67,"fungi"
"569","2015_FengQ","Beauveria_bassiana","5","60.01",52.27,"fungi"
"570","2015_FengQ","Cordyceps_fumosorosea","1","46.2",49.3,"fungi"
"571","2015_FengQ","Cordyceps_militaris","6","52.41",51.05,"fungi"
"572","2015_FengQ","Cordyceps_sp_RAO_2017","2","55.56",55.45,"fungi"
"573","2015_FengQ","Cordyceps_confragosa","2","41.3",49.86,"fungi"
"574","2015_FengQ","Tolypocladium_ophioglossoides","2","53.27",46.02,"fungi"
"575","2015_FengQ","Tolypocladium_paradoxum","8","49.47",51.54,"fungi"
"576","2015_FengQ","Ophiocordyceps_australis","7","49.39",45.22,"fungi"
"577","2015_FengQ","Ophiocordyceps_sinensis","1","47.51",50.89,"fungi"
"578","2015_FengQ","Pochonia_chlamydosporia","10","49.06",52.73,"fungi"
"579","2015_FengQ","Metarhizium_acridum","1","44.24",49.88,"fungi"
"580","2015_FengQ","Metarhizium_anisopliae","5","57.11",53.22,"fungi"
"581","2015_FengQ","Metarhizium_rileyi","8","39.79",50.89,"fungi"
"582","2015_FengQ","Metarhizium_album","4","43.71",47.93,"fungi"
"583","2015_FengQ","Escovopsis_weberi","9","51.55",51.37,"fungi"
"584","2015_FengQ","Trichoderma_asperellum","5","51.63",46.84,"fungi"
"585","2015_FengQ","Trichoderma_reesei","5","60.13",53.93,"fungi"
"586","2015_FengQ","Trichoderma_guizhouense","5","44.16",52.85,"fungi"
"587","2015_FengQ","Trichoderma_atroviride","4","59.84",50.14,"fungi"
"588","2015_FengQ","Neonectria_ditissima","1","42.24",50.84,"fungi"
"589","2015_FengQ","Fusarium_verticillioides","8","44.77",43.3,"fungi"
"590","2015_FengQ","Fusarium_oxysporum","1","54.94",53.17,"fungi"
"591","2015_FengQ","Fusarium_pseudograminearum","5","50.57",49.03,"fungi"
"592","2015_FengQ","Fusarium_venenatum","1","42.24",47.82,"fungi"
"593","2019_Thom","Albugo_candida","9","52.55",50.72,"fungi"
"594","2019_Thom","Aphanomyces_astaci","5","53.24",49.06,"fungi"
"595","2019_Thom","Saprolegnia_diclina","3","59.72",51.43,"fungi"
"596","2019_Thom","Saprolegnia_parasitica","3","61.34",53.57,"fungi"
"597","2019_Thom","Phytopythium_vexans","2","53.24",51.06,"fungi"
"598","2019_Thom","Globisporangium_ultimum","7","60.88",51.83,"fungi"
"599","2019_Thom","Pythium_irregulare","8","55.56",55.94,"fungi"
"600","2019_Thom","Pythium_arrhenomanes","3","50.23",51.89,"fungi"
"601","2019_Thom","Pythium_iwayamai","10","55.56",53.47,"fungi"
"602","2019_Thom","Pythium_aphanidermatum","2","62.04",53.88,"fungi"
"603","2019_Thom","Hyaloperonospora_arabidopsidis","3","52.55",52.16,"fungi"
"604","2019_Thom","Phytophthora_parasitica","6","34.72",43.63,"fungi"
"605","2019_Thom","Phytophthora_palmivora","9","71.99",57.33,"fungi"
"606","2019_Thom","Phytophthora_capsici","4","62.73",51.89,"fungi"
"607","2019_Thom","Phytophthora_ramorum","8","59.72",49.28,"fungi"
"608","2019_Thom","Phytophthora_cinnamomi","1","48.38",51.09,"fungi"
"609","2019_Thom","Phytophthora_infestans","1","61.81",57.53,"fungi"
"610","2019_Thom","Phytophthora_sojae","9","53.47",53.9,"fungi"
"611","2019_Thom","Allomyces_macrogynus","5","41.2",45.2,"fungi"
"612","2019_Thom","Rozella_allomycis","8","49.54",49.61,"fungi"
"613","2019_Thom","Basidiobolus_meristosporus","3","51.39",46.8,"fungi"
"614","2019_Thom","Conidiobolus_coronatus","1","54.4",54.33,"fungi"
"615","2019_Thom","Gonapodya_prolifera","4","21.99",43.4,"fungi"
"616","2019_Thom","Spizellomyces_punctatus","1","41.2",46.95,"fungi"
"617","2019_Thom","Batrachochytrium_salamandrivorans","5","53.7",48.41,"fungi"
"618","2019_Thom","Batrachochytrium_dendrobatidis","1","81.02",54.74,"fungi"
"619","2019_Thom","Rhizoclosmatium_globosum","3","34.72",49.38,"fungi"
"620","2019_Thom","Anaeromyces_robustus","3","48.61",50.62,"fungi"
"621","2019_Thom","Piromyces_sp_E2","7","57.41",52.94,"fungi"
"622","2019_Thom","Piromyces_finnis","8","47.92",49.47,"fungi"
"623","2019_Thom","Neocallimastix_californiae","3","83.8",57.49,"fungi"
"624","2019_Thom","Mortierella_elongata","2","39.81",48.68,"fungi"
"625","2019_Thom","Mortierella_verticillata","10","56.48",59.98,"fungi"
"626","2019_Thom","Rhizophagus_irregularis","8","50.93",53.28,"fungi"
"627","2019_Thom","Rhizophagus_clarus","7","57.41",55.3,"fungi"
"628","2019_Thom","Syncephalastrum_racemosum","1","50.46",51.92,"fungi"
"629","2019_Thom","Lichtheimia_corymbifera","8","75.23",53.22,"fungi"
"630","2019_Thom","Lichtheimia_ramosa","5","56.48",51.55,"fungi"
"631","2019_Thom","Phycomyces_blakesleeanus","2","54.86",47.95,"fungi"
"632","2019_Thom","Hesseltinella_vesiculosa","1","46.3",49.13,"fungi"
"633","2019_Thom","Absidia_glauca","10","72.92",53.16,"fungi"
"634","2019_Thom","Absidia_repens","6","54.17",53.04,"fungi"
"635","2019_Thom","Choanephora_cucurbitarum","2","80.79",49.65,"fungi"
"636","2019_Thom","Mucor_ambiguus","1","56.02",51.53,"fungi"
"637","2019_Thom","Mucor_circinelloides","1","59.26",50.3,"fungi"
"638","2019_Thom","Rhizopus_delemar","10","62.5",52.66,"fungi"
"639","2019_Thom","Anncaliia_algerae","5","53.24",52.76,"fungi"
"640","2019_Thom","Edhazardia_aedis","9","49.31",48.39,"fungi"
"641","2019_Thom","Spraguea_lophii","7","63.89",51.76,"fungi"
"642","2019_Thom","Encephalitozoon_cuniculi","3","24.54",37.93,"fungi"
"643","2019_Thom","Encephalitozoon_romaleae","5","75.46",55.02,"fungi"
"644","2019_Thom","Enterocytozoon_bieneusi","1","66.9",53.86,"fungi"
"645","2019_Thom","Leucosporidium_creatinivorum","8","54.17",51.69,"fungi"
"646","2019_Thom","Rhodotorula_graminis","3","56.48",55.1,"fungi"
"647","2019_Thom","Rhodotorula_toruloides","6","58.56",57.29,"fungi"
"648","2019_Thom","Puccinia_coronata","9","41.9",47.49,"fungi"
"649","2019_Thom","Puccinia_striiformis","2","55.79",53.09,"fungi"
"650","2019_Thom","Puccinia_graminis","2","69.68",51.13,"fungi"
"651","2019_Thom","Puccinia_sorghi","4","58.56",57.37,"fungi"
"652","2019_Thom","Malassezia_restricta","1","47.92",49.3,"fungi"
"653","2019_Thom","Tilletia_walkeri","5","48.84",49.03,"fungi"
"654","2019_Thom","Moesziomyces_antarcticus","1","70.6",56.7,"fungi"
"655","2019_Thom","Ustilago_maydis","9","70.6",55.2,"fungi"
"656","2019_Thom","Anthracocystis_flocculosa","5","64.81",55.65,"fungi"
"657","2019_Thom","Sporisorium_graminicola","3","72.69",51.56,"fungi"
"658","2019_Thom","Sporisorium_reilianum","2","61.11",50.93,"fungi"
"659","2019_Thom","Calocera_cornea","1","33.33",45.37,"fungi"
"660","2019_Thom","Trichosporon_asahii","2","59.26",47.53,"fungi"
"661","2019_Thom","Kwoniella_heveanensis","2","49.31",50.49,"fungi"
"662","2019_Thom","Kwoniella_bestiolae","6","56.25",51.73,"fungi"
"663","2019_Thom","Cryptococcus_neoformans","1","43.75",47.52,"fungi"
"664","2019_Thom","Sphaerobolus_stellatus","1","50.93",50.35,"fungi"
"665","2019_Thom","Punctularia_strigosozonata","3","51.85",49.04,"fungi"
"666","2019_Thom","Exidia_glandulosa","8","66.44",52.95,"fungi"
"667","2019_Thom","Schizopora_paradoxa","7","44.21",53.49,"fungi"
"668","2019_Thom","Pyrrhoderma_noxium","1","55.79",51.76,"fungi"
"669","2019_Thom","Botryobasidium_botryosum","8","79.4",56.47,"fungi"
"670","2019_Thom","Rhizoctonia_solani","1","62.73",52.39,"fungi"
"671","2019_Thom","Peniophora_sp_CONT","7","34.26",44.61,"fungi"
"672","2019_Thom","Phlebia_centrifuga","9","37.5",49.64,"fungi"
"673","2019_Thom","Gelatoporia_subvermispora","3","53.24",48.71,"fungi"
"674","2019_Thom","Postia_placenta","6","51.62",45.95,"fungi"
"675","2019_Thom","Laetiporus_sulphureus","9","55.09",50.9,"fungi"
"676","2019_Thom","Ganoderma_sinense","2","50",51.07,"fungi"
"677","2019_Thom","Dichomitus_squalens","3","59.03",54.02,"fungi"
"678","2019_Thom","Trametes_versicolor","6","67.36",57.54,"fungi"
"679","2019_Thom","Piloderma_croceum","3","38.66",48.69,"fungi"
"680","2019_Thom","Fibularhizoctonia_sp_CBS_109695","1","43.52",51.8,"fungi"
"681","2019_Thom","Paxillus_rubicundulus","5","44.68",51.49,"fungi"
"682","2019_Thom","Pisolithus_microcarpus","8","59.95",57.44,"fungi"
"683","2019_Thom","Coprinopsis_cinerea","8","61.11",57.54,"fungi"
"684","2019_Thom","Moniliophthora_perniciosa","7","46.76",47,"fungi"
"685","2019_Thom","Moniliophthora_roreri","1","58.1",50.56,"fungi"
"686","2019_Thom","Hypsizygus_marmoreus","10","72.69",53.93,"fungi"
"687","2019_Thom","Termitomyces_sp_J132","7","73.38",53.24,"fungi"
"688","2019_Thom","Gymnopus_luxurians","4","37.73",48.05,"fungi"
"689","2019_Thom","Lentinula_edodes","9","68.29",55.85,"fungi"
"690","2019_Thom","Armillaria_gallica","1","78.24",54.36,"fungi"
"691","2019_Thom","Hypholoma_sublateritium","2","62.27",53.35,"fungi"
"692","2019_Thom","Galerina_marginata","9","69.21",55.9,"fungi"
"693","2019_Thom","Leucoagaricus_sp_SymC_cos","5","67.59",55.07,"fungi"
"694","2019_Thom","Protomyces_lactucaedebilis","3","46.99",50.74,"fungi"
"695","2019_Thom","Saitoella_complicata","3","74.54",55.49,"fungi"
"696","2019_Thom","Schizosaccharomyces_pombe","8","34.72",43.65,"fungi"
